suite,environment,pair_key,grid_size,robot_count,algorithm,top_k_rate,top_k_max_cells,top_k_basis,comm_model,comm_level,paired_trials,max_steps_mean,max_steps_median,max_steps_mean_ci95_low,max_steps_mean_ci95_high,total_step_degradation_mean,total_step_degradation_median,total_step_degradation_mean_ci95_low,total_step_degradation_mean_ci95_high,total_step_degradation_pct_mean,total_step_degradation_pct_median,total_step_degradation_pct_mean_ci95_low,total_step_degradation_pct_mean_ci95_high
scale,scale_g19_r4,clue_g19,19,4,ACBBA,1,361,grid_cells,ideal,,50,55.58,59.0,47.32,63.720499999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scale,scale_g19_r4,clue_g19,19,4,CBAA,0.05,18,grid_cells,ideal,,50,51.02,47.5,43.059000000000005,59.04199999999999,-23.44,-2.0,-41.8845,-3.6385000000000085,-7.137985061474583,-1.278281466960712,-13.524857949757212,-0.025329927925904997
scale,scale_g19_r4,clue_g19,19,4,CBAA,0.1,36,grid_cells,ideal,,50,51.34,49.0,43.617999999999995,59.480999999999995,-22.26,-0.5,-39.423500000000004,-5.196500000000019,-6.65757712155756,-0.13157894736842105,-12.486977921601829,-1.021797856891602
scale,scale_g19_r4,clue_g19,19,4,CBAA,0.25,90,grid_cells,ideal,,50,56.22,58.0,47.479499999999994,64.94,-3.08,0.0,-16.94,9.680499999999997,-1.1667743878587475,0.0,-6.070888238332562,3.4393724278250826
scale,scale_g19_r4,clue_g19,19,4,CBAA,0.5,181,grid_cells,ideal,,50,56.16,57.0,47.399499999999996,64.56249999999999,-3.72,0.0,-13.4205,3.980499999999997,-1.158374115204508,0.0,-4.454839385568623,1.3573106887961666
scale,scale_g19_r4,clue_g19,19,4,CBAA,0.75,271,grid_cells,ideal,,50,57.02,61.5,48.4995,65.72099999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scale,scale_g19_r4,clue_g19,19,4,CBAA,1,361,grid_cells,ideal,,50,57.02,61.5,48.16,65.32149999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scale,scale_g19_r4,clue_g19,19,4,DGA,0.05,18,grid_cells,ideal,,50,52.66,48.5,43.98,60.701,-12.18,0.0,-36.2615,10.38,5.727253282365837,0.0,-6.79990748130863,19.74274345098422
scale,scale_g19_r4,clue_g19,19,4,DGA,0.1,36,grid_cells,ideal,,50,55.52,54.0,46.8795,64.50249999999998,-0.32,0.0,-21.3035,20.88,8.89520046570123,0.0,-3.7735216983322024,25.309806617241545
scale,scale_g19_r4,clue_g19,19,4,DGA,0.25,90,grid_cells,ideal,,50,53.28,45.5,43.517500000000005,63.261999999999986,-9.08,0.0,-37.863,17.1605,-0.04467336839430695,0.0,-10.329334405212707,10.98829129889544
scale,scale_g19_r4,clue_g19,19,4,DGA,0.5,181,grid_cells,ideal,,50,61.36,58.0,51.259499999999996,71.38,22.46,0.0,-6.8454999999999995,51.680499999999995,26.20609383141802,0.0,6.195564446014595,51.04368202899128
scale,scale_g19_r4,clue_g19,19,4,DGA,0.75,271,grid_cells,ideal,,50,55.06,61.5,46.5395,63.56349999999998,-2.8,0.0,-24.9605,20.502499999999987,7.899390059957713,0.0,-3.3471972231462694,20.572019987153933
scale,scale_g19_r4,clue_g19,19,4,DGA,1,361,grid_cells,ideal,,50,55.68,57.5,46.74,64.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scale,scale_g19_r4,clue_g19,19,4,DMCHBA,0.05,18,grid_cells,ideal,,50,52.28,49.5,43.5985,60.9,-5.12,-8.5,-29.7805,20.8005,4.1117924446776986,-5.392909061540947,-7.1203392970552475,17.162370148550497
scale,scale_g19_r4,clue_g19,19,4,DMCHBA,0.1,36,grid_cells,ideal,,50,50.4,47.5,42.679,58.34,-12.16,-4.5,-35.0215,11.620999999999993,2.6854261366891707,-2.2954158832482765,-8.964983568382296,15.920763862966862
scale,scale_g19_r4,clue_g19,19,4,DMCHBA,0.25,90,grid_cells,ideal,,50,50.38,49.0,43.2395,57.900499999999994,-12.14,-4.0,-33.2615,7.262499999999986,1.2063198003100712,-2.6505738965802865,-8.75968448250756,12.33873297488203
scale,scale_g19_r4,clue_g19,19,4,DMCHBA,0.5,181,grid_cells,ideal,,50,50.98,51.0,43.779,58.80049999999999,-9.84,-4.0,-29.7665,9.645999999999967,2.401465693130548,-1.622473090049882,-7.837328189065102,14.484764806176651
scale,scale_g19_r4,clue_g19,19,4,DMCHBA,0.75,271,grid_cells,ideal,,50,55.36,62.0,47.0395,63.06,7.52,0.0,-3.6405000000000003,19.06299999999998,5.601935816820816,0.0,-0.2790818053707961,12.84969476065057
scale,scale_g19_r4,clue_g19,19,4,DMCHBA,1,361,grid_cells,ideal,,50,53.54,51.0,45.3195,61.400499999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scale,scale_g19_r4,clue_g19,19,4,HIPC,0.05,18,grid_cells,ideal,,50,52.24,51.5,44.619,60.400499999999994,-20.06,0.0,-38.7805,-2.8160000000000216,-4.1257617776976225,0.0,-10.629439179034561,2.428180021274845
scale,scale_g19_r4,clue_g19,19,4,HIPC,0.1,36,grid_cells,ideal,,50,53.06,55.5,44.936,61.52,-17.18,0.0,-33.2635,-2.2790000000000052,-3.852437779061972,0.0,-9.448170474670821,2.035852094073383
scale,scale_g19_r4,clue_g19,19,4,HIPC,0.25,90,grid_cells,ideal,,50,57.78,60.0,48.839000000000006,66.5805,1.16,0.0,-16.9805,18.580499999999997,3.665731205599725,0.0,-3.67551011516387,11.89687488104961
scale,scale_g19_r4,clue_g19,19,4,HIPC,0.5,181,grid_cells,ideal,,50,55.78,59.0,47.56,64.3005,-6.28,0.0,-17.341,3.16,-1.201809377786605,0.0,-4.363175219606886,2.1317790696646646
scale,scale_g19_r4,clue_g19,19,4,HIPC,0.75,271,grid_cells,ideal,,50,57.56,61.0,49.0775,66.2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scale,scale_g19_r4,clue_g19,19,4,HIPC,1,361,grid_cells,ideal,,50,57.56,61.0,48.759499999999996,66.64249999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scale,scale_g19_r4,clue_g19,19,4,PI,0.05,18,grid_cells,ideal,,50,54.5,52.5,45.399499999999996,63.8,-6.58,0.0,-27.221,14.141499999999992,0.32610340927953246,0.0,-7.914553977412295,9.791050273417326
scale,scale_g19_r4,clue_g19,19,4,PI,0.1,36,grid_cells,ideal,,50,54.5,58.0,46.16,63.22,-6.12,-1.5,-24.72,13.345999999999966,1.548826742402555,-0.7434944237918215,-7.454897814891056,13.156770454868397
scale,scale_g19_r4,clue_g19,19,4,PI,0.25,90,grid_cells,ideal,,50,54.9,58.0,46.3395,63.54,-4.32,0.0,-17.9215,9.76,0.9165310237183413,0.0,-5.526422561565561,9.183072511222987
scale,scale_g19_r4,clue_g19,19,4,PI,0.5,181,grid_cells,ideal,,50,57.96,55.0,49.119499999999995,67.56,6.78,0.0,-5.501,23.282499999999988,7.273769554343977,0.0,-2.3818841042308447,23.02075120465963
scale,scale_g19_r4,clue_g19,19,4,PI,0.75,271,grid_cells,ideal,,50,56.3,59.5,46.979499999999994,65.262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scale,scale_g19_r4,clue_g19,19,4,PI,1,361,grid_cells,ideal,,50,56.3,59.5,47.68,65.1605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scale,scale_g19_r8,clue_g19,19,8,ACBBA,0.05,18,grid_cells,ideal,,50,22.38,21.5,18.8,26.16,-18.46,-0.5,-33.4645,-2.2595000000000027,-3.9825754738328976,-0.5050505050505051,-10.757705049854192,3.128046329460528
scale,scale_g19_r8,clue_g19,19,8,ACBBA,0.1,36,grid_cells,ideal,,50,22.86,22.0,19.1995,26.8605,-15.12,0.0,-28.04,-1.4795000000000027,-4.524316092079657,0.0,-9.981137849746995,1.5260820925268392
scale,scale_g19_r8,clue_g19,19,8,ACBBA,0.25,90,grid_cells,ideal,,50,23.68,22.0,19.799500000000002,27.6405,-8.4,0.0,-16.541,-0.3595000000000027,-3.586930407167884,0.0,-6.783802209438409,-0.5981425709673144
scale,scale_g19_r8,clue_g19,19,8,ACBBA,0.5,181,grid_cells,ideal,,50,24.1,21.5,20.0,28.420999999999996,-4.58,0.0,-12.800500000000001,3.76,-2.187472724458961,0.0,-5.128472440221899,0.6011188183022761
scale,scale_g19_r8,clue_g19,19,8,ACBBA,0.75,271,grid_cells,ideal,,50,24.74,22.5,20.8595,28.7605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scale,scale_g19_r8,clue_g19,19,8,ACBBA,1,361,grid_cells,ideal,,50,24.74,22.5,20.659,28.760999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scale,scale_g19_r8,clue_g19,19,8,CBAA,0.05,18,grid_cells,ideal,,50,22.86,21.5,18.8595,26.960999999999995,-10.74,0.0,-30.380499999999998,8.144499999999976,-1.7408534055438267,0.0,-9.066563519037654,5.323558751487739
scale,scale_g19_r8,clue_g19,19,8,CBAA,0.1,36,grid_cells,ideal,,50,22.94,21.0,18.9,27.06,-9.4,0.0,-26.602,8.100499999999997,-2.596751726664319,0.0,-9.926011586922582,5.697478831626865
scale,scale_g19_r8,clue_g19,19,8,CBAA,0.25,90,grid_cells,ideal,,50,23.36,22.0,19.28,27.7,-6.24,0.0,-18.0815,5.303499999999981,-2.3427618410852986,0.0,-6.664530649844836,2.285464084067059
scale,scale_g19_r8,clue_g19,19,8,CBAA,0.5,181,grid_cells,ideal,,50,22.98,22.0,19.16,26.961499999999994,-8.94,0.0,-17.3815,-2.1,-2.9471318377575795,0.0,-5.597555297244442,-0.7667001540131758
scale,scale_g19_r8,clue_g19,19,8,CBAA,0.75,271,grid_cells,ideal,,50,24.14,23.5,19.919,28.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scale,scale_g19_r8,clue_g19,19,8,CBAA,1,361,grid_cells,ideal,,50,24.14,23.5,20.198999999999998,28.720499999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scale,scale_g19_r8,clue_g19,19,8,DGA,0.05,18,grid_cells,ideal,,50,24.9,22.0,20.12,29.661499999999993,-5.88,0.0,-33.021,21.580499999999997,7.56125966487036,0.0,-9.17793408346778,28.631549337658694
scale,scale_g19_r8,clue_g19,19,8,DGA,0.1,36,grid_cells,ideal,,50,24.82,20.5,19.898999999999997,30.0205,-5.26,-5.5,-38.9015,31.581999999999987,9.07881330801392,-2.292253161602754,-8.75211442289663,29.022960527110133
scale,scale_g19_r8,clue_g19,19,8,DGA,0.25,90,grid_cells,ideal,,50,24.96,21.0,20.319,29.7,-4.22,0.0,-33.943,24.281499999999994,3.5842760125800406,0.0,-9.370393128565683,15.90285036422629
scale,scale_g19_r8,clue_g19,19,8,DGA,0.5,181,grid_cells,ideal,,50,26.76,24.5,21.76,32.460499999999996,9.88,0.5,-25.060499999999998,45.941999999999986,16.989204863298404,0.3597122302158273,-2.4868327190929964,38.495631983174256
scale,scale_g19_r8,clue_g19,19,8,DGA,0.75,271,grid_cells,ideal,,50,23.4,19.0,18.959500000000002,28.560499999999998,-15.88,0.0,-41.6465,7.540499999999997,-0.058204100625479906,0.0,-13.17605015395645,15.168746052841422
scale,scale_g19_r8,clue_g19,19,8,DGA,1,361,grid_cells,ideal,,50,25.48,23.5,21.279500000000002,30.0205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scale,scale_g19_r8,clue_g19,19,8,DMCHBA,0.05,18,grid_cells,ideal,,50,25.66,23.0,21.1795,30.4405,-5.32,-1.0,-32.561,21.76199999999999,6.125961638711559,-0.5714285714285714,-5.946587388230666,18.876148344511243
scale,scale_g19_r8,clue_g19,19,8,DMCHBA,0.1,36,grid_cells,ideal,,50,22.52,20.0,18.5195,26.78,-13.74,-0.5,-41.242000000000004,14.182499999999987,1.7315314331022904,-0.5714285714285714,-10.994439942648508,16.157218061203096
scale,scale_g19_r8,clue_g19,19,8,DMCHBA,0.25,90,grid_cells,ideal,,50,23.28,23.0,19.16,27.5005,-6.64,0.0,-27.321,15.784499999999975,2.1422151120317743,0.0,-7.926205832512418,13.009858437134412
scale,scale_g19_r8,clue_g19,19,8,DMCHBA,0.5,181,grid_cells,ideal,,50,22.66,22.0,18.82,26.3605,-12.66,-1.0,-32.96,7.943499999999982,-0.23268918601236505,-0.4290736145574855,-9.99119812152911,10.903441704289559
scale,scale_g19_r8,clue_g19,19,8,DMCHBA,0.75,271,grid_cells,ideal,,50,24.26,22.5,20.599,28.56,-0.68,0.0,-21.12,18.6205,4.595509246980808,0.0,-4.332202336429195,14.651361536623408
scale,scale_g19_r8,clue_g19,19,8,DMCHBA,1,361,grid_cells,ideal,,50,24.3,22.0,20.259500000000003,28.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scale,scale_g19_r8,clue_g19,19,8,HIPC,0.05,18,grid_cells,ideal,,50,24.5,24.0,20.26,29.0,-19.72,-5.5,-39.561,-0.4395000000000027,-7.379501978983757,-7.933673469387755,-16.025171142329675,1.0311035577660268
scale,scale_g19_r8,clue_g19,19,8,HIPC,0.1,36,grid_cells,ideal,,50,22.96,22.0,19.0,27.3205,-21.98,0.0,-47.742000000000004,1.721999999999989,-5.720517218341777,0.0,-14.7256360332399,3.627928689065983
scale,scale_g19_r8,clue_g19,19,8,HIPC,0.25,90,grid_cells,ideal,,50,24.82,22.0,20.68,29.400499999999997,-8.16,0.0,-24.581999999999997,9.940999999999994,-2.5753719321077257,0.0,-8.389878070010312,3.2341978487743406
scale,scale_g19_r8,clue_g19,19,8,HIPC,0.5,181,grid_cells,ideal,,50,25.36,23.0,21.0,29.66,-3.9,0.0,-15.0405,7.240499999999997,-0.7886152614092157,0.0,-3.684212089164293,2.8750595384727253
scale,scale_g19_r8,clue_g19,19,8,HIPC,0.75,271,grid_cells,ideal,,50,25.96,23.5,21.6,30.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scale,scale_g19_r8,clue_g19,19,8,HIPC,1,361,grid_cells,ideal,,50,25.96,23.5,21.7195,30.540499999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scale,scale_g19_r8,clue_g19,19,8,PI,0.05,18,grid_cells,ideal,,50,25.12,24.5,20.7195,29.600999999999996,-6.52,0.0,-32.403,18.301499999999994,6.560769157548154,0.0,-4.776482184754807,18.977120184076213
scale,scale_g19_r8,clue_g19,19,8,PI,0.1,36,grid_cells,ideal,,50,24.64,24.5,20.34,29.12,-12.36,0.0,-35.1615,8.100999999999994,1.2253010561192743,0.0,-6.9145606527364665,9.313970094737924
scale,scale_g19_r8,clue_g19,19,8,PI,0.25,90,grid_cells,ideal,,50,24.12,23.0,20.04,28.5005,-15.52,0.0,-32.1605,-0.39500000000002733,-3.22216812087708,0.0,-8.48875700727094,1.6824740531468505
scale,scale_g19_r8,clue_g19,19,8,PI,0.5,181,grid_cells,ideal,,50,25.26,23.0,21.0395,29.880499999999998,-6.08,0.0,-17.720499999999998,7.36,-0.6759529790101995,0.0,-4.721705480668156,4.801512672254167
scale,scale_g19_r8,clue_g19,19,8,PI,0.75,271,grid_cells,ideal,,50,26.02,23.5,21.7395,31.060499999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scale,scale_g19_r8,clue_g19,19,8,PI,1,361,grid_cells,ideal,,50,26.02,23.5,21.36,30.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scale,scale_g28_r4,clue_g28,28,4,ACBBA,0.05,39,grid_cells,ideal,,50,95.22,73.5,77.0975,114.76050000000001,7.26,0.0,-39.685,58.62249999999998,4.441429478213139,0.0,-7.300456247689892,18.296827137542547
scale,scale_g28_r4,clue_g28,28,4,ACBBA,0.1,78,grid_cells,ideal,,50,95.7,75.0,77.69850000000001,114.36,8.34,0.0,-29.066499999999998,47.800999999999995,4.188573412447768,0.0,-5.308698222002584,15.675778349933955
scale,scale_g28_r4,clue_g28,28,4,ACBBA,0.25,196,grid_cells,ideal,,50,99.22,91.0,82.3595,116.52,22.46,0.0,-6.9205,53.365999999999964,9.331319382641379,0.0,0.775612364190035,18.901546565978975
scale,scale_g28_r4,clue_g28,28,4,ACBBA,0.5,392,grid_cells,ideal,,50,97.52,85.0,80.6195,115.06099999999999,15.76,0.0,-2.5205,39.461499999999994,5.023286811651195,0.0,-0.3449017563607215,12.99532564785336
scale,scale_g28_r4,clue_g28,28,4,ACBBA,0.75,588,grid_cells,ideal,,50,93.54,78.5,76.8795,110.52299999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scale,scale_g28_r4,clue_g28,28,4,ACBBA,1,784,grid_cells,ideal,,50,93.54,78.5,77.4365,110.72449999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scale,scale_g28_r4,clue_g28,28,4,CBAA,0.05,39,grid_cells,ideal,,50,92.84,75.5,75.1595,111.6205,4.9,0.0,-33.6805,46.3805,2.9344353511167443,0.0,-5.9968880174983505,13.981353282221361
scale,scale_g28_r4,clue_g28,28,4,CBAA,0.1,78,grid_cells,ideal,,50,95.02,74.0,77.818,113.34299999999999,13.72,0.0,-25.729999999999997,57.790499999999945,6.6021997496170135,0.0,-4.864008330508954,19.32161094068115
scale,scale_g28_r4,clue_g28,28,4,CBAA,0.25,196,grid_cells,ideal,,50,99.06,82.0,79.7985,117.32399999999997,29.7,0.0,-9.5015,73.74149999999999,8.94844749698599,0.0,-0.32888443162689324,20.776515167317353
scale,scale_g28_r4,clue_g28,28,4,CBAA,0.5,392,grid_cells,ideal,,50,91.24,82.0,75.219,107.24349999999997,-0.96,0.0,-18.8645,15.340499999999997,0.3271438170563885,0.0,-2.633516571470943,3.5588609332506675
scale,scale_g28_r4,clue_g28,28,4,CBAA,0.75,588,grid_cells,ideal,,50,91.58,81.5,76.0925,107.14349999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scale,scale_g28_r4,clue_g28,28,4,CBAA,1,784,grid_cells,ideal,,50,91.58,81.5,75.73899999999999,107.22399999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scale,scale_g28_r4,clue_g28,28,4,DGA,0.05,39,grid_cells,ideal,,50,94.22,74.0,76.7385,112.48499999999997,-9.28,0.0,-59.4415,44.001,4.119115453911274,0.0,-10.452456516194987,20.307030621151902
scale,scale_g28_r4,clue_g28,28,4,DGA,0.1,78,grid_cells,ideal,,50,101.34,82.5,81.339,122.5015,19.0,0.0,-39.75,89.90749999999997,19.723481455248297,0.0,-5.086442325587098,56.53521138337095
scale,scale_g28_r4,clue_g28,28,4,DGA,0.25,196,grid_cells,ideal,,50,97.84,81.0,80.39800000000001,116.82099999999998,5.6,0.0,-46.246,56.27049999999994,8.60694513836191,0.0,-3.652398970172247,23.505836060236454
scale,scale_g28_r4,clue_g28,28,4,DGA,0.5,392,grid_cells,ideal,,50,91.82,72.0,74.3775,109.762,-18.9,0.0,-74.56,35.321,2.8162984025800375,0.0,-10.160295473095909,16.670346503874708
scale,scale_g28_r4,clue_g28,28,4,DGA,0.75,588,grid_cells,ideal,,50,94.26,73.0,75.3995,112.84,-9.5,0.0,-70.647,46.922499999999985,7.058423650877002,0.0,-10.541476825171323,30.958727521416225
scale,scale_g28_r4,clue_g28,28,4,DGA,1,784,grid_cells,ideal,,50,96.54,94.0,80.31899999999999,113.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scale,scale_g28_r4,clue_g28,28,4,DMCHBA,0.05,39,grid_cells,ideal,,50,90.66,67.0,73.69850000000001,108.2615,-23.16,0.0,-75.2495,21.96199999999999,1.8479149265486001,0.0,-9.033960673526959,15.516354459539544
scale,scale_g28_r4,clue_g28,28,4,DMCHBA,0.1,78,grid_cells,ideal,,50,89.32,75.5,72.839,106.261,-28.06,0.0,-75.786,17.420999999999996,3.4389333428991127,0.0,-8.614742573876368,17.879611798826694
scale,scale_g28_r4,clue_g28,28,4,DMCHBA,0.25,196,grid_cells,ideal,,50,95.0,78.0,77.75850000000001,112.44399999999997,-6.94,0.0,-56.726,38.465999999999966,12.253119870353801,0.0,-3.9567902285335887,35.471388414774694
scale,scale_g28_r4,clue_g28,28,4,DMCHBA,0.5,392,grid_cells,ideal,,50,90.62,70.5,74.598,107.16099999999999,-23.64,0.0,-66.926,15.403999999999979,-1.4945187893230667,0.0,-9.680912106749538,7.1486049444332895
scale,scale_g28_r4,clue_g28,28,4,DMCHBA,0.75,588,grid_cells,ideal,,50,89.98,77.5,74.88,104.96,-26.06,0.0,-65.18100000000001,11.503999999999978,-0.7465755193588707,0.0,-9.288095238947541,9.423880227184886
scale,scale_g28_r4,clue_g28,28,4,DMCHBA,1,784,grid_cells,ideal,,50,96.64,89.0,80.23949999999999,114.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scale,scale_g28_r4,clue_g28,28,4,HIPC,0.05,39,grid_cells,ideal,,50,95.06,70.0,76.577,115.04349999999998,-4.7,0.0,-57.114,46.48399999999997,3.6206412961036487,0.0,-7.132553823256713,16.36871629096497
scale,scale_g28_r4,clue_g28,28,4,HIPC,0.1,78,grid_cells,ideal,,50,101.84,81.0,81.4585,122.50299999999999,21.48,0.0,-32.452999999999996,76.11249999999993,10.176898973136925,0.0,-2.0742865542124385,25.507533434239935
scale,scale_g28_r4,clue_g28,28,4,HIPC,0.25,196,grid_cells,ideal,,50,97.64,90.5,80.399,114.9,4.92,0.0,-35.8105,45.24399999999998,6.188618624976236,0.0,-2.564418940842031,16.8092324059368
scale,scale_g28_r4,clue_g28,28,4,HIPC,0.5,392,grid_cells,ideal,,50,99.0,87.0,81.018,118.04399999999998,8.0,0.0,-21.0415,39.90249999999998,3.465531426437938,0.0,-1.9259753232011159,11.29424792625921
scale,scale_g28_r4,clue_g28,28,4,HIPC,0.75,588,grid_cells,ideal,,50,96.42,84.5,79.81899999999999,114.901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scale,scale_g28_r4,clue_g28,28,4,HIPC,1,784,grid_cells,ideal,,50,96.42,84.5,78.8595,114.24499999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scale,scale_g28_r4,clue_g28,28,4,PI,0.05,39,grid_cells,ideal,,50,94.3,71.0,77.0795,114.24,-18.4,-1.0,-71.6005,34.2005,0.21878130108341914,-0.2506117784430394,-11.31475860035906,13.547574848453593
scale,scale_g28_r4,clue_g28,28,4,PI,0.1,78,grid_cells,ideal,,50,99.46,84.0,79.59949999999999,118.34249999999999,1.0,0.0,-48.6965,53.080999999999996,9.394605922789927,0.0,-4.046267889007709,24.480432286577287
scale,scale_g28_r4,clue_g28,28,4,PI,0.25,196,grid_cells,ideal,,50,99.9,92.5,82.3535,117.9815,4.34,0.0,-32.940999999999995,42.421,5.431389659749246,0.0,-3.4320262481888877,16.30533742280123
scale,scale_g28_r4,clue_g28,28,4,PI,0.5,392,grid_cells,ideal,,50,99.62,83.0,81.337,119.24099999999999,2.7,0.0,-17.4805,22.14349999999998,-0.25656963414060135,0.0,-3.782378742580579,3.05101768141751
scale,scale_g28_r4,clue_g28,28,4,PI,0.75,588,grid_cells,ideal,,50,99.02,88.0,82.11850000000001,116.981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scale,scale_g28_r4,clue_g28,28,4,PI,1,784,grid_cells,ideal,,50,99.02,88.0,80.818,116.782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
