trial_id,logic_revision,study_profile,scenario_file_sha256,scenario_selection_sha256,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,top_k_rate,top_k_max_cells,target_cells_per_robot,actual_cells_per_robot,condition_id,scenario_file,trial_mode,total_team_steps,steps_before_first_clue,post_clue_steps_to_find,unique_cells_searched,system_revisits,task_cell_replans_total,path_replans_total,collision_prevention_events,messages_sent_total,messages_delivered_total,messages_dropped_total,protected_messages_sent_total,unprotected_messages_sent_total,core_messages_sent_total,allocation_messages_sent_total,post_clue_messages_sent_total,post_clue_allocation_messages_sent_total,message_drop_fraction,messages_per_unique_cell,messages_per_post_clue_step,allocation_messages_per_step,allocation_messages_per_post_clue_step,allocation_messages_per_unique_cell,messages_sent_by_topic,max_steps_any_robot,max_messages_any_robot,workload_gini_unique_cells_contributed,trial_status,allocator_calls_total,allocator_time_ms_team_total,allocator_time_ms_team_max,allocator_solve_time_ms_team_total,allocator_solve_time_ms_team_max,candidate_filter_calls_total,candidate_filter_time_ms_team_total,candidate_filter_time_ms_team_max
115,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,4,0.002770083102493075,1,,,bayesian_acbba_fixed_k1_k1,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,263,23,240,224,43,4,1,1,1146,3434,0,304,842,575,571,1100,571,0.0,5.116071428571429,4.583333333333333,2.171102661596958,2.379166666666667,2.549107142857143,acbba_entry:571;clue:8;collision_intent:303;state:263;target:1,81,313,0.0803571428571428,completed,678,1479.0441180000003,22.164446,533.714691,17.210283,657,945.3294270000001,21.095618
116,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,4,0.002770083102493075,1,,,bayesian_acbba_fixed_k1_k1,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,248,187,61,236,16,0,3,2,722,2163,0,266,456,522,200,348,200,0.0,3.059322033898305,5.704918032786885,0.8064516129032258,3.278688524590164,0.847457627118644,acbba_entry:200;clue:8;collision_intent:265;state:248;target:1,68,191,0.029661016949152463,completed,327,246.68002699999997,17.418867,68.344405,8.543681,142,178.335622,17.020093
117,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,4,0.002770083102493075,1,,,bayesian_acbba_fixed_k1_k1,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,278,131,147,239,43,0,2,2,941,2820,0,316,625,598,343,679,343,0.0,3.937238493723849,4.619047619047619,1.2338129496402879,2.3333333333333335,1.4351464435146444,acbba_entry:343;clue:4;collision_intent:315;state:278;target:1,94,272,0.14748953974895396,completed,703,804.1123229999998,1.668926,210.97731200000004,0.775179,574,593.1350110000001,1.284008
118,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,4,0.002770083102493075,1,,,bayesian_acbba_fixed_k1_k1,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,350,27,323,274,80,1,0,0,1381,4138,0,420,961,786,595,1327,595,0.0,5.04014598540146,4.108359133126935,1.7,1.8421052631578947,2.1715328467153285,acbba_entry:595;clue:16;collision_intent:419;state:350;target:1,104,374,0.12043795620437958,completed,1290,2379.709873999999,26.00727,943.4925890000001,24.970124,1265,1436.2172849999997,17.326054
119,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,4,0.002770083102493075,1,,,bayesian_acbba_fixed_k1_k1,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,352,37,315,307,49,0,1,1,1472,4411,0,423,1049,791,681,1398,681,0.0,4.7947882736156355,4.438095238095238,1.9346590909090908,2.1619047619047618,2.218241042345277,acbba_entry:681;clue:16;collision_intent:422;state:352;target:1,135,441,0.14087947882736152,completed,1033,1992.3494039999991,25.957016,862.928715,25.115402,998,1129.4206890000003,16.946215
120,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,4,0.002770083102493075,1,,,bayesian_acbba_fixed_k1_k1,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,4,4,0,8,0,0,0,0,9,24,0,5,4,9,0,0,0,0.0,1.125,0.0,0.0,0.0,0.0,collision_intent:4;state:4;target:1,1,3,0.0,completed,4,0.279152,0.11111,0.279152,0.11111,0,0.0,0.0
121,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,4,0.002770083102493075,1,,,bayesian_acbba_fixed_k1_k1,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,37,37,0,41,0,0,0,0,75,222,0,38,37,75,0,0,0,0.0,1.829268292682927,0.0,0.0,0.0,0.0,collision_intent:37;state:37;target:1,10,21,0.018292682926829285,completed,35,1.2084480000000002,0.115078,1.2084480000000002,0.115078,0,0.0,0.0
122,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,4,0.002770083102493075,1,,,bayesian_acbba_fixed_k1_k1,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,281,128,153,237,48,1,2,2,912,2733,0,318,594,611,301,655,301,0.0,3.848101265822785,4.281045751633987,1.0711743772241993,1.9673202614379084,1.270042194092827,acbba_entry:301;clue:12;collision_intent:317;state:281;target:1,94,267,0.15717299578059074,completed,693,818.4895489999999,3.799217,211.60480700000002,2.71711,566,606.884742,1.829924
123,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,4,0.002770083102493075,1,,,bayesian_acbba_fixed_k1_k1,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,210,117,93,195,19,0,1,1,657,1966,0,226,431,440,217,423,217,0.0,3.3692307692307693,4.548387096774194,1.0333333333333334,2.3333333333333335,1.1128205128205129,acbba_entry:217;clue:4;collision_intent:225;state:210;target:1,61,183,0.055128205128205154,completed,346,380.2016049999999,16.613613,112.34967300000002,15.461838,231,267.851932,1.633306
124,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,4,0.002770083102493075,1,,,bayesian_acbba_fixed_k1_k1,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,136,16,120,124,16,2,0,0,630,1888,0,165,465,313,317,598,317,0.0,5.080645161290323,4.983333333333333,2.3308823529411766,2.6416666666666666,2.556451612903226,acbba_entry:317;clue:12;collision_intent:164;state:136;target:1,38,167,0.04435483870967749,completed,235,445.59543600000006,22.207743,97.044142,0.8195,221,348.55129400000004,21.798569
125,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,4,0.002770083102493075,1,,,bayesian_acbba_fixed_k1_k1,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,44,1,43,44,4,1,1,1,205,612,0,57,148,105,100,200,100,0.0,4.659090909090909,4.651162790697675,2.272727272727273,2.3255813953488373,2.272727272727273,acbba_entry:100;clue:4;collision_intent:56;state:44;target:1,13,54,0.06818181818181812,completed,98,227.799506,18.123101,28.013529,0.499003,94,199.78597699999997,17.667589
126,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,4,0.002770083102493075,1,,,bayesian_acbba_fixed_k1_k1,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,325,127,198,262,67,1,0,0,1196,3586,0,369,827,706,490,942,490,0.0,4.564885496183206,4.757575757575758,1.5076923076923077,2.474747474747475,1.8702290076335877,acbba_entry:490;clue:12;collision_intent:368;state:325;target:1,85,311,0.06679389312977091,completed,628,883.8934889999998,17.714052,382.48419,16.770256,503,501.40929900000003,17.30808
127,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,4,0.002770083102493075,1,,,bayesian_acbba_fixed_k1_k1,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,156,144,12,160,0,3,0,0,344,1029,0,159,185,323,21,56,21,0.0,2.15,4.666666666666667,0.1346153846153846,1.75,0.13125,acbba_entry:21;clue:8;collision_intent:158;state:156;target:1,39,88,0.0,completed,154,23.110659,2.114675,8.527497,0.439417,12,14.583162,1.776129
128,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,4,0.002770083102493075,1,,,bayesian_acbba_fixed_k1_k1,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,17,17,0,21,0,0,0,0,35,102,0,18,17,35,0,0,0,0.0,1.6666666666666667,0.0,0.0,0.0,0.0,collision_intent:17;state:17;target:1,5,11,0.03571428571428581,completed,15,0.661251,0.149384,0.661251,0.149384,0,0.0,0.0
129,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,4,0.002770083102493075,1,,,bayesian_acbba_fixed_k1_k1,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,160,134,26,162,2,0,0,0,416,1246,0,170,246,338,78,147,78,0.0,2.567901234567901,5.653846153846154,0.4875,3.0,0.48148148148148145,acbba_entry:78;clue:8;collision_intent:169;state:160;target:1,43,110,0.03703703703703698,completed,201,105.59354499999998,2.043727,23.283032,0.611041,68,82.31051299999999,1.587958
130,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,4,0.002770083102493075,1,,,bayesian_acbba_fixed_k1_k1,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,72,35,37,69,7,0,0,0,257,769,0,84,173,164,93,187,93,0.0,3.7246376811594204,5.054054054054054,1.2916666666666667,2.5135135135135136,1.3478260869565217,acbba_entry:93;clue:8;collision_intent:83;state:72;target:1,20,66,0.05434782608695654,completed,133,181.11521199999999,2.058896,29.020911000000005,0.433559,100,152.09430100000003,1.62892
131,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,4,0.002770083102493075,1,,,bayesian_acbba_fixed_k1_k1,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,112,75,37,109,7,0,4,3,337,1008,0,129,208,249,88,187,88,0.0,3.091743119266055,5.054054054054054,0.7857142857142857,2.3783783783783785,0.8073394495412844,acbba_entry:88;clue:8;collision_intent:128;state:112;target:1,34,97,0.05275229357798161,completed,190,197.45702899999998,2.093681,35.622980999999996,0.534941,117,161.83404799999997,1.829859
132,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,4,0.002770083102493075,1,,,bayesian_acbba_fixed_k1_k1,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,213,120,93,191,26,0,3,3,686,2055,0,237,449,458,228,446,228,0.0,3.5916230366492146,4.795698924731183,1.0704225352112675,2.4516129032258065,1.193717277486911,acbba_entry:228;clue:8;collision_intent:236;state:213;target:1,64,188,0.05890052356020936,completed,409,705.162796,17.890886,227.42508699999996,16.66362,291,477.73770900000005,17.312809
133,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,4,0.002770083102493075,1,,,bayesian_acbba_fixed_k1_k1,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,214,38,176,190,28,7,2,2,869,2602,0,259,610,485,384,793,384,0.0,4.573684210526316,4.505681818181818,1.794392523364486,2.1818181818181817,2.0210526315789474,acbba_entry:384;clue:12;collision_intent:258;state:214;target:1,61,232,0.03157894736842115,completed,569,978.3810570000002,9.824465,262.7235600000001,3.00669,533,715.6574969999999,9.240018
134,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,4,0.002770083102493075,1,,,bayesian_acbba_fixed_k1_k1,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,15,15,0,19,0,0,0,0,32,94,0,17,15,32,0,0,0,0.0,1.6842105263157894,0.0,0.0,0.0,0.0,collision_intent:16;state:15;target:1,4,9,0.03947368421052633,completed,14,0.608448,0.11239,0.608448,0.11239,0,0.0,0.0
135,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,4,0.002770083102493075,1,,,bayesian_acbba_fixed_k1_k1,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,215,143,72,206,13,0,0,0,663,1986,0,234,429,453,210,377,210,0.0,3.2184466019417477,5.236111111111111,0.9767441860465116,2.9166666666666665,1.0194174757281553,acbba_entry:210;clue:4;collision_intent:233;state:215;target:1,62,177,0.06310679611650483,completed,338,298.02983699999993,2.665103,94.73203999999998,0.892656,197,203.29779700000003,1.772447
136,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,4,0.002770083102493075,1,,,bayesian_acbba_fixed_k1_k1,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,180,74,106,151,33,0,1,1,679,2033,0,206,473,390,289,530,289,0.0,4.496688741721854,5.0,1.6055555555555556,2.7264150943396226,1.913907284768212,acbba_entry:289;clue:4;collision_intent:205;state:180;target:1,56,185,0.038079470198675525,completed,388,556.2413200000001,2.328829,153.01719299999996,0.769929,315,403.224127,2.009035
137,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,4,0.002770083102493075,1,,,bayesian_acbba_fixed_k1_k1,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,66,6,60,62,8,2,1,1,303,906,0,86,217,156,147,291,147,0.0,4.887096774193548,4.85,2.227272727272727,2.45,2.370967741935484,acbba_entry:147;clue:4;collision_intent:85;state:66;target:1,27,90,0.25806451612903225,completed,230,497.980513,18.088488,84.354017,16.306729,224,413.626496,17.7806
138,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,4,0.002770083102493075,1,,,bayesian_acbba_fixed_k1_k1,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,57,25,32,58,3,0,0,0,197,588,0,64,133,125,72,146,72,0.0,3.396551724137931,4.5625,1.263157894736842,2.25,1.2413793103448276,acbba_entry:72;clue:4;collision_intent:63;state:57;target:1,18,55,0.051724137931034475,completed,100,140.12059899999997,2.084239,20.710354,0.401462,76,119.410245,1.772799
139,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,4,0.002770083102493075,1,,,bayesian_acbba_fixed_k1_k1,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,77,46,31,81,0,0,2,2,244,730,0,89,155,170,74,151,74,0.0,3.0123456790123457,4.870967741935484,0.961038961038961,2.3870967741935485,0.9135802469135802,acbba_entry:74;clue:4;collision_intent:88;state:77;target:1,25,70,0.12037037037037046,completed,145,177.305159,2.220023,28.332978999999998,0.586015,100,148.97217999999998,1.888069
140,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,4,0.002770083102493075,1,,,bayesian_acbba_fixed_k1_k1,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,171,171,0,175,0,0,0,0,343,1027,0,172,171,343,0,0,0,0.0,1.96,0.0,0.0,0.0,0.0,collision_intent:171;state:171;target:1,43,87,0.004285714285714226,completed,169,5.185885,0.133767,5.185885,0.133767,0,0.0,0.0
141,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,4,0.002770083102493075,1,,,bayesian_acbba_fixed_k1_k1,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,87,87,0,91,0,0,0,0,175,522,0,88,87,175,0,0,0,0.0,1.9230769230769231,0.0,0.0,0.0,0.0,collision_intent:87;state:87;target:1,22,45,0.008241758241758212,completed,85,2.6820619999999997,0.117254,2.6820619999999997,0.117254,0,0.0,0.0
142,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,4,0.002770083102493075,1,,,bayesian_acbba_fixed_k1_k1,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,375,113,262,296,83,0,2,2,1440,4316,0,434,1006,821,619,1214,619,0.0,4.864864864864865,4.633587786259542,1.6506666666666667,2.3625954198473282,2.0912162162162162,acbba_entry:619;clue:12;collision_intent:433;state:375;target:1,106,382,0.030405405405405483,completed,926,1479.3017600000003,25.607987,635.0270049999999,16.965349,815,844.2747549999999,23.665996
143,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,4,0.002770083102493075,1,,,bayesian_acbba_fixed_k1_k1,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,243,31,212,198,49,3,1,1,950,2848,0,290,660,545,405,887,405,0.0,4.797979797979798,4.183962264150943,1.6666666666666667,1.9103773584905661,2.0454545454545454,acbba_entry:405;clue:12;collision_intent:289;state:243;target:1,89,282,0.16161616161616155,completed,699,1333.6889549999996,30.003605,461.00425500000006,16.828025,669,872.6846999999999,29.726823
144,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,4,0.002770083102493075,1,,,bayesian_acbba_fixed_k1_k1,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,107,97,10,111,0,0,0,0,246,735,0,112,134,223,23,52,23,0.0,2.2162162162162162,5.2,0.21495327102803738,2.3,0.2072072072072072,acbba_entry:23;clue:4;collision_intent:111;state:107;target:1,28,64,0.020270270270270174,completed,117,38.04248199999999,1.774942,8.546915,0.398294,22,29.495567,1.378312
145,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,4,0.002770083102493075,1,,,bayesian_acbba_fixed_k1_k1,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,47,47,0,51,0,0,0,0,95,281,0,48,47,95,0,0,0,0.0,1.8627450980392157,0.0,0.0,0.0,0.0,collision_intent:47;state:47;target:1,12,25,0.014705882352941124,completed,45,1.4204219999999999,0.113894,1.4204219999999999,0.113894,0,0.0,0.0
146,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,4,0.002770083102493075,1,,,bayesian_acbba_fixed_k1_k1,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,114,82,32,114,4,0,0,0,357,1068,0,129,228,251,106,192,106,0.0,3.1315789473684212,6.0,0.9298245614035088,3.3125,0.9298245614035088,acbba_entry:106;clue:8;collision_intent:128;state:114;target:1,31,94,0.026315789473684292,completed,164,140.38269100000002,1.841121,26.664643999999996,0.475673,83,113.71804700000001,1.468045
147,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,4,0.002770083102493075,1,,,bayesian_acbba_fixed_k1_k1,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,155,63,92,138,21,0,2,1,609,1824,0,187,422,350,259,483,259,0.0,4.413043478260869,5.25,1.6709677419354838,2.8152173913043477,1.8768115942028984,acbba_entry:259;clue:8;collision_intent:186;state:155;target:1,41,154,0.03985507246376807,completed,292,415.593568,2.003754,102.49509099999999,0.716902,231,313.09847699999995,1.610677
148,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,4,0.002770083102493075,1,,,bayesian_acbba_fixed_k1_k1,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,50,48,2,54,0,0,0,0,109,325,0,52,57,106,3,13,3,0.0,2.0185185185185186,6.5,0.06,1.5,0.05555555555555555,acbba_entry:3;clue:4;collision_intent:51;state:50;target:1,13,29,0.0185185185185186,completed,49,7.341540000000001,2.066636,2.563337,0.410965,3,4.7782029999999995,1.655671
149,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,4,0.002770083102493075,1,,,bayesian_acbba_fixed_k1_k1,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,246,0,246,190,60,2,6,6,1060,3175,0,313,747,567,493,1060,493,0.0,5.578947368421052,4.308943089430894,2.0040650406504064,2.0040650406504064,2.594736842105263,acbba_entry:493;clue:8;collision_intent:312;state:246;target:1,69,288,0.08947368421052637,completed,816,1884.0493070000002,25.989746,532.620286,16.770127,815,1351.429021,25.427348
150,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,4,0.002770083102493075,1,,,bayesian_acbba_fixed_k1_k1,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,1,1,0,5,0,0,0,0,5,11,0,4,1,5,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,collision_intent:3;state:1;target:1,1,3,0.1499999999999999,completed,3,0.230924,0.114214,0.230924,0.114214,0,0.0,0.0
151,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,4,0.002770083102493075,1,,,bayesian_acbba_fixed_k1_k1,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,78,40,38,79,3,0,1,1,296,884,0,95,201,185,111,216,111,0.0,3.7468354430379747,5.684210526315789,1.4230769230769231,2.9210526315789473,1.4050632911392404,acbba_entry:111;clue:12;collision_intent:94;state:78;target:1,22,76,0.04113924050632911,completed,136,208.89120299999996,17.233314,32.803594000000004,0.597216,98,176.087609,16.758185
152,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,4,0.002770083102493075,1,,,bayesian_acbba_fixed_k1_k1,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,99,99,0,103,0,0,0,0,199,595,0,100,99,199,0,0,0,0.0,1.9320388349514563,0.0,0.0,0.0,0.0,collision_intent:99;state:99;target:1,25,51,0.00728155339805836,completed,97,3.147464,0.129031,3.147464,0.129031,0,0.0,0.0
153,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,4,0.002770083102493075,1,,,bayesian_acbba_fixed_k1_k1,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,353,138,215,265,92,1,3,3,1255,3762,0,409,846,774,481,978,481,0.0,4.735849056603773,4.5488372093023255,1.3626062322946175,2.2372093023255815,1.8150943396226416,acbba_entry:481;clue:12;collision_intent:408;state:353;target:1,93,332,0.0575471698113208,completed,764,1116.968648,16.262701,453.734016,15.16706,627,663.2346319999999,11.166213
