trial_id,logic_revision,study_profile,scenario_file_sha256,scenario_selection_sha256,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,top_k_rate,top_k_max_cells,target_cells_per_robot,actual_cells_per_robot,condition_id,scenario_file,trial_mode,total_team_steps,steps_before_first_clue,post_clue_steps_to_find,unique_cells_searched,system_revisits,task_cell_replans_total,path_replans_total,collision_prevention_events,messages_sent_total,messages_delivered_total,messages_dropped_total,protected_messages_sent_total,unprotected_messages_sent_total,core_messages_sent_total,allocation_messages_sent_total,post_clue_messages_sent_total,post_clue_allocation_messages_sent_total,message_drop_fraction,messages_per_unique_cell,messages_per_post_clue_step,allocation_messages_per_step,allocation_messages_per_post_clue_step,allocation_messages_per_unique_cell,messages_sent_by_topic,max_steps_any_robot,max_messages_any_robot,workload_gini_unique_cells_contributed,trial_status,failure_type,failure_message,debug_max_events,allocator_calls_total,allocator_time_ms_team_total,allocator_time_ms_team_max,allocator_solve_time_ms_team_total,allocator_solve_time_ms_team_max,candidate_filter_calls_total,candidate_filter_time_ms_team_total,candidate_filter_time_ms_team_max
238,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,PI,ideal,1.0,19,361,4,0.01,4,,,bayesian_pi_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,334,51,283,269,69,11,7,6,955,2861,0,360,595,706,249,853,249,0.0,3.550185873605948,3.0141342756183747,0.7455089820359282,0.8798586572438163,0.9256505576208178,clue:12;collision_intent:359;pi_clear_path:19;pi_entry:230;state:334;target:1,95,267,0.0882899628252789,completed,,,,364,750.9719749999999,18.21313,391.50895799999995,17.385527,315,359.463017,16.924858
239,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,PI,ideal,1.0,19,361,4,0.01,4,,,bayesian_pi_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,202,37,165,175,31,7,6,4,600,1796,0,224,376,434,166,526,166,0.0,3.4285714285714284,3.187878787878788,0.8217821782178217,1.006060606060606,0.9485714285714286,clue:8;collision_intent:223;pi_clear_path:17;pi_entry:149;state:202;target:1,59,162,0.10142857142857142,completed,,,,245,496.85606000000007,18.909842,199.25672000000003,17.529725,210,297.59934000000004,17.437783
240,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,PI,ideal,1.0,19,361,4,0.01,4,,,bayesian_pi_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,152,101,51,147,9,8,1,1,383,1146,0,162,221,318,65,181,65,0.0,2.6054421768707483,3.549019607843137,0.4276315789473684,1.2745098039215685,0.4421768707482993,clue:4;collision_intent:161;pi_clear_path:8;pi_entry:57;state:152;target:1,40,102,0.011904761904761862,completed,,,,158,122.51575,2.547677,46.010903,1.227211,59,76.504847,1.429272
241,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,PI,ideal,1.0,19,361,4,0.01,4,,,bayesian_pi_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,304,3,301,241,67,14,13,13,869,2604,0,335,534,647,222,862,222,0.0,3.6058091286307055,2.8637873754152823,0.7302631578947368,0.7375415282392026,0.921161825726141,clue:8;collision_intent:334;pi_clear_path:18;pi_entry:204;state:304;target:1,87,236,0.07987551867219911,completed,,,,226,475.79789199999993,2.942517,201.359732,1.546495,222,274.43816000000004,1.865715
242,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,PI,ideal,1.0,19,361,4,0.01,4,,,bayesian_pi_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,6,6,0,10,0,0,0,0,13,37,0,7,6,13,0,0,0,0.0,1.3,0.0,0.0,0.0,0.0,collision_intent:6;state:6;target:1,2,5,0.10000000000000009,completed,,,,6,0.350775,0.111783,0.350775,0.111783,0,0.0,0.0
243,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,PI,ideal,1.0,19,361,4,0.01,4,,,bayesian_pi_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,116,15,101,104,16,5,0,0,372,1115,0,124,248,244,128,341,128,0.0,3.576923076923077,3.376237623762376,1.103448275862069,1.2673267326732673,1.2307692307692308,clue:4;collision_intent:123;pi_clear_path:7;pi_entry:121;state:116;target:1,31,95,0.05288461538461542,completed,,,,72,144.59184299999998,3.025275,53.772176,1.304817,58,90.81966700000001,1.867667
244,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,PI,ideal,1.0,19,361,4,0.01,4,,,bayesian_pi_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,181,69,112,171,14,9,3,3,541,1618,0,196,345,381,160,403,160,0.0,3.1637426900584797,3.5982142857142856,0.8839779005524862,1.4285714285714286,0.935672514619883,clue:4;collision_intent:195;pi_clear_path:11;pi_entry:149;state:181;target:1,47,143,0.033625730994152114,completed,,,,168,225.06346900000003,2.6729,92.394404,1.383029,101,132.669065,1.558335
245,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,PI,ideal,1.0,19,361,4,0.01,4,,,bayesian_pi_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,453,1,452,354,103,32,13,12,1579,4737,0,534,1045,1003,576,1574,576,0.0,4.46045197740113,3.482300884955752,1.271523178807947,1.2743362831858407,1.6271186440677967,clue:16;collision_intent:533;pi_clear_path:77;pi_entry:499;state:453;target:1,126,430,0.06355932203389836,completed,,,,597,1498.4706000000003,22.372957,850.7531339999999,18.098738,593,647.717466,21.703348
246,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,PI,ideal,1.0,19,361,4,0.01,4,,,bayesian_pi_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,206,63,143,173,37,9,0,0,607,1816,0,223,384,441,166,481,166,0.0,3.508670520231214,3.3636363636363638,0.8058252427184466,1.1608391608391608,0.9595375722543352,clue:12;collision_intent:222;pi_clear_path:20;pi_entry:146;state:206;target:1,54,160,0.021676300578034713,completed,,,,168,284.20675,18.466533,117.224422,17.105714,107,166.982328,17.510186
247,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,PI,ideal,1.0,19,361,4,0.01,4,,,bayesian_pi_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,16,16,0,20,0,0,0,0,33,97,0,17,16,33,0,0,0,0.0,1.65,0.0,0.0,0.0,0.0,collision_intent:16;state:16;target:1,4,9,0.0,completed,,,,14,0.6145980000000001,0.108839,0.6145980000000001,0.108839,0,0.0,0.0
248,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,PI,ideal,1.0,19,361,4,0.01,4,,,bayesian_pi_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,61,61,0,65,0,0,0,0,124,368,0,63,61,124,0,0,0,0.0,1.9076923076923078,0.0,0.0,0.0,0.0,collision_intent:62;state:61;target:1,16,33,0.011538461538461497,completed,,,,60,1.905652,0.100294,1.905652,0.100294,0,0.0,0.0
249,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,PI,ideal,1.0,19,361,4,0.01,4,,,bayesian_pi_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,135,11,124,113,26,13,1,1,429,1283,0,145,284,292,137,407,137,0.0,3.7964601769911503,3.282258064516129,1.0148148148148148,1.1048387096774193,1.2123893805309736,clue:12;collision_intent:144;pi_clear_path:12;pi_entry:125;state:135;target:1,34,110,0.028761061946902755,completed,,,,87,256.194501,18.983553,104.18961900000001,17.239191,78,152.00488199999998,17.822331
250,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,PI,ideal,1.0,19,361,4,0.01,4,,,bayesian_pi_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,240,63,177,199,45,5,0,0,665,1991,0,255,410,499,166,539,166,0.0,3.341708542713568,3.0451977401129944,0.6916666666666667,0.9378531073446328,0.8341708542713567,clue:4;collision_intent:254;pi_clear_path:18;pi_entry:148;state:240;target:1,63,171,0.05904522613065333,completed,,,,186,284.83033400000005,2.847117,117.567016,1.467193,125,167.26331799999997,1.658245
251,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,PI,ideal,1.0,19,361,4,0.01,4,,,bayesian_pi_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,70,70,0,74,0,0,0,0,141,420,0,71,70,141,0,0,0,0.0,1.9054054054054055,0.0,0.0,0.0,0.0,collision_intent:70;state:70;target:1,18,37,0.013513513513513598,completed,,,,68,2.1735710000000004,0.104742,2.1735710000000004,0.104742,0,0.0,0.0
252,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,PI,ideal,1.0,19,361,4,0.01,4,,,bayesian_pi_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,228,60,168,187,45,6,2,2,678,2029,0,249,429,485,193,558,193,0.0,3.625668449197861,3.3214285714285716,0.8464912280701754,1.1488095238095237,1.032085561497326,clue:8;collision_intent:248;pi_clear_path:18;pi_entry:175;state:228;target:1,59,176,0.044117647058823595,completed,,,,196,417.679574,30.647745,194.03314999999998,29.217579,138,223.64642400000002,17.59553
253,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,PI,ideal,1.0,19,361,4,0.01,4,,,bayesian_pi_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,264,249,15,257,11,4,0,0,563,1687,0,266,297,534,29,65,29,0.0,2.190661478599222,4.333333333333333,0.10984848484848485,1.9333333333333333,0.11284046692607004,clue:4;collision_intent:265;pi_clear_path:1;pi_entry:28;state:264;target:1,67,143,0.014591439688715901,completed,,,,248,29.085729,3.41531,19.585251,2.538585,11,9.500478000000001,0.900246
254,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,PI,ideal,1.0,19,361,4,0.01,4,,,bayesian_pi_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,83,56,27,87,0,2,0,0,228,683,0,87,141,174,54,116,54,0.0,2.6206896551724137,4.296296296296297,0.6506024096385542,2.0,0.6206896551724138,clue:4;collision_intent:86;pi_clear_path:3;pi_entry:51;state:83;target:1,22,62,0.02011494252873569,completed,,,,74,52.626086,2.826923,20.469904,1.191175,20,32.156182,1.68679
255,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,PI,ideal,1.0,19,361,4,0.01,4,,,bayesian_pi_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,124,120,4,128,0,0,0,0,265,793,0,125,140,253,12,25,12,0.0,2.0703125,6.25,0.0967741935483871,3.0,0.09375,clue:4;collision_intent:124;pi_entry:12;state:124;target:1,31,67,0.0,completed,,,,122,13.569711000000002,2.502743,8.067204,1.135749,4,5.5025070000000005,1.396116
256,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,PI,ideal,1.0,19,361,4,0.01,4,,,bayesian_pi_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,292,27,265,226,70,8,3,3,906,2714,0,328,578,632,274,852,274,0.0,4.008849557522124,3.2150943396226417,0.9383561643835616,1.0339622641509434,1.2123893805309736,clue:12;collision_intent:327;pi_clear_path:35;pi_entry:239;state:292;target:1,78,248,0.08185840707964598,completed,,,,289,642.9482620000001,22.595761,279.492656,21.296706,264,363.455606,11.277318
257,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,PI,ideal,1.0,19,361,4,0.01,4,,,bayesian_pi_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,45,45,0,49,0,0,0,0,91,268,0,46,45,91,0,0,0,0.0,1.8571428571428572,0.0,0.0,0.0,0.0,collision_intent:45;state:45;target:1,12,25,0.015306122448979664,completed,,,,43,1.624256,0.109863,1.624256,0.109863,0,0.0,0.0
258,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,PI,ideal,1.0,19,361,4,0.01,4,,,bayesian_pi_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,211,113,98,188,27,9,0,0,581,1742,0,226,355,449,132,354,132,0.0,3.0904255319148937,3.6122448979591835,0.6255924170616114,1.346938775510204,0.7021276595744681,clue:12;collision_intent:225;pi_clear_path:14;pi_entry:118;state:211;target:1,56,149,0.042553191489361764,completed,,,,207,202.817457,2.535192,87.154794,1.33944,95,115.66266300000001,1.453111
259,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,PI,ideal,1.0,19,361,4,0.01,4,,,bayesian_pi_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,100,47,53,97,7,3,0,0,275,821,0,104,171,212,63,180,63,0.0,2.8350515463917527,3.3962264150943398,0.63,1.1886792452830188,0.6494845360824743,clue:8;collision_intent:103;pi_clear_path:4;pi_entry:59;state:100;target:1,26,72,0.018041237113401998,completed,,,,78,117.476002,22.501669,30.072844,1.281357,32,87.403158,21.586382
260,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,PI,ideal,1.0,19,361,4,0.01,4,,,bayesian_pi_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,62,13,49,63,3,3,1,1,197,589,0,67,130,137,60,170,60,0.0,3.126984126984127,3.4693877551020407,0.967741935483871,1.2244897959183674,0.9523809523809523,clue:8;collision_intent:66;pi_clear_path:4;pi_entry:56;state:62;target:1,18,56,0.059523809523809534,completed,,,,64,138.349768,18.971506,39.576997000000006,1.218186,52,98.77277099999999,17.797995
261,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,PI,ideal,1.0,19,361,4,0.01,4,,,bayesian_pi_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,290,0,290,238,56,22,8,8,951,2851,0,331,620,633,318,951,318,0.0,3.995798319327731,3.279310344827586,1.096551724137931,1.096551724137931,1.3361344537815125,clue:12;collision_intent:330;pi_clear_path:37;pi_entry:281;state:290;target:1,77,264,0.03571428571428581,completed,,,,278,645.8570500000001,3.08812,277.2241869999999,1.70055,277,368.63286300000004,1.983575
262,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,PI,ideal,1.0,19,361,4,0.01,4,,,bayesian_pi_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,104,86,18,105,3,0,0,0,242,723,0,107,135,215,27,69,27,0.0,2.3047619047619046,3.8333333333333335,0.25961538461538464,1.5,0.2571428571428571,clue:4;collision_intent:106;pi_clear_path:2;pi_entry:25;state:104;target:1,27,62,0.026190476190476097,completed,,,,104,79.796889,15.69028,17.643359,1.284044,19,62.15353,15.073603
263,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,PI,ideal,1.0,19,361,4,0.01,4,,,bayesian_pi_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,325,34,291,261,68,16,2,2,893,2676,0,356,537,693,200,825,200,0.0,3.421455938697318,2.8350515463917527,0.6153846153846154,0.6872852233676976,0.7662835249042146,clue:12;collision_intent:355;pi_clear_path:31;pi_entry:169;state:325;target:1,93,253,0.039272030651340994,completed,,,,548,1144.20845,22.717835,445.06960999999995,16.964207,516,699.1388400000002,21.82927
264,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,PI,ideal,1.0,19,361,4,0.01,4,,,bayesian_pi_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,53,53,0,57,0,0,0,0,108,321,0,55,53,108,0,0,0,0.0,1.894736842105263,0.0,0.0,0.0,0.0,collision_intent:54;state:53;target:1,14,29,0.013157894736842035,completed,,,,52,1.692833,0.117703,1.692833,0.117703,0,0.0,0.0
265,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,PI,ideal,1.0,19,361,4,0.01,4,,,bayesian_pi_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,176,71,105,163,17,8,2,2,531,1589,0,193,338,373,158,389,158,0.0,3.2576687116564416,3.704761904761905,0.8977272727272727,1.5047619047619047,0.9693251533742331,clue:4;collision_intent:192;pi_clear_path:15;pi_entry:143;state:176;target:1,46,141,0.02914110429447847,completed,,,,155,196.11046,2.693631,80.87656100000001,1.365553,86,115.23389900000001,1.579741
266,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,PI,ideal,1.0,19,361,4,0.01,4,,,bayesian_pi_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,41,41,0,45,0,0,0,0,83,247,0,42,41,83,0,0,0,0.0,1.8444444444444446,0.0,0.0,0.0,0.0,collision_intent:41;state:41;target:1,11,23,0.016666666666666607,completed,,,,39,1.352878,0.112039,1.352878,0.112039,0,0.0,0.0
267,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,PI,ideal,1.0,19,361,4,0.01,4,,,bayesian_pi_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,137,133,4,141,0,0,0,0,291,869,0,138,153,279,12,25,12,0.0,2.0638297872340425,6.25,0.08759124087591241,3.0,0.0851063829787234,clue:4;collision_intent:137;pi_entry:12;state:137;target:1,35,75,0.005319148936170137,completed,,,,135,13.571137,2.459986,8.448210000000001,1.137188,4,5.122927,1.322798
268,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,PI,ideal,1.0,19,361,4,0.01,4,,,bayesian_pi_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,271,91,180,224,51,13,2,2,753,2258,0,294,459,577,176,571,176,0.0,3.361607142857143,3.172222222222222,0.6494464944649446,0.9777777777777777,0.7857142857142857,clue:12;collision_intent:293;pi_clear_path:25;pi_entry:151;state:271;target:1,77,196,0.09375,completed,,,,304,434.102052,2.77594,180.411363,1.366481,215,253.690689,1.54534
269,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,PI,ideal,1.0,19,361,4,0.01,4,,,bayesian_pi_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,158,152,6,162,0,1,0,0,341,1020,0,159,182,321,20,37,20,0.0,2.1049382716049383,6.166666666666667,0.12658227848101267,3.3333333333333335,0.12345679012345678,clue:4;collision_intent:158;pi_clear_path:1;pi_entry:19;state:158;target:1,40,88,0.006172839506172867,completed,,,,155,16.367936,2.418255,10.148562,1.184998,5,6.219373999999999,1.261931
270,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,PI,ideal,1.0,19,361,4,0.01,4,,,bayesian_pi_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,69,69,0,73,0,0,0,0,139,414,0,70,69,139,0,0,0,0.0,1.904109589041096,0.0,0.0,0.0,0.0,collision_intent:69;state:69;target:1,18,37,0.010273972602739656,completed,,,,67,2.250341,0.109702,2.250341,0.109702,0,0.0,0.0
271,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,PI,ideal,1.0,19,361,4,0.01,4,,,bayesian_pi_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,201,1,200,173,32,9,4,4,649,1942,0,226,423,439,210,644,210,0.0,3.7514450867052025,3.22,1.044776119402985,1.05,1.2138728323699421,clue:12;collision_intent:225;pi_clear_path:20;pi_entry:190;state:201;target:1,53,173,0.07658959537572252,completed,,,,145,348.55447,4.210424,134.08540100000002,1.582397,141,214.469069,3.320931
272,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,PI,ideal,1.0,19,361,4,0.01,4,,,bayesian_pi_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,160,29,131,152,12,7,2,2,446,1334,0,173,273,349,97,387,97,0.0,2.9342105263157894,2.954198473282443,0.60625,0.7404580152671756,0.6381578947368421,clue:16;collision_intent:172;pi_clear_path:11;pi_entry:86;state:160;target:1,44,118,0.05263157894736836,completed,,,,131,227.43694399999998,2.968686,78.461366,1.706244,103,148.97557799999998,1.705061
273,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,PI,ideal,1.0,19,361,4,0.01,4,,,bayesian_pi_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,197,159,38,185,16,0,0,0,456,1367,0,201,255,406,50,137,50,0.0,2.464864864864865,3.6052631578947367,0.25380710659898476,1.3157894736842106,0.2702702702702703,clue:8;collision_intent:200;pi_clear_path:3;pi_entry:47;state:197;target:1,51,119,0.025675675675675746,completed,,,,178,45.89191699999999,2.335817,22.611418,1.128867,20,23.280499,1.277771
274,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,PI,ideal,1.0,19,361,4,0.01,4,,,bayesian_pi_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,206,79,127,183,27,9,0,0,575,1720,0,221,354,431,144,416,144,0.0,3.1420765027322406,3.2755905511811023,0.6990291262135923,1.1338582677165354,0.7868852459016393,clue:4;collision_intent:220;pi_clear_path:15;pi_entry:129;state:206;target:1,55,149,0.04508196721311486,completed,,,,178,221.91226400000002,4.025131,89.011832,1.387537,100,132.90043200000002,2.951949
275,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,PI,ideal,1.0,19,361,4,0.01,4,,,bayesian_pi_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,318,69,249,280,42,12,1,1,888,2661,0,330,558,656,232,750,232,0.0,3.1714285714285713,3.0120481927710845,0.7295597484276729,0.9317269076305221,0.8285714285714286,clue:8;collision_intent:329;pi_clear_path:15;pi_entry:217;state:318;target:1,84,232,0.050000000000000044,completed,,,,223,388.22968000000003,18.257036,159.424842,1.619039,155,228.80483800000002,17.458269
276,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,PI,ideal,1.0,19,361,4,0.01,4,,,bayesian_pi_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,350,3,347,279,75,22,4,4,1087,3259,0,391,696,757,330,1080,330,0.0,3.8960573476702507,3.112391930835735,0.9428571428571428,0.9510086455331412,1.1827956989247312,clue:16;collision_intent:390;pi_clear_path:41;pi_entry:289;state:350;target:1,99,287,0.1370967741935485,completed,,,,390,868.7795980000002,2.937868,392.56584700000013,1.882413,386,476.21375100000006,1.808393
277,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,PI,ideal,1.0,19,361,4,0.01,4,,,bayesian_pi_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,166,42,124,143,27,5,4,3,482,1442,0,182,300,364,118,398,118,0.0,3.370629370629371,3.2096774193548385,0.7108433734939759,0.9516129032258065,0.8251748251748252,clue:16;collision_intent:181;pi_clear_path:10;pi_entry:108;state:166;target:1,46,131,0.06468531468531458,completed,,,,152,259.168045,2.867239,87.80097599999999,1.379216,112,171.36706900000001,1.706052
