trial_id,logic_revision,study_profile,scenario_file_sha256,scenario_selection_sha256,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,top_k_rate,top_k_max_cells,target_cells_per_robot,actual_cells_per_robot,condition_id,scenario_file,trial_mode,total_team_steps,steps_before_first_clue,post_clue_steps_to_find,unique_cells_searched,system_revisits,task_cell_replans_total,path_replans_total,collision_prevention_events,messages_sent_total,messages_delivered_total,messages_dropped_total,protected_messages_sent_total,unprotected_messages_sent_total,core_messages_sent_total,allocation_messages_sent_total,post_clue_messages_sent_total,post_clue_allocation_messages_sent_total,message_drop_fraction,messages_per_unique_cell,messages_per_post_clue_step,allocation_messages_per_step,allocation_messages_per_post_clue_step,allocation_messages_per_unique_cell,messages_sent_by_topic,max_steps_any_robot,max_messages_any_robot,workload_gini_unique_cells_contributed,trial_status,allocator_calls_total,allocator_time_ms_team_total,allocator_time_ms_team_max,allocator_solve_time_ms_team_total,allocator_solve_time_ms_team_max,candidate_filter_calls_total,candidate_filter_time_ms_team_total,candidate_filter_time_ms_team_max
27,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,DGA,ideal,1.0,19,361,4,0.01,4,,,bayesian_dga_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,96,96,0,100,0,0,0,0,193,577,0,97,96,193,0,0,0,0.0,1.93,0.0,0.0,0.0,0.0,collision_intent:96;state:96;target:1,24,49,0.0,completed,94,2.9945209999999998,0.130282,2.9945209999999998,0.130282,0,0.0,0.0
28,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,DGA,ideal,1.0,19,361,4,0.01,4,,,bayesian_dga_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,16,16,0,20,0,0,0,0,33,95,0,17,16,33,0,0,0,0.0,1.65,0.0,0.0,0.0,0.0,collision_intent:16;state:16;target:1,4,9,0.0,completed,14,0.7564409999999999,0.141227,0.7564409999999999,0.141227,0,0.0,0.0
29,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,DGA,ideal,1.0,19,361,4,0.01,4,,,bayesian_dga_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,89,62,27,91,2,5,1,1,354,1058,0,95,259,188,166,229,166,0.0,3.89010989010989,8.481481481481481,1.8651685393258426,6.148148148148148,1.8241758241758241,clue:4;collision_intent:94;dga_entry:166;state:89;target:1,25,105,0.07417582417582413,completed,132,6754.307031000001,184.201771,6590.746999,165.975967,68,163.560032,18.225804
30,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,DGA,ideal,1.0,19,361,4,0.01,4,,,bayesian_dga_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,378,252,126,341,41,14,0,0,1243,3724,0,391,852,785,458,739,458,0.0,3.6451612903225805,5.865079365079365,1.2116402116402116,3.634920634920635,1.343108504398827,clue:16;collision_intent:390;dga_entry:458;state:378;target:1,107,332,0.06085043988269789,completed,518,27808.514729000006,203.15312,27570.761966999995,202.352359,275,237.752762,17.11184
31,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,DGA,ideal,1.0,19,361,4,0.01,4,,,bayesian_dga_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,276,28,248,196,84,18,3,3,981,2938,0,283,698,567,414,925,414,0.0,5.005102040816326,3.7298387096774195,1.5,1.6693548387096775,2.1122448979591835,clue:8;collision_intent:282;dga_entry:414;state:276;target:1,75,262,0.07653061224489788,completed,241,17015.34109,228.67802,16675.039975,226.430988,176,340.301115,9.146651
32,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,DGA,ideal,1.0,19,361,4,0.01,4,,,bayesian_dga_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,258,133,125,228,34,12,5,2,898,2691,0,274,624,540,358,632,358,0.0,3.93859649122807,5.056,1.3875968992248062,2.864,1.5701754385964912,clue:8;collision_intent:273;dga_entry:358;state:258;target:1,67,241,0.06578947368421062,completed,312,16153.942563,183.162885,15895.711326,181.409812,167,258.231237,17.714283
33,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,DGA,ideal,1.0,19,361,4,0.01,4,,,bayesian_dga_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,19,0,19,23,0,1,3,1,189,563,0,26,163,53,136,189,136,0.0,8.217391304347826,9.947368421052632,7.157894736842105,7.157894736842105,5.913043478260869,clue:8;collision_intent:25;dga_entry:136;state:19;target:1,9,56,0.3369565217391304,completed,68,6475.526586,210.095877,6313.983393999999,191.740213,65,161.543192,18.355664
34,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,DGA,ideal,1.0,19,361,4,0.01,4,,,bayesian_dga_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,133,97,36,132,5,6,0,0,470,1406,0,137,333,282,188,276,188,0.0,3.5606060606060606,7.666666666666667,1.413533834586466,5.222222222222222,1.4242424242424243,clue:12;collision_intent:136;dga_entry:188;state:133;target:1,38,131,0.07196969696969702,completed,186,8985.528128999998,211.413793,8781.600387,193.544911,86,203.92774200000002,21.772669
35,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,DGA,ideal,1.0,19,361,4,0.01,4,,,bayesian_dga_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,89,39,50,86,7,5,0,0,384,1149,0,95,289,192,192,305,192,0.0,4.465116279069767,6.1,2.157303370786517,3.84,2.2325581395348837,clue:8;collision_intent:94;dga_entry:192;state:89;target:1,23,112,0.03488372093023262,completed,130,8992.404648,195.984585,8796.14631,193.870988,88,196.258338,18.060265
36,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,DGA,ideal,1.0,19,361,4,0.01,4,,,bayesian_dga_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,6,6,0,10,0,0,0,0,13,35,0,7,6,13,0,0,0,0.0,1.3,0.0,0.0,0.0,0.0,collision_intent:6;state:6;target:1,2,5,0.10000000000000009,completed,6,0.46297,0.143177,0.46297,0.143177,0,0.0,0.0
37,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,DGA,ideal,1.0,19,361,4,0.01,4,,,bayesian_dga_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,277,78,199,224,57,6,8,8,959,2875,0,293,666,578,381,802,381,0.0,4.28125,4.030150753768845,1.3754512635379061,1.914572864321608,1.7008928571428572,clue:8;collision_intent:292;dga_entry:381;state:277;target:1,74,255,0.049107142857142794,completed,288,17349.222002000002,201.963536,17010.574664,200.056162,183,338.647338,29.836512
38,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,DGA,ideal,1.0,19,361,4,0.01,4,,,bayesian_dga_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,325,6,319,263,66,17,6,3,1255,3762,0,342,913,683,572,1243,572,0.0,4.771863117870723,3.896551724137931,1.76,1.793103448275862,2.1749049429657794,clue:16;collision_intent:341;dga_entry:572;state:325;target:1,88,335,0.025665399239543696,completed,315,25527.580907000007,193.132989,24983.470017,191.18962,266,544.1108899999999,18.120531
