"condition_id","mission","algorithm","top_k_level","top_k_rate","top_k_cells","trial_id","run_generation","robot_id","device_id","build_id","journaled_at","allocator_call_count","timed_allocator_call_count","calls_with_filter","candidate_filter_invocation_count","call_class_counts","allocator_time_total_us","allocator_time_mean_us","allocator_time_median_us","allocator_time_p95_us","allocator_time_max_us","candidate_filter_time_total_us","candidate_filter_time_mean_us","candidate_filter_time_median_us","candidate_filter_time_p95_us","candidate_filter_time_max_us","allocator_exclusive_time_total_us","allocator_exclusive_time_mean_us","allocator_exclusive_time_median_us","allocator_exclusive_time_p95_us","allocator_exclusive_time_max_us","campaign_id","campaign_manifest_schema","campaign_manifest_sha256","implementation_id","campaign_build_id","build_manifest_sha256","allocator_source_bundle_sha256","deployed_module_set_sha256","host_source_sha256","simulator_source_sha256","scenario_sha256","analysis_valid","invalidation_reason","historical_system_csv","historical_system_sha256"
"bayesian_dmchba_topk_005_k18","bayesian","DMCHBA","5%","0.05","18","80","1","00","e4621cb30b43372f","micropython_1_24_o0_2539f0c4fe4d","1785507167.4069724","25","25","7","7","cached_or_maintenance:18;full_allocation_solve:7","9055716.0","362228.64","5777.0","1499067.0","1776088.0","2308427.0","92337.08","0.0","440802.0","540488.0","6747289.0","269891.56","5777.0","1058265.0","1235600.0","pololu_native_persistent_v8","2","e777f7ae8944d7a130951714be14106d5782ffa9cff0129d3091bb3c8ec67166","pololu_native_persistent_hil_v2","micropython_1_24_o0_2539f0c4fe4d","7684d516952e0656d0881c747cd9632348836a2864f8ea1052c9071dd05e09eb","2539f0c4fe4db9ca6287187ad6ff1c96f70dd9a348a9db27b27887dd76a1b268","ec22e9364753a0d5d0801fcda6681caf53fea1e55820ca6a151aada4c19cf4ee","b1c51cb7bdb531f461f8bb8832fef6ab74619bffe0fef7294b38d72c241fd19a","c083045f59564893f24b408a2f18f2a9d3df1dab845750d51b4c4d27446a17c8","9139f6a4fa259016f0e650489d605333758491b62151a742e406cc17dd5df085","True","","C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\bayesian_clue_search\primary_topk_campaign\combined\dmchba_topk_5\system_performance.csv","3cdaa827fe5f5008dc2e4e21d279b660654329dc80aea98b12bd46d660f2ed17"
"bayesian_dmchba_topk_005_k18","bayesian","DMCHBA","5%","0.05","18","80","1","01","e4621cb30b43372f","micropython_1_24_o0_2539f0c4fe4d","1785507179.630373","32","32","9","9","cached_or_maintenance:23;full_allocation_solve:9","12494237.0","390444.90625","5873.5","1629485.0","1763780.0","3341591.0","104424.71875","0.0","459926.0","530774.0","9152646.0","286020.1875","5873.5","1182254.0","1233006.0","pololu_native_persistent_v8","2","e777f7ae8944d7a130951714be14106d5782ffa9cff0129d3091bb3c8ec67166","pololu_native_persistent_hil_v2","micropython_1_24_o0_2539f0c4fe4d","7684d516952e0656d0881c747cd9632348836a2864f8ea1052c9071dd05e09eb","2539f0c4fe4db9ca6287187ad6ff1c96f70dd9a348a9db27b27887dd76a1b268","ec22e9364753a0d5d0801fcda6681caf53fea1e55820ca6a151aada4c19cf4ee","b1c51cb7bdb531f461f8bb8832fef6ab74619bffe0fef7294b38d72c241fd19a","c083045f59564893f24b408a2f18f2a9d3df1dab845750d51b4c4d27446a17c8","9139f6a4fa259016f0e650489d605333758491b62151a742e406cc17dd5df085","True","","C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\bayesian_clue_search\primary_topk_campaign\combined\dmchba_topk_5\system_performance.csv","3cdaa827fe5f5008dc2e4e21d279b660654329dc80aea98b12bd46d660f2ed17"
"bayesian_dmchba_topk_005_k18","bayesian","DMCHBA","5%","0.05","18","80","1","02","e4621cb30b43372f","micropython_1_24_o0_2539f0c4fe4d","1785507173.5322835","30","30","10","10","cached_or_maintenance:20;full_allocation_solve:10","13802053.0","460068.43333333335","5974.0","1606477.0","1773193.0","3732768.0","124425.6","0.0","503279.0","605206.0","10069285.0","335642.8333333333","5974.0","1127744.0","1167987.0","pololu_native_persistent_v8","2","e777f7ae8944d7a130951714be14106d5782ffa9cff0129d3091bb3c8ec67166","pololu_native_persistent_hil_v2","micropython_1_24_o0_2539f0c4fe4d","7684d516952e0656d0881c747cd9632348836a2864f8ea1052c9071dd05e09eb","2539f0c4fe4db9ca6287187ad6ff1c96f70dd9a348a9db27b27887dd76a1b268","ec22e9364753a0d5d0801fcda6681caf53fea1e55820ca6a151aada4c19cf4ee","b1c51cb7bdb531f461f8bb8832fef6ab74619bffe0fef7294b38d72c241fd19a","c083045f59564893f24b408a2f18f2a9d3df1dab845750d51b4c4d27446a17c8","9139f6a4fa259016f0e650489d605333758491b62151a742e406cc17dd5df085","True","","C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\bayesian_clue_search\primary_topk_campaign\combined\dmchba_topk_5\system_performance.csv","3cdaa827fe5f5008dc2e4e21d279b660654329dc80aea98b12bd46d660f2ed17"
"bayesian_dmchba_topk_005_k18","bayesian","DMCHBA","5%","0.05","18","80","1","03","e4621cb30b43372f","micropython_1_24_o0_2539f0c4fe4d","1785507161.2733188","32","32","11","11","cached_or_maintenance:21;full_allocation_solve:11","15218423.0","475575.71875","6053.0","1554449.0","1748220.0","4049351.0","126542.21875","0.0","493940.0","559512.0","11169072.0","349033.5","6053.0","1141669.0","1188708.0","pololu_native_persistent_v8","2","e777f7ae8944d7a130951714be14106d5782ffa9cff0129d3091bb3c8ec67166","pololu_native_persistent_hil_v2","micropython_1_24_o0_2539f0c4fe4d","7684d516952e0656d0881c747cd9632348836a2864f8ea1052c9071dd05e09eb","2539f0c4fe4db9ca6287187ad6ff1c96f70dd9a348a9db27b27887dd76a1b268","ec22e9364753a0d5d0801fcda6681caf53fea1e55820ca6a151aada4c19cf4ee","b1c51cb7bdb531f461f8bb8832fef6ab74619bffe0fef7294b38d72c241fd19a","c083045f59564893f24b408a2f18f2a9d3df1dab845750d51b4c4d27446a17c8","9139f6a4fa259016f0e650489d605333758491b62151a742e406cc17dd5df085","True","","C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\bayesian_clue_search\primary_topk_campaign\combined\dmchba_topk_5\system_performance.csv","3cdaa827fe5f5008dc2e4e21d279b660654329dc80aea98b12bd46d660f2ed17"
"bayesian_dmchba_topk_005_k18","bayesian","DMCHBA","5%","0.05","18","94","1","00","e4621cb30b43372f","micropython_1_24_o0_2539f0c4fe4d","1785508041.2021008","51","51","14","14","cached_or_maintenance:37;full_allocation_solve:14","14974899.0","293625.4705882353","5904.0","1214156.0","1323738.0","1655555.0","32461.86274509804","0.0","148809.0","184912.0","13319344.0","261163.60784313726","5904.0","1068469.0","1193345.0","pololu_native_persistent_v8","2","e777f7ae8944d7a130951714be14106d5782ffa9cff0129d3091bb3c8ec67166","pololu_native_persistent_hil_v2","micropython_1_24_o0_2539f0c4fe4d","7684d516952e0656d0881c747cd9632348836a2864f8ea1052c9071dd05e09eb","2539f0c4fe4db9ca6287187ad6ff1c96f70dd9a348a9db27b27887dd76a1b268","ec22e9364753a0d5d0801fcda6681caf53fea1e55820ca6a151aada4c19cf4ee","b1c51cb7bdb531f461f8bb8832fef6ab74619bffe0fef7294b38d72c241fd19a","c083045f59564893f24b408a2f18f2a9d3df1dab845750d51b4c4d27446a17c8","9139f6a4fa259016f0e650489d605333758491b62151a742e406cc17dd5df085","True","","C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\bayesian_clue_search\primary_topk_campaign\combined\dmchba_topk_5\system_performance.csv","3cdaa827fe5f5008dc2e4e21d279b660654329dc80aea98b12bd46d660f2ed17"
"bayesian_dmchba_topk_005_k18","bayesian","DMCHBA","5%","0.05","18","94","1","01","e4621cb30b43372f","micropython_1_24_o0_2539f0c4fe4d","1785508047.3038228","38","38","11","11","cached_or_maintenance:27;full_allocation_solve:11","11348328.0","298640.2105263158","5765.0","1247475.0","1258424.0","1266539.0","33329.97368421053","0.0","166127.0","206883.0","10081789.0","265310.2368421053","5765.0","1040592.0","1119808.0","pololu_native_persistent_v8","2","e777f7ae8944d7a130951714be14106d5782ffa9cff0129d3091bb3c8ec67166","pololu_native_persistent_hil_v2","micropython_1_24_o0_2539f0c4fe4d","7684d516952e0656d0881c747cd9632348836a2864f8ea1052c9071dd05e09eb","2539f0c4fe4db9ca6287187ad6ff1c96f70dd9a348a9db27b27887dd76a1b268","ec22e9364753a0d5d0801fcda6681caf53fea1e55820ca6a151aada4c19cf4ee","b1c51cb7bdb531f461f8bb8832fef6ab74619bffe0fef7294b38d72c241fd19a","c083045f59564893f24b408a2f18f2a9d3df1dab845750d51b4c4d27446a17c8","9139f6a4fa259016f0e650489d605333758491b62151a742e406cc17dd5df085","True","","C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\bayesian_clue_search\primary_topk_campaign\combined\dmchba_topk_5\system_performance.csv","3cdaa827fe5f5008dc2e4e21d279b660654329dc80aea98b12bd46d660f2ed17"
"bayesian_dmchba_topk_005_k18","bayesian","DMCHBA","5%","0.05","18","94","1","02","e4621cb30b43372f","micropython_1_24_o0_2539f0c4fe4d","1785508053.4178903","48","48","14","14","cached_or_maintenance:34;full_allocation_solve:14","14946088.0","311376.8333333333","5958.0","1245920.0","1297880.0","1831008.0","38146.0","0.0","151262.0","203811.0","13115080.0","273230.8333333333","5958.0","1074070.0","1158895.0","pololu_native_persistent_v8","2","e777f7ae8944d7a130951714be14106d5782ffa9cff0129d3091bb3c8ec67166","pololu_native_persistent_hil_v2","micropython_1_24_o0_2539f0c4fe4d","7684d516952e0656d0881c747cd9632348836a2864f8ea1052c9071dd05e09eb","2539f0c4fe4db9ca6287187ad6ff1c96f70dd9a348a9db27b27887dd76a1b268","ec22e9364753a0d5d0801fcda6681caf53fea1e55820ca6a151aada4c19cf4ee","b1c51cb7bdb531f461f8bb8832fef6ab74619bffe0fef7294b38d72c241fd19a","c083045f59564893f24b408a2f18f2a9d3df1dab845750d51b4c4d27446a17c8","9139f6a4fa259016f0e650489d605333758491b62151a742e406cc17dd5df085","True","","C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\bayesian_clue_search\primary_topk_campaign\combined\dmchba_topk_5\system_performance.csv","3cdaa827fe5f5008dc2e4e21d279b660654329dc80aea98b12bd46d660f2ed17"
"bayesian_dmchba_topk_005_k18","bayesian","DMCHBA","5%","0.05","18","94","1","03","e4621cb30b43372f","micropython_1_24_o0_2539f0c4fe4d","1785508035.0995922","33","33","12","12","cached_or_maintenance:21;full_allocation_solve:12","12482066.0","378244.42424242425","5929.0","1213327.0","1242883.0","1579113.0","47851.90909090909","0.0","171167.0","188479.0","10902953.0","330392.51515151514","5929.0","1052620.0","1054404.0","pololu_native_persistent_v8","2","e777f7ae8944d7a130951714be14106d5782ffa9cff0129d3091bb3c8ec67166","pololu_native_persistent_hil_v2","micropython_1_24_o0_2539f0c4fe4d","7684d516952e0656d0881c747cd9632348836a2864f8ea1052c9071dd05e09eb","2539f0c4fe4db9ca6287187ad6ff1c96f70dd9a348a9db27b27887dd76a1b268","ec22e9364753a0d5d0801fcda6681caf53fea1e55820ca6a151aada4c19cf4ee","b1c51cb7bdb531f461f8bb8832fef6ab74619bffe0fef7294b38d72c241fd19a","c083045f59564893f24b408a2f18f2a9d3df1dab845750d51b4c4d27446a17c8","9139f6a4fa259016f0e650489d605333758491b62151a742e406cc17dd5df085","True","","C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\bayesian_clue_search\primary_topk_campaign\combined\dmchba_topk_5\system_performance.csv","3cdaa827fe5f5008dc2e4e21d279b660654329dc80aea98b12bd46d660f2ed17"
"bayesian_dmchba_topk_005_k18","bayesian","DMCHBA","5%","0.05","18","108","1","00","e4621cb30b43372f","micropython_1_24_o0_2539f0c4fe4d","1785509276.3975797","53","53","2","2","cached_or_maintenance:51;full_allocation_solve:2","2553701.0","48183.03773584906","3960.0","5976.0","1276395.0","154338.0","2912.0377358490564","0.0","0.0","87228.0","2399363.0","45271.0","3960.0","5976.0","1189167.0","pololu_native_persistent_v8","2","e777f7ae8944d7a130951714be14106d5782ffa9cff0129d3091bb3c8ec67166","pololu_native_persistent_hil_v2","micropython_1_24_o0_2539f0c4fe4d","7684d516952e0656d0881c747cd9632348836a2864f8ea1052c9071dd05e09eb","2539f0c4fe4db9ca6287187ad6ff1c96f70dd9a348a9db27b27887dd76a1b268","ec22e9364753a0d5d0801fcda6681caf53fea1e55820ca6a151aada4c19cf4ee","b1c51cb7bdb531f461f8bb8832fef6ab74619bffe0fef7294b38d72c241fd19a","c083045f59564893f24b408a2f18f2a9d3df1dab845750d51b4c4d27446a17c8","9139f6a4fa259016f0e650489d605333758491b62151a742e406cc17dd5df085","True","","C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\bayesian_clue_search\primary_topk_campaign\combined\dmchba_topk_5\system_performance.csv","3cdaa827fe5f5008dc2e4e21d279b660654329dc80aea98b12bd46d660f2ed17"
"bayesian_dmchba_topk_005_k18","bayesian","DMCHBA","5%","0.05","18","108","1","01","e4621cb30b43372f","micropython_1_24_o0_2539f0c4fe4d","1785509264.18213","50","50","1","1","cached_or_maintenance:49;full_allocation_solve:1","1322160.0","26443.2","4159.5","5134.0","1115516.0","89759.0","1795.18","0.0","0.0","89759.0","1232401.0","24648.02","4159.5","5134.0","1025757.0","pololu_native_persistent_v8","2","e777f7ae8944d7a130951714be14106d5782ffa9cff0129d3091bb3c8ec67166","pololu_native_persistent_hil_v2","micropython_1_24_o0_2539f0c4fe4d","7684d516952e0656d0881c747cd9632348836a2864f8ea1052c9071dd05e09eb","2539f0c4fe4db9ca6287187ad6ff1c96f70dd9a348a9db27b27887dd76a1b268","ec22e9364753a0d5d0801fcda6681caf53fea1e55820ca6a151aada4c19cf4ee","b1c51cb7bdb531f461f8bb8832fef6ab74619bffe0fef7294b38d72c241fd19a","c083045f59564893f24b408a2f18f2a9d3df1dab845750d51b4c4d27446a17c8","9139f6a4fa259016f0e650489d605333758491b62151a742e406cc17dd5df085","True","","C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\bayesian_clue_search\primary_topk_campaign\combined\dmchba_topk_5\system_performance.csv","3cdaa827fe5f5008dc2e4e21d279b660654329dc80aea98b12bd46d660f2ed17"
"bayesian_dmchba_topk_005_k18","bayesian","DMCHBA","5%","0.05","18","108","1","02","e4621cb30b43372f","micropython_1_24_o0_2539f0c4fe4d","1785509270.298246","48","48","1","1","cached_or_maintenance:47;full_allocation_solve:1","1283230.0","26733.958333333332","4140.0","4395.0","1088501.0","92623.0","1929.6458333333333","0.0","0.0","92623.0","1190607.0","24804.3125","4140.0","4395.0","995878.0","pololu_native_persistent_v8","2","e777f7ae8944d7a130951714be14106d5782ffa9cff0129d3091bb3c8ec67166","pololu_native_persistent_hil_v2","micropython_1_24_o0_2539f0c4fe4d","7684d516952e0656d0881c747cd9632348836a2864f8ea1052c9071dd05e09eb","2539f0c4fe4db9ca6287187ad6ff1c96f70dd9a348a9db27b27887dd76a1b268","ec22e9364753a0d5d0801fcda6681caf53fea1e55820ca6a151aada4c19cf4ee","b1c51cb7bdb531f461f8bb8832fef6ab74619bffe0fef7294b38d72c241fd19a","c083045f59564893f24b408a2f18f2a9d3df1dab845750d51b4c4d27446a17c8","9139f6a4fa259016f0e650489d605333758491b62151a742e406cc17dd5df085","True","","C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\bayesian_clue_search\primary_topk_campaign\combined\dmchba_topk_5\system_performance.csv","3cdaa827fe5f5008dc2e4e21d279b660654329dc80aea98b12bd46d660f2ed17"
"bayesian_dmchba_topk_005_k18","bayesian","DMCHBA","5%","0.05","18","108","1","03","e4621cb30b43372f","micropython_1_24_o0_2539f0c4fe4d","1785509282.504804","46","46","1","1","cached_or_maintenance:45;full_allocation_solve:1","1284040.0","27913.91304347826","3843.5","4215.0","1108747.0","85420.0","1856.9565217391305","0.0","0.0","85420.0","1198620.0","26056.956521739132","3843.5","4215.0","1023327.0","pololu_native_persistent_v8","2","e777f7ae8944d7a130951714be14106d5782ffa9cff0129d3091bb3c8ec67166","pololu_native_persistent_hil_v2","micropython_1_24_o0_2539f0c4fe4d","7684d516952e0656d0881c747cd9632348836a2864f8ea1052c9071dd05e09eb","2539f0c4fe4db9ca6287187ad6ff1c96f70dd9a348a9db27b27887dd76a1b268","ec22e9364753a0d5d0801fcda6681caf53fea1e55820ca6a151aada4c19cf4ee","b1c51cb7bdb531f461f8bb8832fef6ab74619bffe0fef7294b38d72c241fd19a","c083045f59564893f24b408a2f18f2a9d3df1dab845750d51b4c4d27446a17c8","9139f6a4fa259016f0e650489d605333758491b62151a742e406cc17dd5df085","True","","C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\bayesian_clue_search\primary_topk_campaign\combined\dmchba_topk_5\system_performance.csv","3cdaa827fe5f5008dc2e4e21d279b660654329dc80aea98b12bd46d660f2ed17"
"bayesian_dmchba_topk_005_k18","bayesian","DMCHBA","5%","0.05","18","127","1","00","e4621cb30b43372f","micropython_1_24_o0_2539f0c4fe4d","1785510492.4288123","38","38","1","1","cached_or_maintenance:37;full_allocation_solve:1","1531151.0","40293.44736842105","3866.0","5463.0","1386101.0","208366.0","5483.315789473684","0.0","0.0","208366.0","1322785.0","34810.13157894737","3866.0","5463.0","1177735.0","pololu_native_persistent_v8","2","e777f7ae8944d7a130951714be14106d5782ffa9cff0129d3091bb3c8ec67166","pololu_native_persistent_hil_v2","micropython_1_24_o0_2539f0c4fe4d","7684d516952e0656d0881c747cd9632348836a2864f8ea1052c9071dd05e09eb","2539f0c4fe4db9ca6287187ad6ff1c96f70dd9a348a9db27b27887dd76a1b268","ec22e9364753a0d5d0801fcda6681caf53fea1e55820ca6a151aada4c19cf4ee","b1c51cb7bdb531f461f8bb8832fef6ab74619bffe0fef7294b38d72c241fd19a","c083045f59564893f24b408a2f18f2a9d3df1dab845750d51b4c4d27446a17c8","9139f6a4fa259016f0e650489d605333758491b62151a742e406cc17dd5df085","True","","C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\bayesian_clue_search\primary_topk_campaign\combined\dmchba_topk_5\system_performance.csv","3cdaa827fe5f5008dc2e4e21d279b660654329dc80aea98b12bd46d660f2ed17"
"bayesian_dmchba_topk_005_k18","bayesian","DMCHBA","5%","0.05","18","127","1","01","e4621cb30b43372f","micropython_1_24_o0_2539f0c4fe4d","1785510486.313853","37","37","1","1","cached_or_maintenance:36;full_allocation_solve:1","1562545.0","42230.94594594595","4134.0","5190.0","1412757.0","221603.0","5989.27027027027","0.0","0.0","221603.0","1340942.0","36241.67567567567","4134.0","5190.0","1191154.0","pololu_native_persistent_v8","2","e777f7ae8944d7a130951714be14106d5782ffa9cff0129d3091bb3c8ec67166","pololu_native_persistent_hil_v2","micropython_1_24_o0_2539f0c4fe4d","7684d516952e0656d0881c747cd9632348836a2864f8ea1052c9071dd05e09eb","2539f0c4fe4db9ca6287187ad6ff1c96f70dd9a348a9db27b27887dd76a1b268","ec22e9364753a0d5d0801fcda6681caf53fea1e55820ca6a151aada4c19cf4ee","b1c51cb7bdb531f461f8bb8832fef6ab74619bffe0fef7294b38d72c241fd19a","c083045f59564893f24b408a2f18f2a9d3df1dab845750d51b4c4d27446a17c8","9139f6a4fa259016f0e650489d605333758491b62151a742e406cc17dd5df085","True","","C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\bayesian_clue_search\primary_topk_campaign\combined\dmchba_topk_5\system_performance.csv","3cdaa827fe5f5008dc2e4e21d279b660654329dc80aea98b12bd46d660f2ed17"
"bayesian_dmchba_topk_005_k18","bayesian","DMCHBA","5%","0.05","18","127","1","02","e4621cb30b43372f","micropython_1_24_o0_2539f0c4fe4d","1785510504.63803","38","38","1","1","cached_or_maintenance:37;full_allocation_solve:1","1334162.0","35109.52631578947","4126.5","5705.0","1178770.0","206086.0","5423.315789473684","0.0","0.0","206086.0","1128076.0","29686.21052631579","4126.5","5705.0","972684.0","pololu_native_persistent_v8","2","e777f7ae8944d7a130951714be14106d5782ffa9cff0129d3091bb3c8ec67166","pololu_native_persistent_hil_v2","micropython_1_24_o0_2539f0c4fe4d","7684d516952e0656d0881c747cd9632348836a2864f8ea1052c9071dd05e09eb","2539f0c4fe4db9ca6287187ad6ff1c96f70dd9a348a9db27b27887dd76a1b268","ec22e9364753a0d5d0801fcda6681caf53fea1e55820ca6a151aada4c19cf4ee","b1c51cb7bdb531f461f8bb8832fef6ab74619bffe0fef7294b38d72c241fd19a","c083045f59564893f24b408a2f18f2a9d3df1dab845750d51b4c4d27446a17c8","9139f6a4fa259016f0e650489d605333758491b62151a742e406cc17dd5df085","True","","C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\bayesian_clue_search\primary_topk_campaign\combined\dmchba_topk_5\system_performance.csv","3cdaa827fe5f5008dc2e4e21d279b660654329dc80aea98b12bd46d660f2ed17"
"bayesian_dmchba_topk_005_k18","bayesian","DMCHBA","5%","0.05","18","127","1","03","e4621cb30b43372f","micropython_1_24_o0_2539f0c4fe4d","1785510498.5365856","36","36","1","1","cached_or_maintenance:35;full_allocation_solve:1","1454446.0","40401.27777777778","3877.0","6029.0","1315726.0","267398.0","7427.722222222223","0.0","0.0","267398.0","1187048.0","32973.555555555555","3877.0","6029.0","1048328.0","pololu_native_persistent_v8","2","e777f7ae8944d7a130951714be14106d5782ffa9cff0129d3091bb3c8ec67166","pololu_native_persistent_hil_v2","micropython_1_24_o0_2539f0c4fe4d","7684d516952e0656d0881c747cd9632348836a2864f8ea1052c9071dd05e09eb","2539f0c4fe4db9ca6287187ad6ff1c96f70dd9a348a9db27b27887dd76a1b268","ec22e9364753a0d5d0801fcda6681caf53fea1e55820ca6a151aada4c19cf4ee","b1c51cb7bdb531f461f8bb8832fef6ab74619bffe0fef7294b38d72c241fd19a","c083045f59564893f24b408a2f18f2a9d3df1dab845750d51b4c4d27446a17c8","9139f6a4fa259016f0e650489d605333758491b62151a742e406cc17dd5df085","True","","C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\bayesian_clue_search\primary_topk_campaign\combined\dmchba_topk_5\system_performance.csv","3cdaa827fe5f5008dc2e4e21d279b660654329dc80aea98b12bd46d660f2ed17"
"bayesian_dmchba_topk_005_k18","bayesian","DMCHBA","5%","0.05","18","132","1","00","e4621cb30b43372f","micropython_1_24_o0_2539f0c4fe4d","1785511416.2566748","36","36","3","3","cached_or_maintenance:33;full_allocation_solve:3","5103262.0","141757.27777777778","3892.5","1678240.0","1693750.0","1392071.0","38668.63888888889","0.0","450752.0","519711.0","3711191.0","103088.63888888889","3892.5","1175394.0","1227488.0","pololu_native_persistent_v8","2","e777f7ae8944d7a130951714be14106d5782ffa9cff0129d3091bb3c8ec67166","pololu_native_persistent_hil_v2","micropython_1_24_o0_2539f0c4fe4d","7684d516952e0656d0881c747cd9632348836a2864f8ea1052c9071dd05e09eb","2539f0c4fe4db9ca6287187ad6ff1c96f70dd9a348a9db27b27887dd76a1b268","ec22e9364753a0d5d0801fcda6681caf53fea1e55820ca6a151aada4c19cf4ee","b1c51cb7bdb531f461f8bb8832fef6ab74619bffe0fef7294b38d72c241fd19a","c083045f59564893f24b408a2f18f2a9d3df1dab845750d51b4c4d27446a17c8","9139f6a4fa259016f0e650489d605333758491b62151a742e406cc17dd5df085","True","","C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\bayesian_clue_search\primary_topk_campaign\combined\dmchba_topk_5\system_performance.csv","3cdaa827fe5f5008dc2e4e21d279b660654329dc80aea98b12bd46d660f2ed17"
"bayesian_dmchba_topk_005_k18","bayesian","DMCHBA","5%","0.05","18","132","1","01","e4621cb30b43372f","micropython_1_24_o0_2539f0c4fe4d","1785511410.1315732","38","38","3","3","cached_or_maintenance:35;full_allocation_solve:3","5080980.0","133710.0","4094.5","1721612.0","1729736.0","1472248.0","38743.36842105263","0.0","474909.0","548084.0","3608732.0","94966.63157894737","4094.5","1173528.0","1254827.0","pololu_native_persistent_v8","2","e777f7ae8944d7a130951714be14106d5782ffa9cff0129d3091bb3c8ec67166","pololu_native_persistent_hil_v2","micropython_1_24_o0_2539f0c4fe4d","7684d516952e0656d0881c747cd9632348836a2864f8ea1052c9071dd05e09eb","2539f0c4fe4db9ca6287187ad6ff1c96f70dd9a348a9db27b27887dd76a1b268","ec22e9364753a0d5d0801fcda6681caf53fea1e55820ca6a151aada4c19cf4ee","b1c51cb7bdb531f461f8bb8832fef6ab74619bffe0fef7294b38d72c241fd19a","c083045f59564893f24b408a2f18f2a9d3df1dab845750d51b4c4d27446a17c8","9139f6a4fa259016f0e650489d605333758491b62151a742e406cc17dd5df085","True","","C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\bayesian_clue_search\primary_topk_campaign\combined\dmchba_topk_5\system_performance.csv","3cdaa827fe5f5008dc2e4e21d279b660654329dc80aea98b12bd46d660f2ed17"
"bayesian_dmchba_topk_005_k18","bayesian","DMCHBA","5%","0.05","18","132","1","02","e4621cb30b43372f","micropython_1_24_o0_2539f0c4fe4d","1785511428.5183794","39","39","4","4","cached_or_maintenance:35;full_allocation_solve:4","6419824.0","164610.87179487178","4110.0","1650406.0","1751814.0","1907460.0","48909.230769230766","0.0","517724.0","571649.0","4512364.0","115701.64102564103","4110.0","1156352.0","1180165.0","pololu_native_persistent_v8","2","e777f7ae8944d7a130951714be14106d5782ffa9cff0129d3091bb3c8ec67166","pololu_native_persistent_hil_v2","micropython_1_24_o0_2539f0c4fe4d","7684d516952e0656d0881c747cd9632348836a2864f8ea1052c9071dd05e09eb","2539f0c4fe4db9ca6287187ad6ff1c96f70dd9a348a9db27b27887dd76a1b268","ec22e9364753a0d5d0801fcda6681caf53fea1e55820ca6a151aada4c19cf4ee","b1c51cb7bdb531f461f8bb8832fef6ab74619bffe0fef7294b38d72c241fd19a","c083045f59564893f24b408a2f18f2a9d3df1dab845750d51b4c4d27446a17c8","9139f6a4fa259016f0e650489d605333758491b62151a742e406cc17dd5df085","True","","C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\bayesian_clue_search\primary_topk_campaign\combined\dmchba_topk_5\system_performance.csv","3cdaa827fe5f5008dc2e4e21d279b660654329dc80aea98b12bd46d660f2ed17"
"bayesian_dmchba_topk_005_k18","bayesian","DMCHBA","5%","0.05","18","132","1","03","e4621cb30b43372f","micropython_1_24_o0_2539f0c4fe4d","1785511422.3962355","44","44","6","6","cached_or_maintenance:38;full_allocation_solve:6","9905604.0","225127.36363636365","3857.5","1700335.0","1780618.0","2992169.0","68003.84090909091","0.0","518732.0","559055.0","6913435.0","157123.52272727274","3857.5","1181603.0","1246333.0","pololu_native_persistent_v8","2","e777f7ae8944d7a130951714be14106d5782ffa9cff0129d3091bb3c8ec67166","pololu_native_persistent_hil_v2","micropython_1_24_o0_2539f0c4fe4d","7684d516952e0656d0881c747cd9632348836a2864f8ea1052c9071dd05e09eb","2539f0c4fe4db9ca6287187ad6ff1c96f70dd9a348a9db27b27887dd76a1b268","ec22e9364753a0d5d0801fcda6681caf53fea1e55820ca6a151aada4c19cf4ee","b1c51cb7bdb531f461f8bb8832fef6ab74619bffe0fef7294b38d72c241fd19a","c083045f59564893f24b408a2f18f2a9d3df1dab845750d51b4c4d27446a17c8","9139f6a4fa259016f0e650489d605333758491b62151a742e406cc17dd5df085","True","","C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\bayesian_clue_search\primary_topk_campaign\combined\dmchba_topk_5\system_performance.csv","3cdaa827fe5f5008dc2e4e21d279b660654329dc80aea98b12bd46d660f2ed17"
