trial_id,logic_revision,study_profile,scenario_file_sha256,scenario_selection_sha256,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,top_k_rate,top_k_max_cells,target_cells_per_robot,actual_cells_per_robot,condition_id,scenario_file,trial_mode,total_team_steps,steps_before_first_clue,post_clue_steps_to_find,unique_cells_searched,system_revisits,task_cell_replans_total,path_replans_total,collision_prevention_events,messages_sent_total,messages_delivered_total,messages_dropped_total,protected_messages_sent_total,unprotected_messages_sent_total,core_messages_sent_total,allocation_messages_sent_total,post_clue_messages_sent_total,post_clue_allocation_messages_sent_total,message_drop_fraction,messages_per_unique_cell,messages_per_post_clue_step,allocation_messages_per_step,allocation_messages_per_post_clue_step,allocation_messages_per_unique_cell,messages_sent_by_topic,max_steps_any_robot,max_messages_any_robot,workload_gini_unique_cells_contributed,trial_status,allocator_calls_total,allocator_time_ms_team_total,allocator_time_ms_team_max,allocator_solve_time_ms_team_total,allocator_solve_time_ms_team_max,candidate_filter_calls_total,candidate_filter_time_ms_team_total,candidate_filter_time_ms_team_max
99,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,DGA,ideal,1.0,19,361,4,0.03,11,,,bayesian_dga_topk_003_k11,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,43,43,0,47,0,0,0,0,88,263,0,45,43,88,0,0,0,0.0,1.872340425531915,0.0,0.0,0.0,0.0,collision_intent:44;state:43;target:1,11,23,0.015957446808510634,completed,42,1.7619209999999998,0.157123,1.7619209999999998,0.157123,0,0.0,0.0
100,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,DGA,ideal,1.0,19,361,4,0.03,11,,,bayesian_dga_topk_003_k11,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,39,13,26,43,0,3,0,0,165,492,0,40,125,83,82,138,82,0.0,3.8372093023255816,5.3076923076923075,2.1025641025641026,3.1538461538461537,1.9069767441860466,clue:4;collision_intent:39;dga_entry:82;state:39;target:1,10,52,0.01744186046511631,completed,24,1432.254174,249.16558,1414.911152,247.090468,8,17.343021999999998,2.656787
101,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,DGA,ideal,1.0,19,361,4,0.03,11,,,bayesian_dga_topk_003_k11,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,489,104,385,341,152,28,19,19,1587,4760,0,511,1076,1016,571,1379,571,0.0,4.653958944281525,3.581818181818182,1.1676891615541922,1.483116883116883,1.6744868035190617,clue:16;collision_intent:510;dga_entry:571;state:489;target:1,125,421,0.06818181818181812,completed,342,23094.843029999996,323.671113,22884.872388000003,321.902024,155,209.970642,18.976937
102,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,DGA,ideal,1.0,19,361,4,0.03,11,,,bayesian_dga_topk_003_k11,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,45,45,0,49,0,0,0,0,91,270,0,46,45,91,0,0,0,0.0,1.8571428571428572,0.0,0.0,0.0,0.0,collision_intent:45;state:45;target:1,12,25,0.015306122448979664,completed,43,1.610115,0.163203,1.610115,0.163203,0,0.0,0.0
103,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,DGA,ideal,1.0,19,361,4,0.03,11,,,bayesian_dga_topk_003_k11,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,86,61,25,90,0,7,0,0,404,1210,0,88,316,182,222,281,222,0.0,4.488888888888889,11.24,2.5813953488372094,8.88,2.466666666666667,clue:8;collision_intent:87;dga_entry:222;state:86;target:1,22,122,0.016666666666666607,completed,89,4508.217597,264.015768,4459.268756,262.16316,26,48.948841,2.035459
104,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,DGA,ideal,1.0,19,361,4,0.03,11,,,bayesian_dga_topk_003_k11,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,238,123,115,221,21,8,2,2,735,2201,0,241,494,491,244,489,244,0.0,3.32579185520362,4.252173913043478,1.0252100840336134,2.121739130434783,1.1040723981900453,clue:12;collision_intent:240;dga_entry:244;state:238;target:1,60,191,0.02828054298642524,completed,196,6905.175083,246.159234,6841.9326200000005,244.855885,46,63.242463,1.771518
105,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,DGA,ideal,1.0,19,361,4,0.03,11,,,bayesian_dga_topk_003_k11,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,9,9,0,13,0,0,0,0,19,55,0,10,9,19,0,0,0,0.0,1.4615384615384615,0.0,0.0,0.0,0.0,collision_intent:9;state:9;target:1,3,7,0.05769230769230771,completed,8,0.5386960000000001,0.152002,0.5386960000000001,0.152002,0,0.0,0.0
106,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,DGA,ideal,1.0,19,361,4,0.03,11,,,bayesian_dga_topk_003_k11,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,186,0,186,158,32,16,3,3,806,2415,0,191,615,389,417,806,417,0.0,5.10126582278481,4.333333333333333,2.2419354838709675,2.2419354838709675,2.6392405063291138,clue:12;collision_intent:190;dga_entry:417;state:186;target:1,47,222,0.05063291139240511,completed,120,12729.952790999998,307.118829,12515.588055999999,304.839176,81,214.364735,18.329671
107,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,DGA,ideal,1.0,19,361,4,0.03,11,,,bayesian_dga_topk_003_k11,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,69,46,23,73,0,6,0,0,307,919,0,71,236,148,159,215,159,0.0,4.205479452054795,9.347826086956522,2.3043478260869565,6.913043478260869,2.1780821917808217,clue:8;collision_intent:70;dga_entry:159;state:69;target:1,18,85,0.010273972602739656,completed,63,3041.608874,183.03961,3004.814265,181.08502,19,36.794608999999994,2.083744
108,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,DGA,ideal,1.0,19,361,4,0.03,11,,,bayesian_dga_topk_003_k11,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,230,189,41,224,10,7,0,0,613,1836,0,232,381,466,147,235,147,0.0,2.736607142857143,5.7317073170731705,0.6391304347826087,3.5853658536585367,0.65625,clue:4;collision_intent:231;dga_entry:147;state:230;target:1,58,164,0.017857142857142794,completed,213,3131.8815219999997,334.1921,3089.5804319999997,332.939537,18,42.30109,21.454821
109,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,DGA,ideal,1.0,19,361,4,0.03,11,,,bayesian_dga_topk_003_k11,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,57,57,0,61,0,0,0,0,115,342,0,58,57,115,0,0,0,0.0,1.8852459016393444,0.0,0.0,0.0,0.0,collision_intent:57;state:57;target:1,15,31,0.012295081967213184,completed,55,1.981503,0.160866,1.981503,0.160866,0,0.0,0.0
110,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,DGA,ideal,1.0,19,361,4,0.03,11,,,bayesian_dga_topk_003_k11,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,154,46,108,135,23,8,2,2,613,1837,0,158,455,324,289,521,289,0.0,4.54074074074074,4.824074074074074,1.8766233766233766,2.675925925925926,2.140740740740741,clue:12;collision_intent:157;dga_entry:289;state:154;target:1,39,169,0.04629629629629628,completed,109,6448.550833,292.255684,6380.822956,290.582251,39,67.72787699999999,2.096415
111,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,DGA,ideal,1.0,19,361,4,0.03,11,,,bayesian_dga_topk_003_k11,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,91,5,86,80,15,10,2,2,439,1314,0,95,344,194,245,427,245,0.0,5.4875,4.965116279069767,2.6923076923076925,2.8488372093023258,3.0625,clue:8;collision_intent:94;dga_entry:245;state:91;target:1,23,118,0.043749999999999956,completed,61,5573.925012,281.009494,5503.426248,278.90972,35,70.498764,2.238112
112,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,DGA,ideal,1.0,19,361,4,0.03,11,,,bayesian_dga_topk_003_k11,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,20,0,20,24,0,2,0,0,162,482,0,22,140,46,116,162,116,0.0,6.75,8.1,5.8,5.8,4.833333333333333,clue:4;collision_intent:21;dga_entry:116;state:20;target:1,5,46,0.0,completed,20,2568.650291,210.152005,2533.408391,207.880774,16,35.2419,2.292416
113,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,DGA,ideal,1.0,19,361,4,0.03,11,,,bayesian_dga_topk_003_k11,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,18,8,10,22,0,2,0,0,109,324,0,20,89,42,67,93,67,0.0,4.954545454545454,9.3,3.7222222222222223,6.7,3.0454545454545454,clue:4;collision_intent:19;dga_entry:67;state:18;target:1,5,41,0.045454545454545414,completed,15,1445.5559159999998,284.470842,1430.052085,282.339453,7,15.503830999999998,2.538372
114,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,DGA,ideal,1.0,19,361,4,0.03,11,,,bayesian_dga_topk_003_k11,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,358,168,190,292,70,9,4,3,1040,3114,0,363,677,729,311,704,311,0.0,3.5616438356164384,3.705263157894737,0.8687150837988827,1.6368421052631579,1.0650684931506849,clue:8;collision_intent:362;dga_entry:311;state:358;target:1,90,272,0.03424657534246567,completed,272,9847.669529,270.884292,9729.724690000001,269.88687,65,117.944839,17.341705
115,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,DGA,ideal,1.0,19,361,4,0.03,11,,,bayesian_dga_topk_003_k11,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,221,23,198,203,22,6,5,3,716,2144,0,227,489,456,260,670,260,0.0,3.5270935960591134,3.3838383838383836,1.1764705882352942,1.3131313131313131,1.2807881773399015,clue:8;collision_intent:226;dga_entry:260;state:221;target:1,56,194,0.03817733990147776,completed,122,9515.420974,319.779198,9406.851207,317.537345,61,108.56976700000001,2.390591
116,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,DGA,ideal,1.0,19,361,4,0.03,11,,,bayesian_dga_topk_003_k11,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,253,187,66,232,25,3,1,1,711,2130,0,256,455,517,194,337,194,0.0,3.064655172413793,5.106060606060606,0.766798418972332,2.9393939393939394,0.8362068965517241,clue:8;collision_intent:255;dga_entry:194;state:253;target:1,64,183,0.02586206896551735,completed,221,3833.0785370000003,237.794774,3789.245746,236.539143,24,43.832791,16.081222
117,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,DGA,ideal,1.0,19,361,4,0.03,11,,,bayesian_dga_topk_003_k11,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,270,131,139,230,44,5,3,3,841,2521,0,275,566,549,292,579,292,0.0,3.6565217391304348,4.16546762589928,1.0814814814814815,2.1007194244604315,1.2695652173913043,clue:4;collision_intent:274;dga_entry:292;state:270;target:1,69,226,0.0304347826086957,completed,212,7613.921122000001,226.780918,7535.975972,225.293956,50,77.94515,9.333645
118,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,DGA,ideal,1.0,19,361,4,0.03,11,,,bayesian_dga_topk_003_k11,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,243,27,216,209,38,14,7,5,829,2487,0,251,578,506,323,775,323,0.0,3.9665071770334928,3.587962962962963,1.3292181069958848,1.4953703703703705,1.5454545454545454,clue:12;collision_intent:250;dga_entry:323;state:243;target:1,61,237,0.053827751196172224,completed,126,9953.272024999998,316.077943,9818.802318999999,314.330243,65,134.469706,14.705126
119,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,DGA,ideal,1.0,19,361,4,0.03,11,,,bayesian_dga_topk_003_k11,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,398,37,361,300,102,15,5,5,1332,3992,0,405,927,819,513,1258,513,0.0,4.44,3.484764542936288,1.2889447236180904,1.4210526315789473,1.71,clue:16;collision_intent:404;dga_entry:513;state:398;target:1,100,352,0.08499999999999996,completed,267,19167.276383,223.058379,18984.476139,220.970644,133,182.80024400000002,2.234745
120,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,DGA,ideal,1.0,19,361,4,0.03,11,,,bayesian_dga_topk_003_k11,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,4,4,0,8,0,0,0,0,9,24,0,5,4,9,0,0,0,0.0,1.125,0.0,0.0,0.0,0.0,collision_intent:4;state:4;target:1,1,3,0.0,completed,4,0.43107700000000004,0.169826,0.43107700000000004,0.169826,0,0.0,0.0
121,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,DGA,ideal,1.0,19,361,4,0.03,11,,,bayesian_dga_topk_003_k11,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,37,37,0,41,0,0,0,0,75,222,0,38,37,75,0,0,0,0.0,1.829268292682927,0.0,0.0,0.0,0.0,collision_intent:37;state:37;target:1,10,21,0.018292682926829285,completed,35,1.3403630000000002,0.159554,1.3403630000000002,0.159554,0,0.0,0.0
122,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,DGA,ideal,1.0,19,361,4,0.03,11,,,bayesian_dga_topk_003_k11,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,292,128,164,234,62,16,3,3,924,2769,0,296,628,600,324,667,324,0.0,3.948717948717949,4.067073170731708,1.1095890410958904,1.975609756097561,1.3846153846153846,clue:12;collision_intent:295;dga_entry:324;state:292;target:1,74,237,0.07264957264957261,completed,230,11284.679735000002,293.01407,11158.160269,287.937178,73,126.519466,17.745003
123,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,DGA,ideal,1.0,19,361,4,0.03,11,,,bayesian_dga_topk_003_k11,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,261,117,144,216,49,8,1,1,848,2542,0,263,585,532,316,614,316,0.0,3.925925925925926,4.263888888888889,1.210727969348659,2.1944444444444446,1.462962962962963,clue:8;collision_intent:262;dga_entry:316;state:261;target:1,66,226,0.02083333333333326,completed,194,8486.205527,318.69738,8414.807882000001,317.220855,50,71.397645,1.925745
124,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,DGA,ideal,1.0,19,361,4,0.03,11,,,bayesian_dga_topk_003_k11,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,145,16,129,128,21,16,0,0,680,2034,0,147,533,300,380,648,380,0.0,5.3125,5.023255813953488,2.6206896551724137,2.945736434108527,2.96875,clue:8;collision_intent:146;dga_entry:380;state:145;target:1,37,192,0.09765625,completed,110,10105.883268,265.615508,9981.859983,263.566435,64,124.023285,2.3317
125,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,DGA,ideal,1.0,19,361,4,0.03,11,,,bayesian_dga_topk_003_k11,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,29,1,28,33,0,2,0,0,198,592,0,30,168,63,135,193,135,0.0,6.0,6.892857142857143,4.655172413793103,4.821428571428571,4.090909090909091,clue:4;collision_intent:29;dga_entry:135;state:29;target:1,8,57,0.022727272727272707,completed,24,2823.185758,257.940134,2771.4762,255.831542,16,51.709558,18.406737
126,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,DGA,ideal,1.0,19,361,4,0.03,11,,,bayesian_dga_topk_003_k11,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,359,127,232,279,84,13,5,3,1180,3538,0,366,814,741,439,926,439,0.0,4.229390681003585,3.9913793103448274,1.222841225626741,1.8922413793103448,1.5734767025089607,clue:16;collision_intent:365;dga_entry:439;state:359;target:1,91,304,0.024193548387096753,completed,266,15364.200542000002,255.447908,15233.811136,254.075386,98,130.389406,2.220752
127,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,DGA,ideal,1.0,19,361,4,0.03,11,,,bayesian_dga_topk_003_k11,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,161,144,17,162,3,10,0,0,498,1491,0,163,335,332,166,210,166,0.0,3.074074074074074,12.352941176470589,1.031055900621118,9.764705882352942,1.0246913580246915,clue:8;collision_intent:162;dga_entry:166;state:161;target:1,41,131,0.0092592592592593,completed,159,2790.7222570000004,184.559388,2764.7944979999997,183.14261,17,25.927759,1.996941
128,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,DGA,ideal,1.0,19,361,4,0.03,11,,,bayesian_dga_topk_003_k11,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,17,17,0,21,0,0,0,0,35,102,0,18,17,35,0,0,0,0.0,1.6666666666666667,0.0,0.0,0.0,0.0,collision_intent:17;state:17;target:1,5,11,0.03571428571428581,completed,15,0.775908,0.152065,0.775908,0.152065,0,0.0,0.0
129,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,DGA,ideal,1.0,19,361,4,0.03,11,,,bayesian_dga_topk_003_k11,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,168,134,34,166,6,3,0,0,446,1336,0,169,277,341,105,177,105,0.0,2.6867469879518073,5.205882352941177,0.625,3.088235294117647,0.6325301204819277,clue:4;collision_intent:168;dga_entry:105;state:168;target:1,42,119,0.006024096385542244,completed,149,1954.7445670000002,188.445395,1936.7537930000003,187.006537,12,17.990774000000002,1.652363
130,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,DGA,ideal,1.0,19,361,4,0.03,11,,,bayesian_dga_topk_003_k11,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,70,35,35,73,1,6,0,0,347,1036,0,73,274,151,196,277,196,0.0,4.7534246575342465,7.914285714285715,2.8,5.6,2.684931506849315,clue:8;collision_intent:72;dga_entry:196;state:70;target:1,18,96,0.010273972602739656,completed,67,4937.83815,352.33331,4878.3897369999995,350.341713,29,59.448412999999995,2.622161
131,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,DGA,ideal,1.0,19,361,4,0.03,11,,,bayesian_dga_topk_003_k11,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,94,75,19,97,1,4,0,0,342,1024,0,95,247,193,149,192,149,0.0,3.5257731958762886,10.105263157894736,1.5851063829787233,7.842105263157895,1.5360824742268042,clue:4;collision_intent:94;dga_entry:149;state:94;target:1,24,96,0.018041237113401998,completed,90,2989.092063,261.906673,2959.664201,259.958885,16,29.427861999999998,2.176174
132,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,DGA,ideal,1.0,19,361,4,0.03,11,,,bayesian_dga_topk_003_k11,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,245,120,125,204,45,9,0,0,901,2699,0,248,653,501,400,661,400,0.0,4.416666666666667,5.288,1.6326530612244898,3.2,1.9607843137254901,clue:8;collision_intent:247;dga_entry:400;state:245;target:1,63,294,0.026960784313725394,completed,198,10377.169286,193.387203,10278.865833,192.007323,66,98.303453,1.686187
133,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,DGA,ideal,1.0,19,361,4,0.03,11,,,bayesian_dga_topk_003_k11,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,230,38,192,204,30,10,1,1,779,2334,0,233,546,471,308,703,308,0.0,3.8186274509803924,3.6614583333333335,1.3391304347826087,1.6041666666666667,1.5098039215686274,clue:8;collision_intent:232;dga_entry:308;state:230;target:1,58,205,0.0490196078431373,completed,132,8238.780580999999,177.459735,8146.606137,175.525484,57,92.174444,2.141868
134,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,DGA,ideal,1.0,19,361,4,0.03,11,,,bayesian_dga_topk_003_k11,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,15,15,0,19,0,0,0,0,32,94,0,17,15,32,0,0,0,0.0,1.6842105263157894,0.0,0.0,0.0,0.0,collision_intent:16;state:15;target:1,4,9,0.03947368421052633,completed,14,0.7583100000000002,0.154049,0.7583100000000002,0.154049,0,0.0,0.0
135,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,DGA,ideal,1.0,19,361,4,0.03,11,,,bayesian_dga_topk_003_k11,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,193,143,50,184,13,7,0,0,603,1805,0,195,408,392,211,317,211,0.0,3.277173913043478,6.34,1.0932642487046633,4.22,1.1467391304347827,clue:4;collision_intent:194;dga_entry:211;state:193;target:1,49,161,0.02717391304347827,completed,175,3996.1103890000004,166.009665,3959.523357,164.589914,26,36.587031999999994,1.51876
136,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,DGA,ideal,1.0,19,361,4,0.03,11,,,bayesian_dga_topk_003_k11,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,157,74,83,139,22,11,2,1,582,1744,0,162,420,323,259,433,259,0.0,4.18705035971223,5.216867469879518,1.6496815286624205,3.1204819277108435,1.8633093525179856,clue:4;collision_intent:161;dga_entry:259;state:157;target:1,41,162,0.055755395683453335,completed,129,6360.244021,168.588259,6286.565627,166.678362,43,73.678394,1.940265
137,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,DGA,ideal,1.0,19,361,4,0.03,11,,,bayesian_dga_topk_003_k11,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,105,6,99,95,14,8,0,0,437,1311,0,106,331,219,218,425,218,0.0,4.6,4.292929292929293,2.0761904761904764,2.202020202020202,2.294736842105263,clue:8;collision_intent:105;dga_entry:218;state:105;target:1,27,118,0.044736842105263186,completed,69,5785.857288,222.624183,5703.672224,220.244716,40,82.18506400000001,3.825905
138,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,DGA,ideal,1.0,19,361,4,0.03,11,,,bayesian_dga_topk_003_k11,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,43,25,18,47,0,2,0,0,164,490,0,45,119,92,72,113,72,0.0,3.4893617021276597,6.277777777777778,1.6744186046511629,4.0,1.5319148936170213,clue:4;collision_intent:44;dga_entry:72;state:43;target:1,11,44,0.015957446808510634,completed,34,1107.428166,165.940948,1092.68849,163.817068,7,14.739676000000001,2.222665
139,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,DGA,ideal,1.0,19,361,4,0.03,11,,,bayesian_dga_topk_003_k11,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,161,46,115,142,23,12,11,5,622,1864,0,175,447,344,278,529,278,0.0,4.380281690140845,4.6,1.7267080745341614,2.417391304347826,1.9577464788732395,clue:8;collision_intent:174;dga_entry:278;state:161;target:1,43,171,0.08098591549295775,completed,115,6554.330983,181.835185,6475.879467,180.16737,44,78.451516,2.101353
