trial_id,logic_revision,study_profile,scenario_file_sha256,scenario_selection_sha256,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,top_k_rate,top_k_max_cells,target_cells_per_robot,actual_cells_per_robot,condition_id,scenario_file,trial_mode,total_team_steps,steps_before_first_clue,post_clue_steps_to_find,unique_cells_searched,system_revisits,task_cell_replans_total,path_replans_total,collision_prevention_events,messages_sent_total,messages_delivered_total,messages_dropped_total,protected_messages_sent_total,unprotected_messages_sent_total,core_messages_sent_total,allocation_messages_sent_total,post_clue_messages_sent_total,post_clue_allocation_messages_sent_total,message_drop_fraction,messages_per_unique_cell,messages_per_post_clue_step,allocation_messages_per_step,allocation_messages_per_post_clue_step,allocation_messages_per_unique_cell,messages_sent_by_topic,max_steps_any_robot,max_messages_any_robot,workload_gini_unique_cells_contributed,trial_status,allocator_calls_total,allocator_time_ms_team_total,allocator_time_ms_team_max,allocator_solve_time_ms_team_total,allocator_solve_time_ms_team_max,candidate_filter_calls_total,candidate_filter_time_ms_team_total,candidate_filter_time_ms_team_max
132,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,PI,ideal,1.0,19,361,4,0.03,11,,,bayesian_pi_topk_003_k11,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,226,120,106,197,33,3,1,1,569,1701,0,229,340,463,106,329,106,0.0,2.8883248730964466,3.1037735849056602,0.4690265486725664,1.0,0.5380710659898477,clue:8;collision_intent:228;pi_clear_path:2;pi_entry:104;state:226;target:1,57,150,0.019035532994923887,completed,143,87.917076,3.596891,50.713170000000005,2.186958,25,37.203906,1.672611
133,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,PI,ideal,1.0,19,361,4,0.03,11,,,bayesian_pi_topk_003_k11,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,181,38,143,162,23,1,0,0,491,1471,0,183,308,376,115,415,115,0.0,3.0308641975308643,2.902097902097902,0.6353591160220995,0.8041958041958042,0.7098765432098766,clue:12;collision_intent:182;pi_entry:115;state:181;target:1,46,129,0.03703703703703698,completed,62,88.848404,3.643834,50.345310999999995,2.191279,26,38.503093,1.714592
134,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,PI,ideal,1.0,19,361,4,0.03,11,,,bayesian_pi_topk_003_k11,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,15,15,0,19,0,0,0,0,32,94,0,17,15,32,0,0,0,0.0,1.6842105263157894,0.0,0.0,0.0,0.0,collision_intent:16;state:15;target:1,4,9,0.03947368421052633,completed,14,0.614058,0.107484,0.614058,0.107484,0,0.0,0.0
135,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,PI,ideal,1.0,19,361,4,0.03,11,,,bayesian_pi_topk_003_k11,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,219,143,76,203,20,1,1,1,522,1563,0,221,301,444,78,236,78,0.0,2.5714285714285716,3.1052631578947367,0.3561643835616438,1.0263157894736843,0.3842364532019704,clue:4;collision_intent:220;pi_clear_path:1;pi_entry:77;state:219;target:1,55,142,0.018472906403940836,completed,157,54.821081,3.786676,34.782137,2.095954,16,20.038943999999997,1.867451
136,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,PI,ideal,1.0,19,361,4,0.03,11,,,bayesian_pi_topk_003_k11,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,176,74,102,159,21,0,2,2,474,1419,0,179,295,359,115,325,115,0.0,2.981132075471698,3.1862745098039214,0.6534090909090909,1.1274509803921569,0.7232704402515723,clue:4;collision_intent:178;pi_entry:115;state:176;target:1,45,126,0.03930817610062887,completed,97,90.900038,3.856562,50.733265,2.19736,24,40.166773,1.881147
137,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,PI,ideal,1.0,19,361,4,0.03,11,,,bayesian_pi_topk_003_k11,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,67,6,61,64,7,3,1,1,220,657,0,69,151,144,76,208,76,0.0,3.4375,3.4098360655737703,1.1343283582089552,1.2459016393442623,1.1875,clue:8;collision_intent:68;pi_clear_path:1;pi_entry:75;state:67;target:1,17,66,0.0546875,completed,23,64.570606,3.935535,32.82864,2.092467,17,31.741965999999998,2.010038
138,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,PI,ideal,1.0,19,361,4,0.03,11,,,bayesian_pi_topk_003_k11,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,33,25,8,37,0,2,0,0,94,278,0,34,60,71,23,43,23,0.0,2.5405405405405403,5.375,0.696969696969697,2.875,0.6216216216216216,clue:4;collision_intent:33;pi_entry:23;state:33;target:1,9,26,0.020270270270270174,completed,31,27.519078999999998,3.885361,13.989241,1.936793,7,13.529838,1.964824
139,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,PI,ideal,1.0,19,361,4,0.03,11,,,bayesian_pi_topk_003_k11,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,83,46,37,87,0,1,0,0,214,640,0,85,129,172,42,121,42,0.0,2.4597701149425286,3.27027027027027,0.5060240963855421,1.135135135135135,0.4827586206896552,clue:4;collision_intent:84;pi_entry:42;state:83;target:1,21,55,0.008620689655172376,completed,54,33.065852,3.588731,18.664493999999998,2.006485,9,14.401357999999998,1.750144
140,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,PI,ideal,1.0,19,361,4,0.03,11,,,bayesian_pi_topk_003_k11,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,171,171,0,175,0,0,0,0,343,1027,0,172,171,343,0,0,0,0.0,1.96,0.0,0.0,0.0,0.0,collision_intent:171;state:171;target:1,43,87,0.004285714285714226,completed,169,5.389682,0.109852,5.389682,0.109852,0,0.0,0.0
141,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,PI,ideal,1.0,19,361,4,0.03,11,,,bayesian_pi_topk_003_k11,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,87,87,0,91,0,0,0,0,175,522,0,88,87,175,0,0,0,0.0,1.9230769230769231,0.0,0.0,0.0,0.0,collision_intent:87;state:87;target:1,22,45,0.008241758241758212,completed,85,2.992248,0.101085,2.992248,0.101085,0,0.0,0.0
142,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,PI,ideal,1.0,19,361,4,0.03,11,,,bayesian_pi_topk_003_k11,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,464,113,351,340,128,1,4,4,1186,3554,0,469,717,945,241,960,241,0.0,3.488235294117647,2.735042735042735,0.5193965517241379,0.6866096866096866,0.7088235294117647,clue:12;collision_intent:468;pi_entry:241;state:464;target:1,117,319,0.06323529411764706,completed,162,172.015955,3.574172,111.586952,2.643614,51,60.429003,1.681122
143,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,PI,ideal,1.0,19,361,4,0.03,11,,,bayesian_pi_topk_003_k11,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,374,31,343,285,93,0,5,5,1042,3124,0,380,662,766,276,979,276,0.0,3.656140350877193,2.8542274052478134,0.7379679144385026,0.8046647230320699,0.968421052631579,clue:12;collision_intent:379;pi_clear_path:1;pi_entry:275;state:374;target:1,94,278,0.0552631578947369,completed,93,214.044873,3.79522,133.412873,2.699645,63,80.632,1.856027
144,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,PI,ideal,1.0,19,361,4,0.03,11,,,bayesian_pi_topk_003_k11,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,106,97,9,110,0,1,0,0,240,717,0,108,132,218,22,46,22,0.0,2.1818181818181817,5.111111111111111,0.20754716981132076,2.4444444444444446,0.2,clue:4;collision_intent:107;pi_entry:22;state:106;target:1,27,62,0.009090909090909038,completed,100,20.955488,3.631802,12.500857,1.954712,5,8.454631,1.745791
145,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,PI,ideal,1.0,19,361,4,0.03,11,,,bayesian_pi_topk_003_k11,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,47,47,0,51,0,0,0,0,95,281,0,48,47,95,0,0,0,0.0,1.8627450980392157,0.0,0.0,0.0,0.0,collision_intent:47;state:47;target:1,12,25,0.014705882352941124,completed,45,1.534345,0.119579,1.534345,0.119579,0,0.0,0.0
146,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,PI,ideal,1.0,19,361,4,0.03,11,,,bayesian_pi_topk_003_k11,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,117,82,35,115,6,1,1,1,295,882,0,119,176,248,47,130,47,0.0,2.5652173913043477,3.7142857142857144,0.4017094017094017,1.3428571428571427,0.40869565217391307,clue:12;collision_intent:118;pi_clear_path:1;pi_entry:46;state:117;target:1,30,81,0.019565217391304346,completed,93,44.89283999999999,3.741878,24.300798,2.000822,12,20.592042,1.813021
147,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,PI,ideal,1.0,19,361,4,0.03,11,,,bayesian_pi_topk_003_k11,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,116,63,53,116,4,0,0,0,295,883,0,117,178,237,58,169,58,0.0,2.543103448275862,3.188679245283019,0.5,1.0943396226415094,0.5,clue:4;collision_intent:116;pi_entry:58;state:116;target:1,30,78,0.02586206896551735,completed,73,46.980576,3.837746,25.129542,2.040853,12,21.851034,1.938361
148,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,PI,ideal,1.0,19,361,4,0.03,11,,,bayesian_pi_topk_003_k11,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,50,48,2,54,0,0,0,0,115,343,0,52,63,106,9,19,9,0.0,2.1296296296296298,9.5,0.18,4.5,0.16666666666666666,clue:4;collision_intent:51;pi_entry:9;state:50;target:1,13,31,0.0185185185185186,completed,49,13.187066999999999,3.920336,7.321747,1.925178,3,5.8653200000000005,1.995158
149,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,PI,ideal,1.0,19,361,4,0.03,11,,,bayesian_pi_topk_003_k11,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,260,0,260,203,61,2,8,8,739,2213,0,269,470,537,202,739,202,0.0,3.6403940886699506,2.8423076923076924,0.7769230769230769,0.7769230769230769,0.9950738916256158,clue:8;collision_intent:268;pi_clear_path:1;pi_entry:201;state:260;target:1,66,210,0.03325123152709364,completed,49,209.96927899999997,19.378165,111.96784199999999,17.942218,48,98.001437,17.469019
150,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,PI,ideal,1.0,19,361,4,0.03,11,,,bayesian_pi_topk_003_k11,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,1,1,0,5,0,0,0,0,5,11,0,4,1,5,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,collision_intent:3;state:1;target:1,1,3,0.1499999999999999,completed,3,0.214776,0.105564,0.214776,0.105564,0,0.0,0.0
151,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,PI,ideal,1.0,19,361,4,0.03,11,,,bayesian_pi_topk_003_k11,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,118,40,78,111,11,0,3,3,326,975,0,122,204,252,74,246,74,0.0,2.936936936936937,3.1538461538461537,0.6271186440677966,0.9487179487179487,0.6666666666666666,clue:12;collision_intent:121;pi_clear_path:1;pi_entry:73;state:118;target:1,30,88,0.056306306306306286,completed,55,64.332253,4.005677,32.648238,2.119345,17,31.684014999999995,2.139729
152,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,PI,ideal,1.0,19,361,4,0.03,11,,,bayesian_pi_topk_003_k11,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,99,99,0,103,0,0,0,0,199,595,0,100,99,199,0,0,0,0.0,1.9320388349514563,0.0,0.0,0.0,0.0,collision_intent:99;state:99;target:1,25,51,0.00728155339805836,completed,97,3.196972,0.110492,3.196972,0.110492,0,0.0,0.0
153,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,PI,ideal,1.0,19,361,4,0.03,11,,,bayesian_pi_topk_003_k11,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,298,138,160,241,61,1,5,4,750,2245,0,305,445,611,139,473,139,0.0,3.112033195020747,2.95625,0.4664429530201342,0.86875,0.5767634854771784,clue:8;collision_intent:304;pi_entry:139;state:298;target:1,75,194,0.07780082987551862,completed,168,102.569117,3.474847,65.437365,2.292459,31,37.131752000000006,1.615109
154,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,PI,ideal,1.0,19,361,4,0.03,11,,,bayesian_pi_topk_003_k11,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,128,120,8,131,1,1,0,0,284,848,0,129,155,261,23,44,23,0.0,2.16793893129771,5.5,0.1796875,2.875,0.17557251908396945,clue:4;collision_intent:128;pi_clear_path:2;pi_entry:21;state:128;target:1,32,72,0.005725190839694694,completed,124,24.542167999999997,3.63961,15.235345000000002,1.943641,6,9.306823,1.695969
155,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,PI,ideal,1.0,19,361,4,0.03,11,,,bayesian_pi_topk_003_k11,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,7,7,0,11,0,0,0,0,16,45,0,9,7,16,0,0,0,0.0,1.4545454545454546,0.0,0.0,0.0,0.0,collision_intent:8;state:7;target:1,2,5,0.06818181818181812,completed,7,0.416593,0.140475,0.416593,0.140475,0,0.0,0.0
156,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,PI,ideal,1.0,19,361,4,0.03,11,,,bayesian_pi_topk_003_k11,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,439,69,370,296,147,1,41,41,1183,3545,0,481,702,932,251,1044,251,0.0,3.9966216216216215,2.8216216216216217,0.571753986332574,0.6783783783783783,0.847972972972973,clue:12;collision_intent:480;pi_entry:251;state:439;target:1,114,309,0.10641891891891886,completed,127,202.268188,3.943855,125.77190399999999,2.596224,59,76.496284,1.864828
157,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,PI,ideal,1.0,19,361,4,0.03,11,,,bayesian_pi_topk_003_k11,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,88,0,88,81,11,2,3,2,281,842,0,93,188,193,88,281,88,0.0,3.4691358024691357,3.1931818181818183,1.0,1.0,1.0864197530864197,clue:12;collision_intent:92;pi_clear_path:3;pi_entry:85;state:88;target:1,23,83,0.04629629629629628,completed,22,81.00712700000001,3.998221,40.913627,2.198415,22,40.0935,2.01231
158,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,PI,ideal,1.0,19,361,4,0.03,11,,,bayesian_pi_topk_003_k11,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,67,3,64,59,12,1,0,0,204,609,0,69,135,144,60,197,60,0.0,3.457627118644068,3.078125,0.8955223880597015,0.9375,1.0169491525423728,clue:8;collision_intent:68;pi_clear_path:1;pi_entry:59;state:67;target:1,18,59,0.13135593220338992,completed,17,70.248224,24.077352,45.331446,22.07589,13,24.916778,2.031957
159,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,PI,ideal,1.0,19,361,4,0.03,11,,,bayesian_pi_topk_003_k11,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,36,36,0,40,0,0,0,0,73,216,0,37,36,73,0,0,0,0.0,1.825,0.0,0.0,0.0,0.0,collision_intent:36;state:36;target:1,9,19,0.0,completed,34,1.241776,0.110492,1.241776,0.110492,0,0.0,0.0
160,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,PI,ideal,1.0,19,361,4,0.03,11,,,bayesian_pi_topk_003_k11,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,435,108,327,320,119,2,5,5,1131,3392,0,441,690,888,243,915,243,0.0,3.534375,2.7981651376146788,0.5586206896551724,0.7431192660550459,0.759375,clue:12;collision_intent:440;pi_entry:243;state:435;target:1,110,297,0.05312500000000009,completed,160,184.196469,3.729078,117.19971000000001,2.721275,54,66.996759,1.838332
161,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,PI,ideal,1.0,19,361,4,0.03,11,,,bayesian_pi_topk_003_k11,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,24,24,0,28,0,0,0,0,49,142,0,25,24,49,0,0,0,0.0,1.75,0.0,0.0,0.0,0.0,collision_intent:24;state:24;target:1,6,13,0.0,completed,22,1.158069,0.143098,1.158069,0.143098,0,0.0,0.0
162,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,PI,ideal,1.0,19,361,4,0.03,11,,,bayesian_pi_topk_003_k11,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,58,7,51,58,4,3,1,1,184,549,0,60,124,126,58,169,58,0.0,3.1724137931034484,3.3137254901960786,1.0,1.1372549019607843,1.0,clue:8;collision_intent:59;pi_clear_path:1;pi_entry:57;state:58;target:1,15,54,0.0431034482758621,completed,20,96.683571,20.012926,39.923199,14.959929,13,56.760372000000004,18.027656
163,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,PI,ideal,1.0,19,361,4,0.03,11,,,bayesian_pi_topk_003_k11,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,334,151,183,282,56,1,4,3,831,2489,0,339,492,681,150,529,150,0.0,2.9468085106382977,2.890710382513661,0.4491017964071856,0.819672131147541,0.5319148936170213,clue:8;collision_intent:338;pi_entry:150;state:334;target:1,85,223,0.049645390070921946,completed,180,101.10392300000001,3.371907,66.97164799999999,2.467428,31,34.13227500000001,1.320527
164,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,PI,ideal,1.0,19,361,4,0.03,11,,,bayesian_pi_topk_003_k11,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,333,86,247,281,56,2,2,2,923,2765,0,337,586,682,241,750,241,0.0,3.284697508896797,3.0364372469635628,0.7237237237237237,0.9757085020242915,0.8576512455516014,clue:12;collision_intent:336;pi_entry:241;state:333;target:1,85,250,0.022241992882562345,completed,136,204.26559200000003,19.656907,113.42740300000003,4.517081,51,90.83818899999999,17.146728
165,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,PI,ideal,1.0,19,361,4,0.03,11,,,bayesian_pi_topk_003_k11,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,335,96,239,262,77,2,5,5,890,2668,0,341,549,688,202,698,202,0.0,3.3969465648854964,2.920502092050209,0.6029850746268657,0.8451882845188284,0.7709923664122137,clue:12;collision_intent:340;pi_clear_path:2;pi_entry:200;state:335;target:1,85,235,0.011450381679389388,completed,139,185.09983799999998,19.800551,96.829872,2.527138,45,88.269966,17.304387
166,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,PI,ideal,1.0,19,361,4,0.03,11,,,bayesian_pi_topk_003_k11,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,406,26,380,302,108,1,5,5,1100,3297,0,413,687,835,265,1048,265,0.0,3.642384105960265,2.7578947368421054,0.6527093596059114,0.6973684210526315,0.8774834437086093,clue:16;collision_intent:412;pi_clear_path:1;pi_entry:264;state:406;target:1,103,298,0.01821192052980125,completed,83,207.46096300000002,7.876222,136.473144,6.780263,59,70.98781899999999,1.830013
167,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,PI,ideal,1.0,19,361,4,0.03,11,,,bayesian_pi_topk_003_k11,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,216,26,190,182,38,1,9,9,591,1770,0,228,363,456,135,539,135,0.0,3.2472527472527473,2.836842105263158,0.625,0.7105263157894737,0.7417582417582418,clue:12;collision_intent:227;pi_entry:135;state:216;target:1,55,161,0.05769230769230771,completed,53,101.11409800000001,3.931599,57.76683200000001,2.634782,29,43.347266000000005,1.784702
168,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,PI,ideal,1.0,19,361,4,0.03,11,,,bayesian_pi_topk_003_k11,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,78,9,69,75,7,2,5,3,247,737,0,85,162,167,80,228,80,0.0,3.2933333333333334,3.3043478260869565,1.0256410256410255,1.1594202898550725,1.0666666666666667,clue:4;collision_intent:84;pi_entry:80;state:78;target:1,20,68,0.06333333333333324,completed,26,65.679149,4.26941,33.820964000000004,2.177327,17,31.858185,2.092083
169,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,PI,ideal,1.0,19,361,4,0.03,11,,,bayesian_pi_topk_003_k11,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,190,0,190,142,52,2,7,7,536,1605,0,198,338,396,140,536,140,0.0,3.7746478873239435,2.8210526315789473,0.7368421052631579,0.7368421052631579,0.9859154929577465,clue:8;collision_intent:197;pi_clear_path:2;pi_entry:138;state:190;target:1,48,144,0.07746478873239426,completed,35,139.576874,19.28121,69.311266,5.874664,34,70.265608,17.582552
170,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,PI,ideal,1.0,19,361,4,0.03,11,,,bayesian_pi_topk_003_k11,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,94,86,8,98,0,1,0,0,213,636,0,97,116,195,18,41,18,0.0,2.173469387755102,5.125,0.19148936170212766,2.25,0.1836734693877551,clue:4;collision_intent:96;pi_entry:18;state:94;target:1,24,54,0.010204081632652962,completed,90,22.451014,4.690067,12.643438999999999,2.234701,5,9.807575,2.798137
171,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,PI,ideal,1.0,19,361,4,0.03,11,,,bayesian_pi_topk_003_k11,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,161,44,117,141,24,1,4,4,454,1360,0,166,288,335,119,366,119,0.0,3.219858156028369,3.128205128205128,0.7391304347826086,1.017094017094017,0.8439716312056738,clue:8;collision_intent:165;pi_entry:119;state:161;target:1,41,122,0.037234042553191404,completed,68,94.156563,4.080042,51.621232,2.295852,26,42.535331,1.865915
172,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,PI,ideal,1.0,19,361,4,0.03,11,,,bayesian_pi_topk_003_k11,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,66,9,57,56,14,2,4,4,184,550,0,72,112,146,38,165,38,0.0,3.2857142857142856,2.8947368421052633,0.5757575757575758,0.6666666666666666,0.6785714285714286,clue:8;collision_intent:71;pi_entry:38;state:66;target:1,17,55,0.0535714285714286,completed,19,37.463771,4.009293,19.450195,2.216399,10,18.013576,2.087379
