trial_id,logic_revision,study_profile,scenario_file_sha256,scenario_selection_sha256,algorithm,comm_model,comm_level,grid_size,grid_cells,top_k_rate,top_k_max_cells,robot_count,target_cells_per_robot,actual_cells_per_robot,condition_id,scenario_file,trial_mode,trial_status,failure_type,failure_message,total_team_steps,steps_before_first_clue,post_clue_steps_to_find,unique_cells_searched,system_revisits,task_cell_replans_total,path_replans_total,collision_prevention_events,messages_sent_total,messages_delivered_total,messages_dropped_total,debug_max_events,protected_messages_sent_total,unprotected_messages_sent_total,core_messages_sent_total,allocation_messages_sent_total,post_clue_messages_sent_total,post_clue_allocation_messages_sent_total,message_drop_fraction,messages_per_unique_cell,messages_per_post_clue_step,allocation_messages_per_step,allocation_messages_per_post_clue_step,allocation_messages_per_unique_cell,messages_sent_by_topic,max_steps_any_robot,max_messages_any_robot,workload_gini_unique_cells_contributed,allocator_calls_total,allocator_time_ms_team_total,allocator_time_ms_team_max,allocator_solve_time_ms_team_total,allocator_solve_time_ms_team_max,candidate_filter_calls_total,candidate_filter_time_ms_team_total,candidate_filter_time_ms_team_max
230,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,HIPC,ideal,1.0,19,361,0.002770083102493075,1,4,,,bayesian_hipc_fixed_k1_k1,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,completed,,,87,65,22,89,2,0,0,0,190,567,0,,91,99,182,8,60,8,0.0,2.134831460674157,2.727272727272727,0.09195402298850575,0.36363636363636365,0.0898876404494382,clue:4;collision_intent:90;hipc_entry:8;state:87;target:1,38,84,0.1713483146067416,304,408.986979,1.959618,62.105188,0.459008,241,346.88179099999996,1.588226
231,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,HIPC,ideal,1.0,19,361,0.002770083102493075,1,4,,,bayesian_hipc_fixed_k1_k1,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,completed,,,54,54,0,58,0,0,0,0,109,322,0,,55,54,109,0,0,0,0.0,1.8793103448275863,0.0,0.0,0.0,0.0,collision_intent:54;state:54;target:1,14,29,0.01724137931034475,52,1.9079710000000003,0.1096,1.9079710000000003,0.1096,0,0.0,0.0
232,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,HIPC,ideal,1.0,19,361,0.002770083102493075,1,4,,,bayesian_hipc_fixed_k1_k1,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,completed,,,23,14,9,26,1,0,0,0,58,169,0,,27,31,54,4,29,4,0.0,2.230769230769231,3.2222222222222223,0.17391304347826086,0.4444444444444444,0.15384615384615385,clue:4;collision_intent:26;hipc_entry:4;state:23;target:1,12,30,0.23076923076923084,100,161.895181,2.066658,20.976826999999997,0.402594,87,140.918354,1.70973
233,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,HIPC,ideal,1.0,19,361,0.002770083102493075,1,4,,,bayesian_hipc_fixed_k1_k1,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,completed,,,33,10,23,37,0,0,0,0,82,244,0,,37,45,74,8,62,8,0.0,2.2162162162162162,2.6956521739130435,0.24242424242424243,0.34782608695652173,0.21621621621621623,clue:4;collision_intent:36;hipc_entry:8;state:33;target:1,23,55,0.41216216216216206,231,417.71115399999996,2.632611,56.116489999999985,0.386816,222,361.59466399999985,2.388323
234,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,HIPC,ideal,1.0,19,361,0.002770083102493075,1,4,,,bayesian_hipc_fixed_k1_k1,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,completed,,,173,46,127,164,13,0,0,0,424,1268,0,,187,237,368,56,332,56,0.0,2.5853658536585367,2.6141732283464565,0.3236994219653179,0.4409448818897638,0.34146341463414637,clue:8;collision_intent:186;hipc_clear_bundle:10;hipc_entry:46;state:173;target:1,77,187,0.3109756097560976,874,1400.689766,2.848931,276.708325,1.123233,830,1123.9814409999997,2.049634
235,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,HIPC,ideal,1.0,19,361,0.002770083102493075,1,4,,,bayesian_hipc_fixed_k1_k1,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,completed,,,274,112,162,253,25,0,0,0,650,1949,0,,297,353,579,71,426,71,0.0,2.569169960474308,2.6296296296296298,0.2591240875912409,0.4382716049382716,0.28063241106719367,clue:8;collision_intent:296;hipc_clear_bundle:20;hipc_entry:51;state:274;target:1,78,191,0.08596837944664038,881,1085.4433,2.17629,276.7376959999999,0.64,771,808.705604,1.819137
236,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,HIPC,ideal,1.0,19,361,0.002770083102493075,1,4,,,bayesian_hipc_fixed_k1_k1,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,completed,,,133,27,106,132,5,0,0,0,337,1007,0,,148,189,293,44,283,44,0.0,2.553030303030303,2.669811320754717,0.3308270676691729,0.41509433962264153,0.3333333333333333,clue:12;collision_intent:147;hipc_clear_bundle:11;hipc_entry:33;state:133;target:1,65,158,0.3522727272727273,906,1517.9395319999996,2.80941,290.58172099999996,0.479424,881,1227.3578110000003,2.374978
237,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,HIPC,ideal,1.0,19,361,0.002770083102493075,1,4,,,bayesian_hipc_fixed_k1_k1,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,completed,,,117,44,73,116,5,0,0,0,305,912,0,,135,170,260,45,217,45,0.0,2.6293103448275863,2.9726027397260273,0.38461538461538464,0.6164383561643836,0.3879310344827586,clue:8;collision_intent:134;hipc_clear_bundle:14;hipc_entry:31;state:117;target:1,38,93,0.13793103448275867,464,731.4798109999999,2.413442,128.088194,0.495489,422,603.391617,2.07245
238,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,HIPC,ideal,1.0,19,361,0.002770083102493075,1,4,,,bayesian_hipc_fixed_k1_k1,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,completed,,,269,51,218,245,28,0,0,0,658,1972,0,,292,366,577,81,556,81,0.0,2.6857142857142855,2.55045871559633,0.30111524163568776,0.37155963302752293,0.3306122448979592,clue:16;collision_intent:291;hipc_clear_bundle:19;hipc_entry:62;state:269;target:1,97,217,0.15612244897959182,1499,2221.6604430000007,3.442306,621.683669,2.075649,1450,1599.9767739999998,2.236418
239,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,HIPC,ideal,1.0,19,361,0.002770083102493075,1,4,,,bayesian_hipc_fixed_k1_k1,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,completed,,,228,37,191,213,19,0,0,0,557,1667,0,,246,311,482,75,483,75,0.0,2.615023474178404,2.5287958115183247,0.32894736842105265,0.39267015706806285,0.352112676056338,clue:8;collision_intent:245;hipc_clear_bundle:14;hipc_entry:61;state:228;target:1,92,221,0.23122065727699526,985,1535.7687689999998,2.64925,351.61936300000013,0.632416,950,1184.149406,2.28669
240,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,HIPC,ideal,1.0,19,361,0.002770083102493075,1,4,,,bayesian_hipc_fixed_k1_k1,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,completed,,,141,101,40,143,2,0,0,0,300,896,0,,145,155,290,10,98,10,0.0,2.097902097902098,2.45,0.07092198581560284,0.25,0.06993006993006994,clue:4;collision_intent:144;hipc_entry:10;state:141;target:1,66,144,0.20454545454545459,549,681.181651,1.724961,118.662406,0.381824,450,562.519245,1.380705
241,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,HIPC,ideal,1.0,19,361,0.002770083102493075,1,4,,,bayesian_hipc_fixed_k1_k1,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,failed,RuntimeError,Debug safety cap reached in trial 241. This usually means the allocator is stuck or returning no reachable goals.,,,,,,,,,,,,100000,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0,0.0,0.0
242,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,HIPC,ideal,1.0,19,361,0.002770083102493075,1,4,,,bayesian_hipc_fixed_k1_k1,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,completed,,,6,6,0,10,0,0,0,0,13,37,0,,7,6,13,0,0,0,0.0,1.3,0.0,0.0,0.0,0.0,collision_intent:6;state:6;target:1,2,5,0.10000000000000009,6,0.36816,0.118304,0.36816,0.118304,0,0.0,0.0
243,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,HIPC,ideal,1.0,19,361,0.002770083102493075,1,4,,,bayesian_hipc_fixed_k1_k1,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,completed,,,110,15,95,105,9,0,0,0,297,890,0,,131,166,245,52,266,52,0.0,2.8285714285714287,2.8,0.4727272727272727,0.5473684210526316,0.49523809523809526,clue:4;collision_intent:130;hipc_clear_bundle:17;hipc_entry:35;state:110;target:1,40,101,0.18333333333333335,475,832.0197410000002,2.030079,143.21412799999996,0.50659,461,688.805613,1.684639
244,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,HIPC,ideal,1.0,19,361,0.002770083102493075,1,4,,,bayesian_hipc_fixed_k1_k1,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,completed,,,180,69,111,182,2,0,0,0,462,1383,0,,204,258,388,74,324,74,0.0,2.5384615384615383,2.918918918918919,0.4111111111111111,0.6666666666666666,0.4065934065934066,clue:4;collision_intent:203;hipc_clear_bundle:20;hipc_entry:54;state:180;target:1,61,159,0.2005494505494505,717,1051.2254090000004,1.853663,237.29564100000005,0.581055,650,813.929768,1.477023
245,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,HIPC,ideal,1.0,19,361,0.002770083102493075,1,4,,,bayesian_hipc_fixed_k1_k1,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,completed,,,403,1,402,344,63,1,0,0,1106,3314,0,,471,635,886,220,1101,220,0.0,3.2151162790697674,2.7388059701492535,0.5459057071960298,0.5472636815920398,0.6395348837209303,clue:12;collision_intent:470;hipc_clear_bundle:65;hipc_entry:155;state:403;target:1,133,361,0.1308139534883721,2376,3634.2488200000003,2.152382,1435.175511999999,0.946558,2372,2199.0733079999995,1.756991
246,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,HIPC,ideal,1.0,19,361,0.002770083102493075,1,4,,,bayesian_hipc_fixed_k1_k1,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,completed,,,216,63,153,190,30,0,0,0,523,1566,0,,235,288,463,60,397,60,0.0,2.7526315789473683,2.5947712418300655,0.2777777777777778,0.39215686274509803,0.3157894736842105,clue:12;collision_intent:234;hipc_clear_bundle:15;hipc_entry:45;state:216;target:1,82,200,0.23421052631578942,1394,2105.2119519999997,1.857374,472.51970899999975,0.54368,1333,1632.6922430000002,1.504478
247,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,HIPC,ideal,1.0,19,361,0.002770083102493075,1,4,,,bayesian_hipc_fixed_k1_k1,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,completed,,,16,16,0,20,0,0,0,0,33,97,0,,17,16,33,0,0,0,0.0,1.65,0.0,0.0,0.0,0.0,collision_intent:16;state:16;target:1,4,9,0.0,14,0.6906239999999999,0.11696,0.6906239999999999,0.11696,0,0.0,0.0
248,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,HIPC,ideal,1.0,19,361,0.002770083102493075,1,4,,,bayesian_hipc_fixed_k1_k1,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,completed,,,61,61,0,65,0,0,0,0,124,368,0,,63,61,124,0,0,0,0.0,1.9076923076923078,0.0,0.0,0.0,0.0,collision_intent:62;state:61;target:1,16,33,0.011538461538461497,60,2.163966,0.112224,2.163966,0.112224,0,0.0,0.0
249,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,HIPC,ideal,1.0,19,361,0.002770083102493075,1,4,,,bayesian_hipc_fixed_k1_k1,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,completed,,,141,11,130,129,16,0,1,1,349,1045,0,,156,193,309,40,327,40,0.0,2.705426356589147,2.5153846153846153,0.28368794326241137,0.3076923076923077,0.31007751937984496,clue:12;collision_intent:155;hipc_clear_bundle:10;hipc_entry:30;state:141;target:1,54,124,0.30426356589147296,406,727.2656189999998,2.10403,132.217057,0.549087,397,595.0485620000001,1.74595
250,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,HIPC,ideal,1.0,19,361,0.002770083102493075,1,4,,,bayesian_hipc_fixed_k1_k1,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,completed,,,189,63,126,175,18,0,0,0,452,1353,0,,204,248,397,55,326,55,0.0,2.5828571428571427,2.5873015873015874,0.291005291005291,0.4365079365079365,0.3142857142857143,clue:4;collision_intent:203;hipc_clear_bundle:12;hipc_entry:43;state:189;target:1,73,173,0.18999999999999995,834,1245.7584919999997,1.862718,262.93983600000007,0.537536,773,982.8186559999998,1.510783
251,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,HIPC,ideal,1.0,19,361,0.002770083102493075,1,4,,,bayesian_hipc_fixed_k1_k1,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,completed,,,70,70,0,74,0,0,0,0,141,420,0,,71,70,141,0,0,0,0.0,1.9054054054054055,0.0,0.0,0.0,0.0,collision_intent:70;state:70;target:1,18,37,0.013513513513513598,68,2.7344920000000004,0.123488,2.7344920000000004,0.123488,0,0.0,0.0
252,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,HIPC,ideal,1.0,19,361,0.002770083102493075,1,4,,,bayesian_hipc_fixed_k1_k1,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,completed,,,188,60,128,169,23,0,0,0,459,1376,0,,205,254,401,58,339,58,0.0,2.7159763313609466,2.6484375,0.30851063829787234,0.453125,0.3431952662721893,clue:8;collision_intent:204;hipc_clear_bundle:13;hipc_entry:45;state:188;target:1,66,162,0.22633136094674566,916,1385.3344299999999,1.869854,285.38110300000005,0.558047,858,1099.953327,1.52147
253,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,HIPC,ideal,1.0,19,361,0.002770083102493075,1,4,,,bayesian_hipc_fixed_k1_k1,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,completed,,,253,249,4,253,4,0,0,0,513,1536,0,,256,257,513,0,15,0,0.0,2.027667984189723,3.75,0.0,0.0,0.0,clue:4;collision_intent:255;state:253;target:1,65,132,0.0029644268774704496,249,20.358148999999997,1.176447,10.889776999999999,0.35472,12,9.468371999999999,0.821727
254,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,HIPC,ideal,1.0,19,361,0.002770083102493075,1,4,,,bayesian_hipc_fixed_k1_k1,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,completed,,,70,56,14,73,1,0,0,0,156,465,0,,75,81,149,7,44,7,0.0,2.136986301369863,3.142857142857143,0.1,0.5,0.0958904109589041,clue:4;collision_intent:74;hipc_clear_bundle:1;hipc_entry:6;state:70;target:1,22,51,0.09246575342465757,169,198.922391,1.883806,30.868676,0.36256,115,168.053715,1.532286
255,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,HIPC,ideal,1.0,19,361,0.002770083102493075,1,4,,,bayesian_hipc_fixed_k1_k1,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,completed,,,123,120,3,127,0,0,0,0,256,765,0,,127,129,254,2,16,2,0.0,2.015748031496063,5.333333333333333,0.016260162601626018,0.6666666666666666,0.015748031496062992,clue:4;collision_intent:126;hipc_entry:2;state:123;target:1,33,70,0.017716535433070835,147,47.705549,1.634751,11.380082999999999,0.351487,29,36.325466,1.305182
256,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,HIPC,ideal,1.0,19,361,0.002770083102493075,1,4,,,bayesian_hipc_fixed_k1_k1,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,completed,,,340,27,313,292,52,0,0,0,826,2473,0,,366,460,722,104,772,104,0.0,2.828767123287671,2.466453674121406,0.3058823529411765,0.33226837060702874,0.3561643835616438,clue:16;collision_intent:365;hipc_clear_bundle:22;hipc_entry:82;state:340;target:1,98,240,0.13869863013698636,2176,3307.301553000002,2.015198,1007.5685799999998,0.743135,2151,2299.7329730000015,1.666974
257,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,HIPC,ideal,1.0,19,361,0.002770083102493075,1,4,,,bayesian_hipc_fixed_k1_k1,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,completed,,,45,45,0,49,0,0,0,0,91,268,0,,46,45,91,0,0,0,0.0,1.8571428571428572,0.0,0.0,0.0,0.0,collision_intent:45;state:45;target:1,12,25,0.015306122448979664,43,1.653852,0.120864,1.653852,0.120864,0,0.0,0.0
258,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,HIPC,ideal,1.0,19,361,0.002770083102493075,1,4,,,bayesian_hipc_fixed_k1_k1,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,completed,,,280,113,167,232,52,0,0,0,666,1994,0,,302,364,594,72,439,72,0.0,2.8706896551724137,2.62874251497006,0.2571428571428571,0.4311377245508982,0.3103448275862069,clue:12;collision_intent:301;hipc_clear_bundle:18;hipc_entry:54;state:280;target:1,106,256,0.15517241379310343,1338,1740.2817079999995,1.664766,463.2848899999998,0.605247,1226,1276.9968179999996,1.317119
259,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,HIPC,ideal,1.0,19,361,0.002770083102493075,1,4,,,bayesian_hipc_fixed_k1_k1,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,completed,,,86,47,39,85,5,0,0,0,211,631,0,,95,116,189,22,116,22,0.0,2.4823529411764707,2.9743589743589745,0.2558139534883721,0.5641025641025641,0.25882352941176473,clue:8;collision_intent:94;hipc_clear_bundle:5;hipc_entry:17;state:86;target:1,31,77,0.15588235294117636,385,583.8359499999999,1.899741,90.881758,0.400256,339,492.95419200000003,1.563997
260,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,HIPC,ideal,1.0,19,361,0.002770083102493075,1,4,,,bayesian_hipc_fixed_k1_k1,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,completed,,,123,13,110,118,9,1,0,0,322,962,0,,134,188,269,53,295,53,0.0,2.7288135593220337,2.6818181818181817,0.43089430894308944,0.4818181818181818,0.4491525423728814,clue:12;collision_intent:133;hipc_clear_bundle:8;hipc_entry:45;state:123;target:1,46,125,0.2627118644067796,832,1433.0542029999997,2.040573,257.2174490000001,0.494111,820,1175.836754,1.702749
261,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,HIPC,ideal,1.0,19,361,0.002770083102493075,1,4,,,bayesian_hipc_fixed_k1_k1,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,failed,RuntimeError,Debug safety cap reached in trial 261. This usually means the allocator is stuck or returning no reachable goals.,,,,,,,,,,,,100000,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0,0.0,0.0
262,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,HIPC,ideal,1.0,19,361,0.002770083102493075,1,4,,,bayesian_hipc_fixed_k1_k1,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,completed,,,103,86,17,105,2,0,0,0,224,668,0,,108,116,215,9,51,9,0.0,2.1333333333333333,3.0,0.08737864077669903,0.5294117647058824,0.08571428571428572,clue:4;collision_intent:107;hipc_clear_bundle:1;hipc_entry:8;state:103;target:1,31,70,0.059523809523809534,209,204.81348300000002,1.787707,34.265181,0.390879,124,170.54830199999998,1.435836
263,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,HIPC,ideal,1.0,19,361,0.002770083102493075,1,4,,,bayesian_hipc_fixed_k1_k1,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,completed,,,249,34,215,237,16,0,0,0,595,1783,0,,267,328,528,67,527,67,0.0,2.5105485232067513,2.4511627906976745,0.26907630522088355,0.3116279069767442,0.28270042194092826,clue:12;collision_intent:266;hipc_clear_bundle:14;hipc_entry:53;state:249;target:1,99,230,0.17827004219409281,2077,3188.249299000001,1.961627,752.6563359999998,0.671645,2045,2435.592963000001,1.607611
264,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,HIPC,ideal,1.0,19,361,0.002770083102493075,1,4,,,bayesian_hipc_fixed_k1_k1,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,completed,,,53,53,0,57,0,0,0,0,108,321,0,,55,53,108,0,0,0,0.0,1.894736842105263,0.0,0.0,0.0,0.0,collision_intent:54;state:53;target:1,14,29,0.013157894736842035,52,1.9362509999999997,0.121824,1.9362509999999997,0.121824,0,0.0,0.0
265,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,HIPC,ideal,1.0,19,361,0.002770083102493075,1,4,,,bayesian_hipc_fixed_k1_k1,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,completed,,,154,71,83,158,0,0,0,0,391,1172,0,,174,217,332,59,249,59,0.0,2.4746835443037973,3.0,0.38311688311688313,0.7108433734939759,0.37341772151898733,clue:4;collision_intent:173;hipc_clear_bundle:15;hipc_entry:44;state:154;target:1,55,143,0.1898734177215189,503,717.8938999999998,1.859227,147.016376,0.549792,434,570.877524,1.505884
266,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,HIPC,ideal,1.0,19,361,0.002770083102493075,1,4,,,bayesian_hipc_fixed_k1_k1,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,completed,,,41,41,0,45,0,0,0,0,83,247,0,,42,41,83,0,0,0,0.0,1.8444444444444446,0.0,0.0,0.0,0.0,collision_intent:41;state:41;target:1,11,23,0.016666666666666607,39,1.4855649999999998,0.126848,1.4855649999999998,0.126848,0,0.0,0.0
267,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,HIPC,ideal,1.0,19,361,0.002770083102493075,1,4,,,bayesian_hipc_fixed_k1_k1,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,completed,,,136,133,3,140,0,0,0,0,282,842,0,,140,142,280,2,16,2,0.0,2.0142857142857142,5.333333333333333,0.014705882352941176,0.6666666666666666,0.014285714285714285,clue:4;collision_intent:139;hipc_entry:2;state:136;target:1,37,78,0.021428571428571352,164,52.029039,1.580956,12.490582,0.346464,33,39.538456999999994,1.234492
