trial_id,logic_revision,study_profile,scenario_file_sha256,scenario_selection_sha256,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,top_k_rate,top_k_max_cells,target_cells_per_robot,actual_cells_per_robot,condition_id,scenario_file,trial_mode,total_team_steps,steps_before_first_clue,post_clue_steps_to_find,unique_cells_searched,system_revisits,task_cell_replans_total,path_replans_total,collision_prevention_events,messages_sent_total,messages_delivered_total,messages_dropped_total,protected_messages_sent_total,unprotected_messages_sent_total,core_messages_sent_total,allocation_messages_sent_total,post_clue_messages_sent_total,post_clue_allocation_messages_sent_total,message_drop_fraction,messages_per_unique_cell,messages_per_post_clue_step,allocation_messages_per_step,allocation_messages_per_post_clue_step,allocation_messages_per_unique_cell,messages_sent_by_topic,max_steps_any_robot,max_messages_any_robot,workload_gini_unique_cells_contributed,trial_status,allocator_calls_total,allocator_time_ms_team_total,allocator_time_ms_team_max,allocator_solve_time_ms_team_total,allocator_solve_time_ms_team_max,candidate_filter_calls_total,candidate_filter_time_ms_team_total,candidate_filter_time_ms_team_max
18,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,HIPC,ideal,1.0,19,361,4,0.03,11,,,bayesian_hipc_topk_003_k11,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,171,49,122,158,17,10,0,0,497,1486,0,172,325,355,142,399,142,0.0,3.1455696202531644,3.2704918032786887,0.8304093567251462,1.1639344262295082,0.8987341772151899,clue:12;collision_intent:171;hipc_clear_bundle:1;hipc_entry:141;state:171;target:1,43,130,0.03797468354430378,completed,92,123.61696799999999,3.478687,56.266035,1.934648,45,67.350933,1.671329
19,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,HIPC,ideal,1.0,19,361,4,0.03,11,,,bayesian_hipc_topk_003_k11,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,94,22,72,92,6,3,0,0,287,858,0,95,192,197,90,243,90,0.0,3.119565217391304,3.375,0.9574468085106383,1.25,0.9782608695652174,clue:8;collision_intent:94;hipc_entry:90;state:94;target:1,24,83,0.02717391304347827,completed,49,89.813619,3.498846,43.185754,2.010198,29,46.62786500000001,1.750174
20,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,HIPC,ideal,1.0,19,361,4,0.03,11,,,bayesian_hipc_topk_003_k11,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,40,40,0,44,0,0,0,0,81,239,0,41,40,81,0,0,0,0.0,1.8409090909090908,0.0,0.0,0.0,0.0,collision_intent:40;state:40;target:1,10,21,0.0,completed,38,1.6561969999999997,0.10518,1.6561969999999997,0.10518,0,0.0,0.0
21,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,HIPC,ideal,1.0,19,361,4,0.03,11,,,bayesian_hipc_topk_003_k11,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,68,4,64,64,8,5,0,0,285,852,0,69,216,145,140,277,140,0.0,4.453125,4.328125,2.0588235294117645,2.1875,2.1875,clue:8;collision_intent:68;hipc_clear_bundle:2;hipc_entry:138;state:68;target:1,17,83,0.0546875,completed,46,120.211465,3.523869,48.114433999999996,1.758079,42,72.097031,1.91564
22,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,HIPC,ideal,1.0,19,361,4,0.03,11,,,bayesian_hipc_topk_003_k11,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,200,5,195,174,30,4,1,1,623,1866,0,204,419,416,207,612,207,0.0,3.5804597701149423,3.1384615384615384,1.035,1.0615384615384615,1.1896551724137931,clue:12;collision_intent:203;hipc_clear_bundle:2;hipc_entry:205;state:200;target:1,51,172,0.014367816091954033,completed,71,173.25106399999999,3.634393,65.47574300000001,1.76115,65,107.77532099999999,1.951031
23,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,HIPC,ideal,1.0,19,361,4,0.03,11,,,bayesian_hipc_topk_003_k11,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,34,20,14,38,0,1,0,0,93,275,0,35,58,73,20,53,20,0.0,2.4473684210526314,3.7857142857142856,0.5882352941176471,1.4285714285714286,0.5263157894736842,clue:4;collision_intent:34;hipc_entry:20;state:34;target:1,9,25,0.026315789473684292,completed,25,26.842296,3.843793,13.074329000000002,1.830876,7,13.767966999999999,2.035252
24,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,HIPC,ideal,1.0,19,361,4,0.03,11,,,bayesian_hipc_topk_003_k11,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,155,31,124,137,22,2,0,0,468,1401,0,156,312,319,149,405,149,0.0,3.4160583941605838,3.2661290322580645,0.9612903225806452,1.2016129032258065,1.0875912408759123,clue:8;collision_intent:155;hipc_entry:149;state:155;target:1,39,123,0.038321167883211604,completed,76,143.921237,3.774996,63.127086,2.021653,46,80.794151,2.023541
25,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,HIPC,ideal,1.0,19,361,4,0.03,11,,,bayesian_hipc_topk_003_k11,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,55,55,0,59,0,0,0,0,111,330,0,56,55,111,0,0,0,0.0,1.88135593220339,0.0,0.0,0.0,0.0,collision_intent:55;state:55;target:1,14,29,0.012711864406779627,completed,53,2.1429229999999997,0.113436,2.1429229999999997,0.113436,0,0.0,0.0
26,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,HIPC,ideal,1.0,19,361,4,0.03,11,,,bayesian_hipc_topk_003_k11,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,57,57,0,61,0,0,0,0,115,343,0,58,57,115,0,0,0,0.0,1.8852459016393444,0.0,0.0,0.0,0.0,collision_intent:57;state:57;target:1,15,31,0.012295081967213184,completed,55,2.107695,0.106172,2.107695,0.106172,0,0.0,0.0
27,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,HIPC,ideal,1.0,19,361,4,0.03,11,,,bayesian_hipc_topk_003_k11,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,96,96,0,100,0,0,0,0,193,577,0,97,96,193,0,0,0,0.0,1.93,0.0,0.0,0.0,0.0,collision_intent:96;state:96;target:1,24,49,0.0,completed,94,3.477729,0.107548,3.477729,0.107548,0,0.0,0.0
28,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,HIPC,ideal,1.0,19,361,4,0.03,11,,,bayesian_hipc_topk_003_k11,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,16,16,0,20,0,0,0,0,33,95,0,17,16,33,0,0,0,0.0,1.65,0.0,0.0,0.0,0.0,collision_intent:16;state:16;target:1,4,9,0.0,completed,14,0.68103,0.102524,0.68103,0.102524,0,0.0,0.0
29,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,HIPC,ideal,1.0,19,361,4,0.03,11,,,bayesian_hipc_topk_003_k11,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,129,62,67,127,6,3,0,0,376,1125,0,130,246,267,109,251,109,0.0,2.9606299212598426,3.746268656716418,0.8449612403100775,1.626865671641791,0.8582677165354331,clue:8;collision_intent:129;hipc_entry:109;state:129;target:1,33,101,0.0059055118110236116,completed,96,106.338764,3.76034,49.094814,2.008341,35,57.24395,1.889753
30,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,HIPC,ideal,1.0,19,361,4,0.03,11,,,bayesian_hipc_topk_003_k11,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,380,252,128,327,57,8,2,2,968,2901,0,384,584,780,188,464,188,0.0,2.9602446483180427,3.625,0.49473684210526314,1.46875,0.5749235474006116,clue:16;collision_intent:383;hipc_clear_bundle:2;hipc_entry:186;state:380;target:1,96,247,0.031345565749235416,completed,297,115.35097400000001,2.635838,71.71967,1.76243,58,43.631304,0.901887
31,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,HIPC,ideal,1.0,19,361,4,0.03,11,,,bayesian_hipc_topk_003_k11,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,310,28,282,239,75,4,4,4,1019,3055,0,315,704,637,382,963,382,0.0,4.2635983263598325,3.4148936170212765,1.232258064516129,1.3546099290780143,1.598326359832636,clue:12;collision_intent:314;hipc_clear_bundle:1;hipc_entry:381;state:310;target:1,79,265,0.05334728033472813,completed,146,326.18157799999994,18.589261,133.30033400000002,1.845947,120,192.881244,17.678703
32,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,HIPC,ideal,1.0,19,361,4,0.03,11,,,bayesian_hipc_topk_003_k11,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,242,133,109,219,27,4,1,1,656,1963,0,245,411,495,161,390,161,0.0,2.9954337899543377,3.5779816513761467,0.6652892561983471,1.4770642201834863,0.7351598173515982,clue:8;collision_intent:244;hipc_clear_bundle:1;hipc_entry:160;state:242;target:1,61,184,0.044520547945205546,completed,182,115.69404399999999,2.985489,58.894431999999995,1.737568,51,56.799611999999996,1.318447
33,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,HIPC,ideal,1.0,19,361,4,0.03,11,,,bayesian_hipc_topk_003_k11,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,28,0,28,30,2,4,0,0,133,395,0,29,104,65,68,133,68,0.0,4.433333333333334,4.75,2.4285714285714284,2.4285714285714284,2.2666666666666666,clue:8;collision_intent:28;hipc_clear_bundle:6;hipc_entry:62;state:28;target:1,7,37,0.03333333333333344,completed,21,79.81287499999999,18.803973,26.831834,1.793661,21,52.981041000000005,17.895111
34,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,HIPC,ideal,1.0,19,361,4,0.03,11,,,bayesian_hipc_topk_003_k11,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,114,97,17,116,2,0,0,0,254,759,0,116,138,234,20,60,20,0.0,2.189655172413793,3.5294117647058822,0.17543859649122806,1.1764705882352942,0.1724137931034483,clue:4;collision_intent:115;hipc_entry:20;state:114;target:1,29,68,0.012931034482758674,completed,102,22.566747,3.251367,13.771711999999999,1.759263,6,8.795035,1.520936
35,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,HIPC,ideal,1.0,19,361,4,0.03,11,,,bayesian_hipc_topk_003_k11,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,95,39,56,93,6,3,0,0,289,864,0,96,193,195,94,210,94,0.0,3.10752688172043,3.75,0.9894736842105263,1.6785714285714286,1.010752688172043,clue:4;collision_intent:95;hipc_entry:94;state:95;target:1,24,77,0.034946236559139754,completed,67,91.71825199999999,3.692054,42.908643999999995,1.97199,29,48.809608,1.832668
36,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,HIPC,ideal,1.0,19,361,4,0.03,11,,,bayesian_hipc_topk_003_k11,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,6,6,0,10,0,0,0,0,13,35,0,7,6,13,0,0,0,0.0,1.3,0.0,0.0,0.0,0.0,collision_intent:6;state:6;target:1,2,5,0.10000000000000009,completed,6,0.383441,0.117723,0.383441,0.117723,0,0.0,0.0
37,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,HIPC,ideal,1.0,19,361,4,0.03,11,,,bayesian_hipc_topk_003_k11,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,284,78,206,237,51,0,2,2,855,2561,0,287,568,583,272,698,272,0.0,3.607594936708861,3.3883495145631066,0.9577464788732394,1.3203883495145632,1.1476793248945147,clue:12;collision_intent:286;hipc_clear_bundle:1;hipc_entry:271;state:284;target:1,72,222,0.04113924050632911,completed,164,237.13134399999998,18.500913,109.608491,17.139268,87,127.52285300000001,2.027189
