capture_batch,source_path,source_file_sha256,source_line,source_column_count,structural_repair,source_row_sha256,robot_id,target_location,alg,top_k_rate,top_k_max_cells,drop_rate,config_sequence,trial_mode,commitment_horizon,logic_revision,scenario_sha256,steps,msgs_sent,msgs_received,1_rec,1_sent,2_rec,2_sent,3_rec,3_sent,4_rec,4_sent,5_rec,5_sent,bytes_sent,bytes_received,motor_time_ms,trial_time_ms,cpu_util_pct,mem_used_peak,mem_free_min,candidate_filter_calls,candidate_filter_time_us_total,candidate_filter_time_us_mean,candidate_filter_time_us_max,allocator_solve_time_us_total,allocator_calls,allocator_time_us_total,allocator_time_us_mean,allocator_time_us_max,allocator_time_pct,mean_step_time_ms,task_cell_replans,path_replans,collision_prevention_events
initial_recovery,Robots/robot_01/metrics/onboard/metrics-log-ACBBA.txt,F5FF1938EA8DD151F2ED6D188A932A3D740F647A7B9448E49C6C3D01929EC354,6,45,none,25442FE0080BF45A48BDF6C62547CBB51B328CFB062E205AF2E5E2B4E75E5711,01,5/4,ACBBA,0.1,36,0.0,1,clue_search,3,dcta_parity_v1,92ebcdc84dc259fc27fc6123bef9ca9f0488a874e84e405344e349aa2d07d393,73,180,507,216,73,219,76,65,29,6,2,1,0,2269,7294,76017,138747,26,224176,5392,4,1065330,266332.5,268870,2315247,4,3445874,861468.5,876890,2.483566,1900.644,1,3,1
initial_recovery,Robots/robot_01/metrics/onboard/metrics-log-ACBBA.txt,F5FF1938EA8DD151F2ED6D188A932A3D740F647A7B9448E49C6C3D01929EC354,7,45,none,91E5F48626E6844A5219203B21A8B4D2438854EF813923A07D87E5CACF21F0A5,01,13/16,ACBBA,0.1,36,0.0,1,clue_search,3,dcta_parity_v1,92ebcdc84dc259fc27fc6123bef9ca9f0488a874e84e405344e349aa2d07d393,27,96,292,77,27,79,28,132,40,3,1,1,0,1992,6968,29210,66013,39,228352,1216,4,4278292,1069573.0,1089571,2297162,4,6656120,1664030.0,1680113,10.08305,2444.926,0,0,0
initial_recovery,Robots/robot_02/metrics/onboard/metrics-log-ACBBA.txt,CFD27D1FD794E07BC1AE62123251DA0CB63850B6D2D419A4B706F3E0AA526D30,2,45,none,D6C15817EE9A3211139718E51E9A176F87A2F06A93BF0D621AF0C20F20C2E9D0,02,5/9,ACBBA,0.1,36,0.0,5,clue_search,3,dcta_parity_v1,92ebcdc84dc259fc27fc6123bef9ca9f0488a874e84e405344e349aa2d07d393,12,58,160,31,11,33,12,93,33,3,1,0,1,1319,3897,12732,30576,41,224176,5376,3,2328953,776317.7,779173,1640622,3,4011550,1337183.0,1355281,13.11993,2548.0,0,0,0
initial_recovery,Robots/robot_02/metrics/onboard/metrics-log-ACBBA.txt,CFD27D1FD794E07BC1AE62123251DA0CB63850B6D2D419A4B706F3E0AA526D30,3,45,none,1DEFF5A6C7AD95FB9036B28858F4EAEA34DCA2EB7FDDF0B2A2E518182882EBF3,02,7/2,ACBBA,0.1,36,0.0,2,clue_search,3,dcta_parity_v1,92ebcdc84dc259fc27fc6123bef9ca9f0488a874e84e405344e349aa2d07d393,17,87,237,41,16,47,19,143,49,6,2,0,1,1927,6032,18121,43293,40,218272,11296,3,1209576,403192.0,409371,1730252,3,3022538,1007513.0,1018986,6.981586,2546.647,0,2,1
initial_recovery,Robots/robot_02/metrics/onboard/metrics-log-ACBBA.txt,CFD27D1FD794E07BC1AE62123251DA0CB63850B6D2D419A4B706F3E0AA526D30,4,45,none,BD06105495316B6966A2445098A35E37D428D7EC8540CE264E52C86493F6AFB5,02,7/2,ACBBA,0.1,36,0.0,1,clue_search,3,dcta_parity_v1,92ebcdc84dc259fc27fc6123bef9ca9f0488a874e84e405344e349aa2d07d393,17,85,214,42,17,46,18,119,48,6,2,1,0,1952,5212,19199,43514,39,211920,17648,4,1643492,410873.0,413465,2329304,4,4095860,1023965.0,1034887,9.412741,2559.647,0,0,0
initial_recovery,Robots/robot_02/metrics/onboard/metrics-log-ACBBA.txt,CFD27D1FD794E07BC1AE62123251DA0CB63850B6D2D419A4B706F3E0AA526D30,5,45,none,8F3FA91B786295FAC8975E39398D2220BD8FC991BBBE2C485C732B0AECBF7D8A,02,3/11,ACBBA,0.1,36,0.0,1,clue_search,3,dcta_parity_v1,92ebcdc84dc259fc27fc6123bef9ca9f0488a874e84e405344e349aa2d07d393,9,70,197,31,9,33,11,129,49,3,1,1,0,1869,5453,10518,35016,57,209152,20416,5,4688189,937637.8,977206,2874681,5,7644230,1528846.0,1572145,21.83068,3890.667,1,1,1
initial_recovery,Robots/robot_02/metrics/onboard/metrics-log-ACBBA.txt,CFD27D1FD794E07BC1AE62123251DA0CB63850B6D2D419A4B706F3E0AA526D30,6,45,none,1FE2B7E570BF9E66C5CF79E8D7178618FBD63B7970768FE24CF354B7C8151619,02,5/4,ACBBA,0.1,36,0.0,1,clue_search,3,dcta_parity_v1,92ebcdc84dc259fc27fc6123bef9ca9f0488a874e84e405344e349aa2d07d393,72,171,521,218,72,222,73,74,24,6,2,1,0,2274,7466,78118,138466,23,228624,944,1,274645,274645.0,274645,558840,1,850097,850097.0,850097,0.6139391,1923.139,1,0,0
initial_recovery,Robots/robot_02/metrics/onboard/metrics-log-ACBBA.txt,CFD27D1FD794E07BC1AE62123251DA0CB63850B6D2D419A4B706F3E0AA526D30,7,45,none,583131B5E1DE2D463AFF1538D405EBC99E51DC4E9A51EC2C8414F372DC78F9FE,02,13/16,ACBBA,0.1,36,0.0,1,clue_search,3,dcta_parity_v1,92ebcdc84dc259fc27fc6123bef9ca9f0488a874e84e405344e349aa2d07d393,25,99,294,79,25,82,26,129,47,3,1,1,0,2307,6820,27863,66826,41,228592,976,6,6772865,1128811.0,1149915,3472173,6,10366456,1727743.0,1744254,15.51261,2673.04,0,0,0
initial_recovery,Robots/robot_03/metrics/onboard/metrics-log-ACBBA.txt,5E43F710AA98AB1E83409F0820F3FBD35B7874A044CAF3A24114024A9D69EE85,2,45,none,4A468AB2AA3B988C999C63EFD80227624F255C912D4A38E3EBF45EEC59A634EB,03,5/9,ACBBA,0.1,36,0.0,5,clue_search,3,dcta_parity_v1,92ebcdc84dc259fc27fc6123bef9ca9f0488a874e84e405344e349aa2d07d393,11,62,161,32,11,34,12,91,38,3,1,1,0,1450,3888,12826,32020,44,228752,816,4,2927020,731755.0,736816,2188343,4,5181113,1295278.0,1302605,16.18086,2910.909,2,0,0
initial_recovery,Robots/robot_03/metrics/onboard/metrics-log-ACBBA.txt,5E43F710AA98AB1E83409F0820F3FBD35B7874A044CAF3A24114024A9D69EE85,3,45,none,A14BEDC9D558D21A87ECDF57CD1D1E901667191F286299FAD22D05DD684E5663,03,7/2,ACBBA,0.1,36,0.0,2,clue_search,3,dcta_parity_v1,92ebcdc84dc259fc27fc6123bef9ca9f0488a874e84e405344e349aa2d07d393,17,84,248,40,17,49,18,152,47,6,2,1,0,1883,6344,19396,43503,35,222032,7536,2,804482,402241.0,408729,1149376,2,1967966,983983.0,990878,4.523748,2559.0,1,0,0
initial_recovery,Robots/robot_03/metrics/onboard/metrics-log-ACBBA.txt,5E43F710AA98AB1E83409F0820F3FBD35B7874A044CAF3A24114024A9D69EE85,4,45,none,AA87757BB22458A34963DAE56B6EC25F68D09BF6702697276F4D07D63EADDD14,03,7/2,ACBBA,0.1,36,0.0,1,clue_search,3,dcta_parity_v1,92ebcdc84dc259fc27fc6123bef9ca9f0488a874e84e405344e349aa2d07d393,17,80,210,41,17,46,18,116,43,6,2,1,0,1743,5129,18320,41243,37,222736,6832,2,799826,399913.0,404976,1151870,2,1965472,982736.0,988672,4.765589,2426.059,1,0,0
initial_recovery,Robots/robot_03/metrics/onboard/metrics-log-ACBBA.txt,5E43F710AA98AB1E83409F0820F3FBD35B7874A044CAF3A24114024A9D69EE85,5,45,none,2AA44A0B2875E6837B86E38B53FEC1274E1506B870A4FB41A67D8E2F555A6E70,03,3/11,ACBBA,0.1,36,0.0,1,clue_search,3,dcta_parity_v1,92ebcdc84dc259fc27fc6123bef9ca9f0488a874e84e405344e349aa2d07d393,10,76,197,31,10,33,11,129,54,3,1,1,0,2084,5404,12218,37511,54,219200,10368,6,5627655,937942.5,976571,3460082,6,9226911,1537819.0,1610155,24.59788,3751.1,1,0,0
initial_recovery,Robots/robot_03/metrics/onboard/metrics-log-ACBBA.txt,5E43F710AA98AB1E83409F0820F3FBD35B7874A044CAF3A24114024A9D69EE85,6,45,none,25ED775F023E27DE8593AFE5FFDD8009CEA5BD11237CF81728A36163E0652E74,03,5/4,ACBBA,0.1,36,0.0,1,clue_search,3,dcta_parity_v1,92ebcdc84dc259fc27fc6123bef9ca9f0488a874e84e405344e349aa2d07d393,72,168,520,218,72,222,73,73,21,6,2,1,0,2150,7448,78469,139243,22,228128,1440,1,279302,279302.0,279302,556680,1,852476,852476.0,852476,0.6122218,1933.931,0,0,0
initial_recovery,Robots/robot_03/metrics/onboard/metrics-log-ACBBA.txt,5E43F710AA98AB1E83409F0820F3FBD35B7874A044CAF3A24114024A9D69EE85,7,45,none,01CB747F2D0191C47F226D05241E99A1A978774667F97D173E977F72AD1C52E2,03,13/16,ACBBA,0.1,36,0.0,1,clue_search,3,dcta_parity_v1,92ebcdc84dc259fc27fc6123bef9ca9f0488a874e84e405344e349aa2d07d393,23,94,294,82,22,84,23,125,47,3,1,0,1,2226,6738,25520,65942,46,227152,2336,6,6715426,1119238.0,1159368,3456698,6,10301356,1716893.0,1733855,15.62184,2867.043,0,0,0
