trial_id,logic_revision,study_profile,scenario_file_sha256,scenario_selection_sha256,algorithm,comm_model,comm_level,grid_size,grid_cells,top_k_rate,top_k_max_cells,robot_count,target_cells_per_robot,actual_cells_per_robot,condition_id,scenario_file,trial_mode,trial_status,failure_type,failure_message,total_team_steps,steps_before_first_clue,post_clue_steps_to_find,unique_cells_searched,system_revisits,task_cell_replans_total,path_replans_total,collision_prevention_events,messages_sent_total,messages_delivered_total,messages_dropped_total,debug_max_events,protected_messages_sent_total,unprotected_messages_sent_total,core_messages_sent_total,allocation_messages_sent_total,post_clue_messages_sent_total,post_clue_allocation_messages_sent_total,message_drop_fraction,messages_per_unique_cell,messages_per_post_clue_step,allocation_messages_per_step,allocation_messages_per_post_clue_step,allocation_messages_per_unique_cell,messages_sent_by_topic,max_steps_any_robot,max_messages_any_robot,workload_gini_unique_cells_contributed,allocator_calls_total,allocator_time_ms_team_total,allocator_time_ms_team_max,allocator_solve_time_ms_team_total,allocator_solve_time_ms_team_max,candidate_filter_calls_total,candidate_filter_time_ms_team_total,candidate_filter_time_ms_team_max
266,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,0.01,4,4,,,bayesian_acbba_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,completed,,,41,41,0,45,0,0,0,0,83,247,0,,42,41,83,0,0,0,0.0,1.8444444444444446,0.0,0.0,0.0,0.0,collision_intent:41;state:41;target:1,11,23,0.016666666666666607,39,1.360243,0.111495,1.360243,0.111495,0,0.0,0.0
267,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,0.01,4,4,,,bayesian_acbba_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,completed,,,137,133,4,141,0,0,0,0,291,869,0,,138,153,279,12,25,12,0.0,2.0638297872340425,6.25,0.08759124087591241,3.0,0.0851063829787234,acbba_entry:12;clue:4;collision_intent:137;state:137;target:1,35,75,0.005319148936170137,135,27.728980999999997,18.054324,22.686984000000002,16.744646,4,5.041997,1.309678
268,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,0.01,4,4,,,bayesian_acbba_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,completed,,,267,91,176,224,47,21,6,4,1338,4012,0,,285,1053,564,774,1156,774,0.0,5.973214285714286,6.568181818181818,2.898876404494382,4.3977272727272725,3.455357142857143,acbba_entry:774;clue:12;collision_intent:284;state:267;target:1,69,353,0.05133928571428581,220,281.227986,2.644125,113.26520300000001,1.631168,131,167.96278299999997,1.54342
269,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,0.01,4,4,,,bayesian_acbba_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,completed,,,158,152,6,162,0,2,0,0,348,1043,0,,159,189,321,27,44,27,0.0,2.1481481481481484,7.333333333333333,0.17088607594936708,4.5,0.16666666666666666,acbba_entry:27;clue:4;collision_intent:158;state:158;target:1,40,93,0.006172839506172867,156,36.055825,18.085488,12.598980000000001,4.692919,6,23.456845,17.340292
270,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,0.01,4,4,,,bayesian_acbba_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,completed,,,69,69,0,73,0,0,0,0,139,414,0,,70,69,139,0,0,0,0.0,1.904109589041096,0.0,0.0,0.0,0.0,collision_intent:69;state:69;target:1,18,37,0.010273972602739656,67,2.149849,0.122439,2.149849,0.122439,0,0.0,0.0
271,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,0.01,4,4,,,bayesian_acbba_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,completed,,,255,1,254,224,35,32,3,3,1878,5630,0,,279,1599,546,1332,1873,1332,0.0,8.383928571428571,7.374015748031496,5.223529411764706,5.244094488188976,5.946428571428571,acbba_entry:1332;clue:12;collision_intent:278;state:255;target:1,67,475,0.029017857142857206,238,686.4971190000001,22.856299,371.670522,21.236779,234,314.8265970000001,1.851982
272,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,0.01,4,4,,,bayesian_acbba_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,completed,,,251,29,222,211,44,17,0,0,1263,3786,0,,263,1000,526,737,1204,737,0.0,5.985781990521327,5.423423423423423,2.9362549800796813,3.31981981981982,3.4928909952606637,acbba_entry:737;clue:12;collision_intent:262;state:251;target:1,67,324,0.020142180094786744,179,329.899682,4.683028,132.494859,3.044179,151,197.40482300000002,1.93029
273,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,0.01,4,4,,,bayesian_acbba_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,completed,,,196,159,37,189,11,7,0,0,602,1804,0,,200,402,404,198,283,198,0.0,3.185185185185185,7.648648648648648,1.010204081632653,5.351351351351352,1.0476190476190477,acbba_entry:198;clue:8;collision_intent:199;state:196;target:1,50,156,0.01984126984126977,199,73.781811,1.960436,27.363846000000002,0.841138,41,46.417965,1.263466
274,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,0.01,4,4,,,bayesian_acbba_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,completed,,,202,79,123,183,23,16,2,2,1108,3322,0,,223,885,429,679,949,679,0.0,6.054644808743169,7.715447154471545,3.3613861386138613,5.520325203252033,3.710382513661202,acbba_entry:679;clue:4;collision_intent:222;state:202;target:1,55,285,0.058743169398907114,223,302.869478,2.601944,116.274249,1.387505,145,186.59522900000005,1.608895
275,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,0.01,4,4,,,bayesian_acbba_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,completed,,,417,69,348,336,85,30,7,7,2393,7177,0,,448,1945,877,1516,2255,1516,0.0,7.122023809523809,6.4798850574712645,3.6354916067146283,4.35632183908046,4.511904761904762,acbba_entry:1516;clue:12;collision_intent:447;state:417;target:1,111,605,0.049107142857142794,372,787.1098960000002,18.991733,488.895917,14.987693,304,298.213979,16.611658
276,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,0.01,4,4,,,bayesian_acbba_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,completed,,,275,3,272,228,51,25,6,5,1542,4623,0,,300,1242,591,951,1535,951,0.0,6.7631578947368425,5.643382352941177,3.458181818181818,3.4963235294117645,4.171052631578948,acbba_entry:951;clue:16;collision_intent:299;state:275;target:1,75,397,0.037280701754385914,237,526.659729,2.722846,217.61009199999998,1.779015,233,309.0496370000001,1.89515
277,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,0.01,4,4,,,bayesian_acbba_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,completed,,,174,42,132,164,14,16,0,0,1128,3382,0,,187,941,377,751,1044,751,0.0,6.878048780487805,7.909090909090909,4.316091954022989,5.6893939393939394,4.579268292682927,acbba_entry:751;clue:16;collision_intent:186;state:174;target:1,45,284,0.024390243902439046,168,311.317259,18.339497,130.966298,17.076544,128,180.35096099999998,1.675393
278,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,0.01,4,4,,,bayesian_acbba_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,completed,,,106,23,83,100,10,11,0,0,599,1794,0,,113,486,231,368,553,368,0.0,5.99,6.662650602409639,3.4716981132075473,4.433734939759036,3.68,acbba_entry:368;clue:12;collision_intent:112;state:106;target:1,28,153,0.05499999999999994,97,186.54516700000002,18.22237,50.015007,0.984985,76,136.53016000000002,17.677282
279,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,0.01,4,4,,,bayesian_acbba_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,completed,,,122,44,78,119,7,6,1,1,724,2170,0,,129,595,259,465,636,465,0.0,6.084033613445378,8.153846153846153,3.8114754098360657,5.961538461538462,3.907563025210084,acbba_entry:465;clue:8;collision_intent:128;state:122;target:1,31,186,0.027310924369747802,104,151.285906,14.182901,47.371273,1.172612,62,103.91463300000001,13.635062
280,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,0.01,4,4,,,bayesian_acbba_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,completed,,,169,120,49,164,9,5,0,0,487,1458,0,,170,317,343,144,247,144,0.0,2.9695121951219514,5.040816326530612,0.8520710059171598,2.938775510204082,0.8780487804878049,acbba_entry:144;clue:4;collision_intent:169;state:169;target:1,43,128,0.021341463414634054,139,44.110617000000005,2.09945,16.843600000000002,0.807374,21,27.267017,1.410513
281,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,0.01,4,4,,,bayesian_acbba_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,completed,,,42,8,34,41,5,5,0,0,296,880,0,,45,251,95,201,280,201,0.0,7.219512195121951,8.235294117647058,4.785714285714286,5.911764705882353,4.902439024390244,acbba_entry:201;clue:8;collision_intent:44;state:42;target:1,11,77,0.054878048780487854,38,70.94464300000001,2.485104,19.205976,0.756459,31,51.738667,1.787848
282,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,0.01,4,4,,,bayesian_acbba_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,completed,,,91,76,15,94,1,2,0,0,276,824,0,,93,183,192,84,124,84,0.0,2.9361702127659575,8.266666666666667,0.9230769230769231,5.6,0.8936170212765957,acbba_entry:84;clue:8;collision_intent:92;state:91;target:1,23,72,0.010638297872340496,90,35.69547,2.240737,11.392819999999999,0.672391,16,24.30265,1.568346
283,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,0.01,4,4,,,bayesian_acbba_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,completed,,,177,7,170,143,38,24,4,4,1143,3424,0,,192,951,381,762,1128,762,0.0,7.993006993006993,6.635294117647059,4.305084745762712,4.482352941176471,5.328671328671328,acbba_entry:762;clue:12;collision_intent:191;state:177;target:1,47,295,0.09965034965034958,148,336.46216300000003,2.711452,127.78595900000002,1.461524,141,208.676204,1.847499
284,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,0.01,4,4,,,bayesian_acbba_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,completed,,,418,83,335,319,103,40,3,3,2250,6745,0,,445,1805,875,1375,2084,1375,0.0,7.053291536050157,6.2208955223880595,3.289473684210526,4.104477611940299,4.310344827586207,acbba_entry:1375;clue:12;collision_intent:444;state:418;target:1,109,570,0.06818181818181812,361,646.9864650000001,3.406692,368.379467,2.36388,280,278.60699800000003,1.523512
285,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,0.01,4,4,,,bayesian_acbba_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,completed,,,74,41,33,74,4,6,0,0,350,1045,0,,78,272,156,194,268,194,0.0,4.72972972972973,8.121212121212121,2.6216216216216215,5.878787878787879,2.6216216216216215,acbba_entry:194;clue:4;collision_intent:77;state:74;target:1,19,91,0.03378378378378377,68,63.939633,2.342887,17.850752,0.734474,29,46.088881,1.652703
286,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,0.01,4,4,,,bayesian_acbba_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,completed,,,79,40,39,81,2,2,0,0,359,1073,0,,83,276,166,193,279,193,0.0,4.432098765432099,7.153846153846154,2.4430379746835444,4.948717948717949,2.382716049382716,acbba_entry:193;clue:4;collision_intent:82;state:79;target:1,21,95,0.02777777777777768,78,85.966332,2.361576,21.596725000000003,0.809584,40,64.369607,1.700801
287,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,0.01,4,4,,,bayesian_acbba_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,completed,,,228,19,209,184,48,14,6,5,1383,4147,0,,250,1133,486,897,1345,897,0.0,7.516304347826087,6.435406698564593,3.9342105263157894,4.291866028708134,4.875,acbba_entry:897;clue:8;collision_intent:249;state:228;target:1,61,359,0.04347826086956519,178,398.516621,18.758896,173.33854100000002,17.488744,160,225.17808,1.883308
288,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,0.01,4,4,,,bayesian_acbba_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,completed,,,159,9,150,123,40,24,11,10,1156,3466,0,,182,974,357,799,1138,799,0.0,9.398373983739837,7.586666666666667,5.0251572327044025,5.326666666666667,6.495934959349594,acbba_entry:799;clue:16;collision_intent:181;state:159;target:1,42,297,0.11585365853658547,157,372.36689499999994,18.41622,126.54692399999999,1.838217,149,245.81997100000004,17.732405
289,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,0.01,4,4,,,bayesian_acbba_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,completed,,,12,0,12,16,0,2,0,0,78,230,0,,13,65,29,49,78,49,0.0,4.875,6.5,4.083333333333333,4.083333333333333,3.0625,acbba_entry:49;clue:4;collision_intent:12;state:12;target:1,3,22,0.0,8,18.265135,4.228145,4.283379,0.672038,7,13.981755999999999,3.582668
290,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,0.01,4,4,,,bayesian_acbba_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,completed,,,24,24,0,28,0,0,0,0,49,143,0,,25,24,49,0,0,0,0.0,1.75,0.0,0.0,0.0,0.0,collision_intent:24;state:24;target:1,6,13,0.0,22,0.864724,0.13652,0.864724,0.13652,0,0.0,0.0
291,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,0.01,4,4,,,bayesian_acbba_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,completed,,,269,81,188,215,58,29,4,3,1484,4449,0,,285,1199,562,922,1322,922,0.0,6.902325581395349,7.031914893617022,3.4275092936802976,4.904255319148936,4.288372093023256,acbba_entry:922;clue:8;collision_intent:284;state:269;target:1,69,380,0.03604651162790695,238,403.113754,18.485403,186.62228100000004,17.26367,159,216.491473,17.254612
292,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,0.01,4,4,,,bayesian_acbba_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,completed,,,42,42,0,46,0,0,0,0,85,250,0,,43,42,85,0,0,0,0.0,1.8478260869565217,0.0,0.0,0.0,0.0,collision_intent:42;state:42;target:1,11,23,0.021739130434782705,40,1.681186,0.17537,1.681186,0.17537,0,0.0,0.0
293,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,0.01,4,4,,,bayesian_acbba_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,completed,,,249,40,209,203,50,15,4,4,1294,3882,0,,268,1026,529,765,1214,765,0.0,6.374384236453202,5.8086124401913874,3.072289156626506,3.660287081339713,3.768472906403941,acbba_entry:765;clue:12;collision_intent:267;state:249;target:1,64,333,0.03817733990147776,196,425.8246469999999,26.663207,147.114394,17.120938,158,278.71025299999997,25.57681
294,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,0.01,4,4,,,bayesian_acbba_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,completed,,,243,241,2,243,4,0,0,0,495,1483,0,,245,250,492,3,12,3,0.0,2.037037037037037,6.0,0.012345679012345678,1.5,0.012345679012345678,acbba_entry:3;clue:4;collision_intent:244;state:243;target:1,61,125,0.007201646090535085,235,8.630832,1.577177,7.739326,0.685671,1,0.891506,0.891506
295,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,0.01,4,4,,,bayesian_acbba_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,completed,,,232,54,178,199,37,19,7,5,1330,3986,0,,250,1080,490,840,1222,840,0.0,6.683417085427136,6.865168539325842,3.6206896551724137,4.719101123595506,4.221105527638191,acbba_entry:840;clue:8;collision_intent:249;state:232;target:1,60,340,0.041457286432160734,191,330.72436099999993,18.488308,149.76396699999998,17.132295,139,180.96039399999998,1.626364
296,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,0.01,4,4,,,bayesian_acbba_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,completed,,,365,66,299,287,82,35,5,4,1919,5755,0,,389,1530,762,1157,1786,1157,0.0,6.686411149825784,5.973244147157191,3.16986301369863,3.869565217391304,4.031358885017422,acbba_entry:1157;clue:8;collision_intent:388;state:365;target:1,97,487,0.03222996515679433,338,608.660926,3.113935,299.455594,1.823303,273,309.205332,1.612443
297,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,0.01,4,4,,,bayesian_acbba_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,completed,,,293,0,293,240,57,47,12,9,2090,6266,0,,339,1751,648,1442,2090,1442,0.0,8.708333333333334,7.1331058020477816,4.921501706484642,4.921501706484642,6.008333333333334,acbba_entry:1442;clue:16;collision_intent:338;state:293;target:1,79,529,0.050000000000000044,311,947.938803,22.734871,477.87817299999995,17.769603,311,470.06063000000006,21.220134
298,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,0.01,4,4,,,bayesian_acbba_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,completed,,,186,29,157,168,22,21,3,3,1000,3000,0,,202,798,396,604,942,604,0.0,5.9523809523809526,6.0,3.247311827956989,3.8471337579617835,3.5952380952380953,acbba_entry:604;clue:8;collision_intent:201;state:186;target:1,51,259,0.0625,179,324.43966499999993,2.76313,115.801029,1.320521,152,208.63863600000002,1.967118
299,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,0.01,4,4,,,bayesian_acbba_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,completed,,,22,22,0,26,0,0,0,0,45,132,0,,23,22,45,0,0,0,0.0,1.7307692307692308,0.0,0.0,0.0,0.0,collision_intent:22;state:22;target:1,6,13,0.03846153846153855,20,0.7970029999999999,0.125543,0.7970029999999999,0.125543,0,0.0,0.0
300,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,0.01,4,4,,,bayesian_acbba_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,completed,,,45,45,0,49,0,0,0,0,92,275,0,,47,45,92,0,0,0,0.0,1.8775510204081634,0.0,0.0,0.0,0.0,collision_intent:46;state:45;target:1,12,25,0.015306122448979664,44,1.480365,0.118727,1.480365,0.118727,0,0.0,0.0
301,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,0.01,4,4,,,bayesian_acbba_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,completed,,,48,48,0,52,0,0,0,0,97,290,0,,49,48,97,0,0,0,0.0,1.8653846153846154,0.0,0.0,0.0,0.0,collision_intent:48;state:48;target:1,12,25,0.0,46,1.544308,0.113894,1.544308,0.113894,0,0.0,0.0
302,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,0.01,4,4,,,bayesian_acbba_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,completed,,,221,127,94,202,23,8,1,1,937,2809,0,,226,711,459,478,683,478,0.0,4.638613861386139,7.26595744680851,2.16289592760181,5.085106382978723,2.366336633663366,acbba_entry:478;clue:12;collision_intent:225;state:221;target:1,57,240,0.01980198019801982,194,136.43958700000002,2.241661,56.568391,1.107614,69,79.87119600000001,1.325641
303,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,0.01,4,4,,,bayesian_acbba_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,completed,,,150,78,72,137,17,7,2,2,678,2031,0,,160,518,318,360,520,360,0.0,4.9489051094890515,7.222222222222222,2.4,5.0,2.627737226277372,acbba_entry:360;clue:8;collision_intent:159;state:150;target:1,38,177,0.038321167883211604,142,130.741644,2.255837,43.247991999999996,0.947828,64,87.493652,1.5173
304,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,0.01,4,4,,,bayesian_acbba_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,completed,,,87,53,34,90,1,4,4,2,361,1081,0,,92,269,187,174,255,174,0.0,4.011111111111111,7.5,2.0,5.117647058823529,1.9333333333333333,acbba_entry:174;clue:8;collision_intent:91;state:87;target:1,22,98,0.011111111111111072,75,54.433581000000004,2.330817,17.521804,0.862767,24,36.911777,1.645915
305,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,0.01,4,4,,,bayesian_acbba_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,completed,,,344,200,144,282,66,26,1,1,1426,4275,0,,361,1065,717,709,1026,709,0.0,5.056737588652482,7.125,2.061046511627907,4.923611111111111,2.5141843971631204,acbba_entry:709;clue:12;collision_intent:360;state:344;target:1,88,358,0.04078014184397172,335,270.13975,17.697683,133.497314,12.10512,137,136.642436,17.132724
