trial_id,logic_revision,study_profile,scenario_file_sha256,scenario_selection_sha256,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,top_k_rate,top_k_max_cells,target_cells_per_robot,actual_cells_per_robot,condition_id,scenario_file,trial_mode,total_team_steps,steps_before_first_clue,post_clue_steps_to_find,unique_cells_searched,system_revisits,task_cell_replans_total,path_replans_total,collision_prevention_events,messages_sent_total,messages_delivered_total,messages_dropped_total,protected_messages_sent_total,unprotected_messages_sent_total,core_messages_sent_total,allocation_messages_sent_total,post_clue_messages_sent_total,post_clue_allocation_messages_sent_total,message_drop_fraction,messages_per_unique_cell,messages_per_post_clue_step,allocation_messages_per_step,allocation_messages_per_post_clue_step,allocation_messages_per_unique_cell,messages_sent_by_topic,max_steps_any_robot,max_messages_any_robot,workload_gini_unique_cells_contributed,trial_status,failure_type,failure_message,debug_max_events
15,dcta_parity_v1,custom,5789862b56c579a63f65129a7c7ce0c99a25e7c55fba998a5a9699fc4a7df60b,03f32103aba060045f2661de3c031f6fbcbc73f46000a9666f166ad349c5805d,PI,ideal,1.0,19,361,2,0.5,181,180.5,180.5,scale_g19_r2_pi_topk050,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\clue_g19_n50.csv,clue_search,162,50,112,158,6,1,0,0,529,527,0,163,366,331,198,429,198,0.0,3.348101265822785,3.830357142857143,1.2222222222222223,1.7678571428571428,1.2531645569620253,clue:6;collision_intent:162;pi_entry:198;state:162;target:1,82,267,0.006329113924050667,completed,,,
16,dcta_parity_v1,custom,5789862b56c579a63f65129a7c7ce0c99a25e7c55fba998a5a9699fc4a7df60b,03f32103aba060045f2661de3c031f6fbcbc73f46000a9666f166ad349c5805d,PI,ideal,1.0,19,361,2,0.5,181,180.5,180.5,scale_g19_r2_pi_topk050,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\clue_g19_n50.csv,clue_search,74,74,0,76,0,0,0,0,149,148,0,75,74,149,0,0,0,0.0,1.9605263157894737,0.0,0.0,0.0,0.0,collision_intent:74;state:74;target:1,37,75,0.0,completed,,,
17,dcta_parity_v1,custom,5789862b56c579a63f65129a7c7ce0c99a25e7c55fba998a5a9699fc4a7df60b,03f32103aba060045f2661de3c031f6fbcbc73f46000a9666f166ad349c5805d,PI,ideal,1.0,19,361,2,0.5,181,180.5,180.5,scale_g19_r2_pi_topk050,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\clue_g19_n50.csv,clue_search,170,60,110,171,1,1,0,0,566,566,0,171,395,349,217,446,217,0.0,3.309941520467836,4.054545454545455,1.276470588235294,1.9727272727272727,1.2690058479532165,clue:8;collision_intent:170;pi_entry:217;state:170;target:1,85,286,0.0029239766081872176,completed,,,
18,dcta_parity_v1,custom,5789862b56c579a63f65129a7c7ce0c99a25e7c55fba998a5a9699fc4a7df60b,03f32103aba060045f2661de3c031f6fbcbc73f46000a9666f166ad349c5805d,PI,ideal,1.0,19,361,2,0.5,181,180.5,180.5,scale_g19_r2_pi_topk050,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\clue_g19_n50.csv,clue_search,209,19,190,187,24,0,3,3,782,780,0,213,569,428,354,744,354,0.0,4.181818181818182,3.9157894736842107,1.69377990430622,1.8631578947368421,1.893048128342246,clue:6;collision_intent:212;pi_entry:354;state:209;target:1,105,396,0.008021390374331583,completed,,,
19,dcta_parity_v1,custom,5789862b56c579a63f65129a7c7ce0c99a25e7c55fba998a5a9699fc4a7df60b,03f32103aba060045f2661de3c031f6fbcbc73f46000a9666f166ad349c5805d,PI,ideal,1.0,19,361,2,0.5,181,180.5,180.5,scale_g19_r2_pi_topk050,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\clue_g19_n50.csv,clue_search,50,50,0,52,0,0,0,0,101,99,0,51,50,101,0,0,0,0.0,1.9423076923076923,0.0,0.0,0.0,0.0,collision_intent:50;state:50;target:1,25,51,0.0,completed,,,
20,dcta_parity_v1,custom,5789862b56c579a63f65129a7c7ce0c99a25e7c55fba998a5a9699fc4a7df60b,03f32103aba060045f2661de3c031f6fbcbc73f46000a9666f166ad349c5805d,PI,ideal,1.0,19,361,2,0.5,181,180.5,180.5,scale_g19_r2_pi_topk050,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\clue_g19_n50.csv,clue_search,181,110,71,182,1,1,0,0,495,494,0,182,313,365,130,275,130,0.0,2.71978021978022,3.8732394366197185,0.7182320441988951,1.8309859154929577,0.7142857142857143,clue:2;collision_intent:181;pi_entry:130;state:181;target:1,91,260,0.0,completed,,,
21,dcta_parity_v1,custom,5789862b56c579a63f65129a7c7ce0c99a25e7c55fba998a5a9699fc4a7df60b,03f32103aba060045f2661de3c031f6fbcbc73f46000a9666f166ad349c5805d,PI,ideal,1.0,19,361,2,0.5,181,180.5,180.5,scale_g19_r2_pi_topk050,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\clue_g19_n50.csv,clue_search,10,4,6,12,0,0,0,0,35,34,0,11,24,23,12,27,12,0.0,2.9166666666666665,4.5,1.2,2.0,1.0,clue:2;collision_intent:10;pi_entry:12;state:10;target:1,5,18,0.0,completed,,,
22,dcta_parity_v1,custom,5789862b56c579a63f65129a7c7ce0c99a25e7c55fba998a5a9699fc4a7df60b,03f32103aba060045f2661de3c031f6fbcbc73f46000a9666f166ad349c5805d,PI,ideal,1.0,19,361,2,0.5,181,180.5,180.5,scale_g19_r2_pi_topk050,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\clue_g19_n50.csv,clue_search,197,78,119,194,5,1,0,0,640,639,0,198,442,397,243,484,243,0.0,3.2989690721649483,4.067226890756302,1.233502538071066,2.042016806722689,1.2525773195876289,clue:2;collision_intent:197;pi_entry:243;state:197;target:1,99,328,0.015463917525773141,completed,,,
23,dcta_parity_v1,custom,5789862b56c579a63f65129a7c7ce0c99a25e7c55fba998a5a9699fc4a7df60b,03f32103aba060045f2661de3c031f6fbcbc73f46000a9666f166ad349c5805d,PI,ideal,1.0,19,361,2,0.5,181,180.5,180.5,scale_g19_r2_pi_topk050,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\clue_g19_n50.csv,clue_search,258,173,85,260,0,1,0,0,695,693,0,259,436,523,172,348,172,0.0,2.673076923076923,4.094117647058823,0.6666666666666666,2.023529411764706,0.6615384615384615,clue:6;collision_intent:258;pi_entry:172;state:258;target:1,130,361,0.0038461538461538325,completed,,,
24,dcta_parity_v1,custom,5789862b56c579a63f65129a7c7ce0c99a25e7c55fba998a5a9699fc4a7df60b,03f32103aba060045f2661de3c031f6fbcbc73f46000a9666f166ad349c5805d,PI,ideal,1.0,19,361,2,0.5,181,180.5,180.5,scale_g19_r2_pi_topk050,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\clue_g19_n50.csv,clue_search,208,184,24,210,0,1,0,0,471,469,0,210,261,422,49,103,49,0.0,2.242857142857143,4.291666666666667,0.23557692307692307,2.0416666666666665,0.23333333333333334,clue:4;collision_intent:209;pi_entry:49;state:208;target:1,105,239,0.004761904761904745,completed,,,
25,dcta_parity_v1,custom,5789862b56c579a63f65129a7c7ce0c99a25e7c55fba998a5a9699fc4a7df60b,03f32103aba060045f2661de3c031f6fbcbc73f46000a9666f166ad349c5805d,PI,ideal,1.0,19,361,2,0.5,181,180.5,180.5,scale_g19_r2_pi_topk050,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\clue_g19_n50.csv,clue_search,39,39,0,41,0,0,0,0,79,77,0,40,39,79,0,0,0,0.0,1.9268292682926829,0.0,0.0,0.0,0.0,collision_intent:39;state:39;target:1,20,41,0.012195121951219523,completed,,,
26,dcta_parity_v1,custom,5789862b56c579a63f65129a7c7ce0c99a25e7c55fba998a5a9699fc4a7df60b,03f32103aba060045f2661de3c031f6fbcbc73f46000a9666f166ad349c5805d,PI,ideal,1.0,19,361,2,0.5,181,180.5,180.5,scale_g19_r2_pi_topk050,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\clue_g19_n50.csv,clue_search,155,52,103,151,6,1,0,0,511,509,0,156,355,315,196,407,196,0.0,3.384105960264901,3.9514563106796117,1.264516129032258,1.9029126213592233,1.2980132450331126,clue:4;collision_intent:155;pi_entry:196;state:155;target:1,79,263,0.01655629139072845,completed,,,
27,dcta_parity_v1,custom,5789862b56c579a63f65129a7c7ce0c99a25e7c55fba998a5a9699fc4a7df60b,03f32103aba060045f2661de3c031f6fbcbc73f46000a9666f166ad349c5805d,PI,ideal,1.0,19,361,2,0.5,181,180.5,180.5,scale_g19_r2_pi_topk050,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\clue_g19_n50.csv,clue_search,103,83,20,105,0,1,0,0,234,233,0,104,130,209,25,68,25,0.0,2.2285714285714286,3.4,0.24271844660194175,1.25,0.23809523809523808,clue:2;collision_intent:103;pi_entry:25;state:103;target:1,52,118,0.004761904761904745,completed,,,
28,dcta_parity_v1,custom,5789862b56c579a63f65129a7c7ce0c99a25e7c55fba998a5a9699fc4a7df60b,03f32103aba060045f2661de3c031f6fbcbc73f46000a9666f166ad349c5805d,PI,ideal,1.0,19,361,2,0.5,181,180.5,180.5,scale_g19_r2_pi_topk050,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\clue_g19_n50.csv,clue_search,107,47,60,109,0,1,0,0,341,339,0,108,233,217,124,247,124,0.0,3.128440366972477,4.116666666666666,1.158878504672897,2.066666666666667,1.1376146788990826,clue:2;collision_intent:107;pi_entry:124;state:107;target:1,54,173,0.004587155963302836,completed,,,
29,dcta_parity_v1,custom,5789862b56c579a63f65129a7c7ce0c99a25e7c55fba998a5a9699fc4a7df60b,03f32103aba060045f2661de3c031f6fbcbc73f46000a9666f166ad349c5805d,PI,ideal,1.0,19,361,2,0.5,181,180.5,180.5,scale_g19_r2_pi_topk050,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\clue_g19_n50.csv,clue_search,172,18,154,164,10,0,2,2,650,650,0,175,475,353,297,614,297,0.0,3.9634146341463414,3.987012987012987,1.7267441860465116,1.9285714285714286,1.8109756097560976,clue:6;collision_intent:174;pi_entry:297;state:172;target:1,87,341,0.024390243902439046,completed,,,
30,dcta_parity_v1,custom,5789862b56c579a63f65129a7c7ce0c99a25e7c55fba998a5a9699fc4a7df60b,03f32103aba060045f2661de3c031f6fbcbc73f46000a9666f166ad349c5805d,PI,ideal,1.0,19,361,2,0.5,181,180.5,180.5,scale_g19_r2_pi_topk050,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\clue_g19_n50.csv,clue_search,287,58,229,270,19,1,0,0,1020,1019,0,288,732,581,439,904,439,0.0,3.7777777777777777,3.947598253275109,1.529616724738676,1.9170305676855894,1.625925925925926,clue:6;collision_intent:287;pi_entry:439;state:287;target:1,146,521,0.011111111111111072,completed,,,
31,dcta_parity_v1,custom,5789862b56c579a63f65129a7c7ce0c99a25e7c55fba998a5a9699fc4a7df60b,03f32103aba060045f2661de3c031f6fbcbc73f46000a9666f166ad349c5805d,PI,ideal,1.0,19,361,2,0.5,181,180.5,180.5,scale_g19_r2_pi_topk050,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\clue_g19_n50.csv,clue_search,205,29,176,202,5,0,0,0,789,788,0,206,583,417,372,731,372,0.0,3.905940594059406,4.153409090909091,1.8146341463414635,2.1136363636363638,1.8415841584158417,clue:6;collision_intent:205;pi_entry:372;state:205;target:1,103,399,0.00990099009900991,completed,,,
32,dcta_parity_v1,custom,5789862b56c579a63f65129a7c7ce0c99a25e7c55fba998a5a9699fc4a7df60b,03f32103aba060045f2661de3c031f6fbcbc73f46000a9666f166ad349c5805d,PI,ideal,1.0,19,361,2,0.5,181,180.5,180.5,scale_g19_r2_pi_topk050,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\clue_g19_n50.csv,clue_search,349,174,175,336,15,1,0,0,1047,1046,0,350,697,707,340,699,340,0.0,3.1160714285714284,3.994285714285714,0.9742120343839542,1.9428571428571428,1.0119047619047619,clue:8;collision_intent:349;pi_entry:340;state:349;target:1,176,543,0.011904761904761862,completed,,,
33,dcta_parity_v1,custom,5789862b56c579a63f65129a7c7ce0c99a25e7c55fba998a5a9699fc4a7df60b,03f32103aba060045f2661de3c031f6fbcbc73f46000a9666f166ad349c5805d,PI,ideal,1.0,19,361,2,0.5,181,180.5,180.5,scale_g19_r2_pi_topk050,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\clue_g19_n50.csv,clue_search,92,9,83,91,3,0,0,0,351,351,0,93,258,189,162,332,162,0.0,3.857142857142857,4.0,1.7608695652173914,1.9518072289156627,1.7802197802197801,clue:4;collision_intent:92;pi_entry:162;state:92;target:1,47,184,0.016483516483516425,completed,,,
34,dcta_parity_v1,custom,5789862b56c579a63f65129a7c7ce0c99a25e7c55fba998a5a9699fc4a7df60b,03f32103aba060045f2661de3c031f6fbcbc73f46000a9666f166ad349c5805d,PI,ideal,1.0,19,361,2,0.5,181,180.5,180.5,scale_g19_r2_pi_topk050,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\clue_g19_n50.csv,clue_search,373,178,195,343,32,1,0,0,1098,1097,0,374,724,753,345,742,345,0.0,3.2011661807580176,3.805128205128205,0.9249329758713136,1.7692307692307692,1.0058309037900874,clue:6;collision_intent:373;pi_entry:345;state:373;target:1,187,550,0.001457725947521915,completed,,,
35,dcta_parity_v1,custom,5789862b56c579a63f65129a7c7ce0c99a25e7c55fba998a5a9699fc4a7df60b,03f32103aba060045f2661de3c031f6fbcbc73f46000a9666f166ad349c5805d,PI,ideal,1.0,19,361,2,0.5,181,180.5,180.5,scale_g19_r2_pi_topk050,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\clue_g19_n50.csv,clue_search,252,12,240,229,25,0,4,4,992,991,0,257,735,515,477,968,477,0.0,4.331877729257642,4.033333333333333,1.8928571428571428,1.9875,2.0829694323144103,clue:6;collision_intent:256;pi_entry:477;state:252;target:1,128,502,0.01091703056768556,completed,,,
36,dcta_parity_v1,custom,5789862b56c579a63f65129a7c7ce0c99a25e7c55fba998a5a9699fc4a7df60b,03f32103aba060045f2661de3c031f6fbcbc73f46000a9666f166ad349c5805d,PI,ideal,1.0,19,361,2,0.5,181,180.5,180.5,scale_g19_r2_pi_topk050,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\clue_g19_n50.csv,clue_search,182,168,14,184,0,1,0,0,399,398,0,183,216,369,30,63,30,0.0,2.1684782608695654,4.5,0.16483516483516483,2.142857142857143,0.16304347826086957,clue:4;collision_intent:182;pi_entry:30;state:182;target:1,91,200,0.0,completed,,,
37,dcta_parity_v1,custom,5789862b56c579a63f65129a7c7ce0c99a25e7c55fba998a5a9699fc4a7df60b,03f32103aba060045f2661de3c031f6fbcbc73f46000a9666f166ad349c5805d,PI,ideal,1.0,19,361,2,0.5,181,180.5,180.5,scale_g19_r2_pi_topk050,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\clue_g19_n50.csv,clue_search,245,2,243,222,25,0,3,3,921,919,0,249,672,500,421,917,421,0.0,4.148648648648648,3.7736625514403292,1.7183673469387755,1.7325102880658436,1.8963963963963963,clue:6;collision_intent:248;pi_entry:421;state:245;target:1,124,462,0.013513513513513598,completed,,,
38,dcta_parity_v1,custom,5789862b56c579a63f65129a7c7ce0c99a25e7c55fba998a5a9699fc4a7df60b,03f32103aba060045f2661de3c031f6fbcbc73f46000a9666f166ad349c5805d,PI,ideal,1.0,19,361,2,0.5,181,180.5,180.5,scale_g19_r2_pi_topk050,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\clue_g19_n50.csv,clue_search,12,12,0,14,0,0,0,0,25,24,0,13,12,25,0,0,0,0.0,1.7857142857142858,0.0,0.0,0.0,0.0,collision_intent:12;state:12;target:1,6,13,0.0,completed,,,
39,dcta_parity_v1,custom,5789862b56c579a63f65129a7c7ce0c99a25e7c55fba998a5a9699fc4a7df60b,03f32103aba060045f2661de3c031f6fbcbc73f46000a9666f166ad349c5805d,PI,ideal,1.0,19,361,2,0.5,181,180.5,180.5,scale_g19_r2_pi_topk050,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\clue_g19_n50.csv,clue_search,50,50,0,52,0,0,0,0,101,99,0,51,50,101,0,0,0,0.0,1.9423076923076923,0.0,0.0,0.0,0.0,collision_intent:50;state:50;target:1,25,51,0.0,completed,,,
